104/10/13,400000,354000,0.89,0.89,0.88,0.88,-0.01,2
104/10/14,1089000,1058240,0.88,1.06,0.88,0.99,+0.11,32
104/10/15,4937000,5566980,1.03,1.28,1.01,1.23,+0.24,108
104/10/16,3645000,4521040,1.33,1.34,1.13,1.15,-0.08,74
104/10/19,1870000,2205080,1.23,1.23,1.11,1.19,+0.04,39
104/10/20,2287000,2845580,1.20,1.33,1.15,1.18,-0.01,51
104/10/21,2631000,2998130,1.21,1.21,1.09,1.10,-0.08,66
104/10/22,540000,576690,1.10,1.10,1.05,1.06,-0.04,20
104/10/23,640000,711880,1.09,1.14,1.06,1.07,+0.01,17
104/10/26,493000,565380,1.11,1.18,1.11,1.16,+0.09,15
104/10/27,618000,686880,1.12,1.12,1.09,1.11,-0.05,12
104/10/28,546000,643380,1.16,1.24,1.15,1.19,+0.08,19
104/10/29,662000,793490,1.24,1.24,1.15,1.17,-0.02,20
104/10/30,562000,605850,1.14,1.14,1.02,1.07,-0.10,13
104/11/02,111000,126340,1.05,1.19,1.05,1.19,+0.12,20
104/11/03,2835000,3763560,1.22,1.43,1.20,1.35,+0.16,80
104/11/04,2931000,3781370,1.33,1.36,1.24,1.29,-0.06,44
104/11/05,1881000,2490500,1.25,1.37,1.24,1.35,+0.06,49
104/11/06,1197000,1445940,1.23,1.23,1.09,1.17,-0.18,36
104/11/09,205000,222940,1.13,1.13,1.02,1.04,-0.13,10
104/11/10,159000,161830,1.03,1.05,1.01,1.03,-0.01,11
104/11/11,447000,389180,0.97,0.97,0.80,0.80,-0.23,20
104/11/12,1059000,894680,0.85,0.87,0.81,0.86,+0.06,25
104/11/13,852000,701980,0.81,0.87,0.81,0.82,-0.04,12
104/11/16,556000,475290,0.76,0.90,0.76,0.89,+0.07,14
104/11/17,1164000,1143120,0.98,1.02,0.94,0.94,+0.05,37
104/11/18,2393000,2474220,0.96,1.11,0.94,1.04,+0.10,65
104/11/19,2099000,2167710,1.06,1.07,0.99,1.00,-0.04,34
104/11/20,407000,411980,1.03,1.03,0.99,1.00,0.00,11
104/11/23,696000,756460,0.98,1.16,0.98,1.10,+0.10,32
104/11/24,806000,971780,1.14,1.29,1.06,1.06,-0.04,34
104/11/25,153000,157470,1.07,1.07,0.99,1.01,-0.05,14
