106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,150000,130000,0.87,0.87,0.86,0.86,+0.04,4
106/03/06,252000,220760,0.88,0.88,0.87,0.88,+0.02,6
106/03/07,201000,178870,0.88,0.90,0.87,0.90,+0.02,3
106/03/08,215000,195050,0.88,0.95,0.88,0.95,+0.05,4
106/03/09,372000,377350,0.99,1.08,0.98,0.98,+0.03,11
106/03/10,382000,317090,0.89,0.89,0.79,0.86,-0.12,11
106/03/13,217000,183350,0.84,0.87,0.84,0.87,+0.01,7
106/03/14,607000,586120,0.89,0.99,0.89,0.98,+0.11,17
106/03/15,1294000,1385160,1.02,1.12,0.95,0.95,-0.03,47
106/03/16,496000,447100,0.91,0.92,0.87,0.87,-0.08,14
106/03/17,230000,217690,0.95,0.99,0.93,0.95,+0.08,11
106/03/20,537000,514180,0.98,0.99,0.93,0.93,-0.02,14
106/03/21,707000,631430,0.94,0.94,0.87,0.87,-0.06,14
106/03/22,284000,230660,0.79,0.86,0.78,0.86,-0.01,8
106/03/23,50000,42000,0.84,0.84,0.84,0.84,-0.02,2
106/03/24,342000,277640,0.82,0.82,0.80,0.81,-0.03,8
106/03/27,173000,123830,0.75,0.76,0.66,0.66,-0.15,9
106/03/28,385000,235300,0.65,0.65,0.58,0.64,-0.02,13
106/03/29,575000,402950,0.65,0.74,0.65,0.74,+0.10,12
106/03/30,395000,300450,0.74,0.82,0.71,0.82,+0.08,7
106/03/31,438000,351030,0.82,0.85,0.77,0.77,-0.05,11
106/04/05,520000,409690,0.77,0.80,0.75,0.80,+0.03,9
106/04/06,268000,220570,0.80,0.83,0.80,0.80,0.00,7
106/04/07,35000,28350,0.81,0.81,0.81,0.81,+0.01,1
106/04/10,24000,18520,0.77,0.78,0.77,0.78,-0.03,2
106/04/11,10000,7000,0.71,0.71,0.69,0.69,-0.09,2
106/04/12,0,0,---,---,---,---,---,0
106/04/13,0,0,---,---,---,---,---,0
106/04/14,220000,155800,0.74,0.74,0.68,0.68,-0.04,5
106/04/17,273000,199560,0.72,0.75,0.69,0.75,+0.07,8
106/04/18,571000,469200,0.78,0.86,0.77,0.86,+0.11,13
106/04/19,299000,231560,0.77,0.79,0.74,0.75,-0.11,11
106/04/20,46000,33670,0.78,0.78,0.69,0.70,-0.05,8
106/04/21,329000,261600,0.76,0.84,0.76,0.84,+0.14,8
106/04/24,639000,564090,0.93,0.95,0.77,0.77,-0.07,28
106/04/25,244000,192380,0.75,0.84,0.74,0.81,+0.04,13
106/04/26,605000,535050,0.85,0.95,0.85,0.87,+0.06,16
106/04/27,747000,662080,0.87,1.00,0.84,1.00,+0.13,28
106/04/28,411000,417490,1.05,1.07,0.99,0.99,-0.01,8
106/05/02,65000,54980,0.89,0.89,0.82,0.82,-0.17,7
106/05/03,571000,463800,0.82,0.87,0.77,0.77,-0.05,17
106/05/04,449000,347570,0.76,0.81,0.72,0.78,+0.01,17
106/05/05,325000,243550,0.74,0.78,0.74,0.76,-0.02,9
106/05/08,152000,109740,0.76,0.76,0.70,0.70,-0.06,8
106/05/09,128000,82740,0.68,0.69,0.61,0.61,-0.09,7
106/05/10,401000,272080,0.65,0.69,0.65,0.68,+0.07,9
106/05/11,247000,170150,0.70,0.70,0.63,0.63,-0.05,8
106/05/12,6000,3780,0.63,0.63,0.63,0.63,0.00,1
106/05/15,755000,536770,0.69,0.73,0.69,0.72,+0.09,10
106/05/16,933000,640430,0.70,0.70,0.67,0.67,-0.05,13
106/05/17,84000,53140,0.64,0.65,0.60,0.60,-0.07,6
106/05/18,36000,21450,0.57,0.60,0.57,0.60,0.00,3
106/05/19,8000,4840,0.62,0.62,0.60,0.60,0.00,2
