102/09/02,99000,82170,0.83,0.83,0.83,0.83,+0.01,1
102/09/03,0,0,---,---,---,---,---,0
102/09/04,0,0,---,---,---,---,---,0
102/09/05,100000,70990,0.71,0.71,0.70,0.70,-0.04,2
102/09/06,100000,76010,0.77,0.77,0.76,0.76,+0.06,2
102/09/09,0,0,---,---,---,---,---,0
102/09/10,25000,19750,0.79,0.79,0.79,0.79,-0.02,1
102/09/11,150000,127400,0.79,0.89,0.79,0.87,+0.08,4
102/09/12,80000,60800,0.76,0.76,0.76,0.76,-0.11,2
102/09/13,22000,17260,0.79,0.79,0.78,0.78,+0.02,3
102/09/14,230000,194560,0.80,0.85,0.80,0.84,+0.06,8
102/09/16,368000,279000,0.84,0.84,0.73,0.76,-0.08,11
102/09/17,10000,7700,0.77,0.77,0.77,0.77,+0.01,1
102/09/18,51000,38870,0.77,0.77,0.76,0.77,0.00,3
102/09/23,2000,1460,0.73,0.73,0.73,0.73,-0.04,1
102/09/24,0,0,---,---,---,---,---,0
102/09/25,5000,3900,0.78,0.78,0.78,0.78,+0.01,1
102/09/26,3000,2430,0.81,0.81,0.81,0.81,+0.03,1
102/09/27,30000,21700,0.73,0.73,0.72,0.72,-0.09,2
102/09/30,169000,107880,0.67,0.67,0.60,0.65,-0.07,14
102/10/01,150000,95200,0.63,0.65,0.63,0.65,0.00,5
102/10/02,108000,67410,0.62,0.63,0.61,0.63,-0.02,8
102/10/03,94000,54200,0.61,0.61,0.55,0.55,-0.08,7
102/10/04,255000,124600,0.50,0.50,0.46,0.46,-0.09,8
102/10/07,180000,70300,0.39,0.40,0.39,0.40,-0.06,5
102/10/08,135000,58100,0.41,0.45,0.41,0.44,+0.04,6
102/10/09,0,0,---,---,---,---,---,0
102/10/11,42000,14920,0.36,0.36,0.35,0.35,-0.05,3
102/10/14,65000,21500,0.33,0.34,0.32,0.32,-0.03,3
102/10/15,222000,61020,0.27,0.31,0.27,0.31,-0.01,4
102/10/16,50000,16000,0.32,0.32,0.32,0.32,+0.01,1
102/10/17,5000,1650,0.33,0.33,0.33,0.33,+0.01,1
102/10/18,0,0,---,---,---,---,---,0
102/10/21,40000,12500,0.32,0.32,0.31,0.31,-0.02,2
102/10/22,19000,5890,0.31,0.31,0.31,0.31,0.00,1
102/10/23,15000,5000,0.33,0.34,0.33,0.34,+0.03,2
102/10/24,18000,6250,0.34,0.35,0.34,0.35,+0.01,2
102/10/25,0,0,---,---,---,---,---,0
102/10/28,12000,3960,0.33,0.33,0.33,0.33,-0.01,1
102/10/29,0,0,---,---,---,---,---,0
102/10/30,0,0,---,---,---,---,---,0
102/10/31,0,0,---,---,---,---,---,0
102/11/01,0,0,---,---,---,---,---,0
102/11/04,0,0,---,---,---,---,---,0
102/11/05,0,0,---,---,---,---,---,0
102/11/06,0,0,---,---,---,---,---,0
102/11/07,30000,9900,0.33,0.33,0.33,0.33,-0.02,1
102/11/08,50000,21500,0.43,0.43,0.43,0.43,+0.10,2
102/11/11,40000,14800,0.36,0.38,0.36,0.38,-0.05,2
102/11/12,0,0,---,---,---,---,---,0
102/11/13,30000,11400,0.38,0.38,0.38,0.38,0.00,1
102/11/14,50000,16500,0.33,0.33,0.33,0.33,-0.05,1
102/11/15,50000,17000,0.34,0.34,0.34,0.34,+0.01,1
102/11/18,50000,15000,0.30,0.30,0.30,0.30,-0.04,1
102/11/19,50000,16000,0.32,0.32,0.32,0.32,+0.02,1
102/11/20,0,0,---,---,---,---,---,0
102/11/21,31000,12090,0.39,0.39,0.39,0.39,+0.06,2
102/11/22,0,0,---,---,---,---,---,0
102/11/25,0,0,---,---,---,---,---,0
102/11/26,10000,3200,0.32,0.32,0.32,0.32,-0.04,1
102/11/27,0,0,---,---,---,---,---,0
102/11/28,90000,25200,0.28,0.28,0.28,0.28,-0.01,2
102/11/29,0,0,---,---,---,---,---,0
102/12/02,88000,22000,0.25,0.25,0.25,0.25,-0.03,1
102/12/03,26000,6240,0.24,0.24,0.24,0.24,-0.01,1
102/12/04,40000,10400,0.26,0.26,0.26,0.26,+0.02,1
102/12/05,64000,14720,0.23,0.23,0.23,0.23,-0.03,1
102/12/06,0,0,---,---,---,---,---,0
102/12/09,0,0,---,---,---,---,---,0
102/12/10,0,0,---,---,---,---,---,0
102/12/11,148000,31680,0.22,0.22,0.21,0.21,-0.02,3
102/12/12,5000,1100,0.22,0.22,0.22,0.22,+0.01,1
102/12/13,0,0,---,---,---,---,---,0
102/12/16,30000,6000,0.20,0.20,0.20,0.20,-0.01,1
102/12/17,30000,5100,0.17,0.17,0.17,0.17,-0.03,1
102/12/18,0,0,---,---,---,---,---,0
102/12/19,68000,10880,0.16,0.16,0.16,0.16,-0.01,1
102/12/20,0,0,---,---,---,---,---,0
102/12/23,0,0,---,---,---,---,---,0
102/12/24,0,0,---,---,---,---,---,0
102/12/25,0,0,---,---,---,---,---,0
102/12/26,0,0,---,---,---,---,---,0
102/12/27,0,0,---,---,---,---,---,0
102/12/30,0,0,---,---,---,---,---,0
102/12/31,2000,180,0.09,0.09,0.09,0.09,-0.02,1
103/01/02,0,0,---,---,---,---,---,0
103/01/03,0,0,---,---,---,---,---,0
103/01/06,0,0,---,---,---,---,---,0
103/01/07,0,0,---,---,---,---,---,0
103/01/08,0,0,---,---,---,---,---,0
103/01/09,0,0,---,---,---,---,---,0
103/01/10,0,0,---,---,---,---,---,0
103/01/13,0,0,---,---,---,---,---,0
103/01/14,0,0,---,---,---,---,---,0
103/01/15,10000,900,0.09,0.09,0.09,0.09,-0.01,1
103/01/16,0,0,---,---,---,---,---,0
103/01/17,30000,1600,0.06,0.06,0.05,0.05,-0.01,2
103/01/20,10000,500,0.05,0.05,0.05,0.05,0.00,1
103/01/21,0,0,---,---,---,---,---,0
103/01/22,0,0,---,---,---,---,---,0
103/01/23,80000,4000,0.05,0.05,0.05,0.05,-0.01,1
103/01/24,0,0,---,---,---,---,---,0
103/01/27,0,0,---,---,---,---,---,0
103/02/05,0,0,---,---,---,---,---,0
103/02/06,0,0,---,---,---,---,---,0
103/02/07,0,0,---,---,---,---,---,0
103/02/10,0,0,---,---,---,---,---,0
103/02/11,0,0,---,---,---,---,---,0
103/02/12,0,0,---,---,---,---,---,0
103/02/13,0,0,---,---,---,---,---,0
103/02/14,0,0,---,---,---,---,---,0
103/02/17,0,0,---,---,---,---,---,0
103/02/18,0,0,---,---,---,---,---,0
103/02/19,0,0,---,---,---,---,---,0
103/02/20,0,0,---,---,---,---,---,0
103/02/21,0,0,---,---,---,---,---,0
103/02/24,0,0,---,---,---,---,---,0
103/02/25,0,0,---,---,---,---,---,0
103/02/26,0,0,---,---,---,---,---,0
