106/06/21,375000,292500,0.78,0.78,0.78,0.78,0.00,6
106/09/12,0,0,---,---,---,---,---,0
106/09/13,0,0,---,---,---,---,---,0
106/09/15,16000,4960,0.31,0.31,0.31,0.31,-0.04,2
106/09/18,5000,1550,0.31,0.31,0.31,0.31,0.00,1
106/09/20,10000,2900,0.29,0.29,0.29,0.29,-0.01,1
106/09/21,0,0,---,---,---,---,---,0
106/09/22,0,0,---,---,---,---,---,0
106/09/25,10000,2800,0.28,0.28,0.28,0.28,-0.03,1
106/09/26,0,0,---,---,---,---,---,0
106/09/27,0,0,---,---,---,---,---,0
106/09/28,0,0,---,---,---,---,---,0
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,50000,13800,0.27,0.28,0.27,0.28,+0.02,3
106/10/11,5000,1400,0.28,0.28,0.28,0.28,0.00,1
106/10/12,0,0,---,---,---,---,---,0
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,50000,9600,0.20,0.20,0.19,0.19,-0.06,5
106/10/24,50000,11000,0.22,0.22,0.22,0.22,+0.03,1
106/10/27,0,0,---,---,---,---,---,0
106/10/30,20000,3800,0.19,0.19,0.19,0.19,-0.01,2
106/11/01,0,0,---,---,---,---,---,0
106/11/02,393000,97480,0.21,0.26,0.21,0.24,+0.05,6
