106/11/24,522000,386140,0.69,0.80,0.69,0.80,+0.15,14
106/11/27,1662000,1676940,0.92,1.08,0.92,1.08,+0.28,52
106/11/28,861000,857680,1.09,1.09,0.96,1.01,-0.07,40
106/11/29,842000,903500,1.00,1.15,0.99,1.10,+0.09,26
106/11/30,1004000,1230670,1.02,1.32,1.02,1.23,+0.13,53
106/12/01,253000,310030,1.30,1.30,1.14,1.15,-0.08,16
106/12/04,584000,655850,1.20,1.20,1.07,1.07,-0.08,17
106/12/06,108000,118410,1.10,1.13,1.08,1.13,+0.12,11
106/12/07,113000,125050,1.08,1.14,1.05,1.10,-0.03,7
106/12/08,1355000,1806040,1.25,1.45,1.00,1.04,-0.06,42
106/12/11,561000,587870,1.03,1.15,0.98,1.15,+0.11,40
106/12/12,470000,508810,1.13,1.15,1.06,1.06,-0.09,17
106/12/13,85000,89800,1.06,1.08,1.03,1.08,+0.02,8
106/12/14,499000,538640,1.10,1.10,1.07,1.09,+0.01,17
106/12/15,168000,179320,1.09,1.11,1.04,1.06,-0.03,11
106/12/19,42000,51920,1.29,1.33,1.17,1.17,-0.07,9
106/12/20,2000,2440,1.22,1.22,1.22,1.22,+0.05,1
106/12/21,2000,2460,1.23,1.23,1.23,1.23,+0.01,1
106/12/22,57000,69840,1.26,1.26,1.21,1.22,-0.01,6
106/12/25,20000,23600,1.17,1.19,1.17,1.19,-0.03,2
106/12/26,62000,93500,1.48,1.55,1.48,1.51,+0.32,6
106/12/28,0,0,---,---,---,---,---,0
106/12/29,30000,37800,1.28,1.28,1.25,1.25,0.00,2
107/01/02,0,0,---,---,---,---,---,0
107/01/03,185000,267650,1.47,1.51,1.41,1.41,+0.10,6
107/01/04,95000,134900,1.42,1.42,1.42,1.42,+0.01,1
107/01/05,0,0,---,---,---,---,---,0
107/01/08,0,0,---,---,---,---,---,0
107/01/09,46000,63780,1.39,1.39,1.38,1.38,+0.01,2
107/01/10,30000,41700,1.39,1.39,1.39,1.39,+0.01,1
107/01/11,0,0,---,---,---,---,---,0
107/01/12,0,0,---,---,---,---,---,0
107/01/15,0,0,---,---,---,---,---,0
107/01/16,0,0,---,---,---,---,---,0
107/01/17,0,0,---,---,---,---,---,0
107/01/18,0,0,---,---,---,---,---,0
107/01/19,5000,8400,1.68,1.68,1.68,1.68,+0.11,1
107/01/22,60000,106200,1.75,1.79,1.75,1.79,+0.11,3
107/01/23,60000,117980,1.96,1.97,1.96,1.97,+0.18,5
107/01/24,0,0,---,---,---,---,---,0
107/01/26,30000,54300,1.81,1.81,1.81,1.81,0.00,1
107/01/31,30000,54900,1.83,1.83,1.83,1.83,+0.12,1
107/02/01,30000,57900,1.93,1.93,1.93,1.93,+0.10,1
107/02/02,0,0,---,---,---,---,---,0
107/02/05,0,0,---,---,---,---,---,0
107/02/06,10000,15000,1.50,1.50,1.50,1.50,-0.18,1
107/02/12,0,0,---,---,---,---,---,0
107/02/21,0,0,---,---,---,---,---,0
107/02/23,60000,103500,1.67,1.78,1.67,1.78,+0.29,2
107/02/26,60000,109540,1.85,1.85,1.81,1.81,+0.03,4
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,5000,10500,2.10,2.10,2.10,2.10,+0.19,1
107/03/05,10000,21000,2.10,2.10,2.10,2.10,0.00,1
107/03/07,0,0,---,---,---,---,---,0
107/03/09,10000,23700,2.37,2.37,2.37,2.37,+0.14,1
107/03/12,0,0,---,---,---,---,---,0
107/03/13,0,0,---,---,---,---,---,0
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,0,0,---,---,---,---,---,0
107/03/19,0,0,---,---,---,---,---,0
107/03/20,0,0,---,---,---,---,---,0
107/03/21,0,0,---,---,---,---,---,0
107/03/22,0,0,---,---,---,---,---,0
107/03/23,0,0,---,---,---,---,---,0
107/03/26,0,0,---,---,---,---,---,0
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,0,0,---,---,---,---,---,0
107/03/30,0,0,---,---,---,---,---,0
107/03/31,0,0,---,---,---,---,---,0
107/04/02,30000,66900,2.23,2.23,2.23,2.23,-0.04,2
107/04/03,30000,62240,2.08,2.08,2.06,2.06,-0.17,4
107/04/09,0,0,---,---,---,---,---,0
107/04/10,0,0,---,---,---,---,---,0
107/04/11,0,0,---,---,---,---,---,0
107/04/12,10000,15700,1.57,1.57,1.57,1.57,-0.13,1
107/04/13,20000,27800,1.46,1.46,1.32,1.32,-0.25,2
107/04/16,60000,67430,1.17,1.17,1.12,1.12,-0.20,4
107/04/17,50000,62100,1.23,1.25,1.23,1.25,+0.13,3
107/04/18,23000,29020,1.27,1.27,1.08,1.08,-0.17,3
107/04/20,81000,103870,1.28,1.30,1.25,1.30,-0.07,5
107/04/23,0,0,---,---,---,---,---,0
