105/01/07,0,0,---,---,---,---,---,0
105/01/08,412000,417580,0.96,1.03,0.96,1.02,+0.09,7
105/01/11,1690000,1580710,1.02,1.02,0.89,0.95,-0.07,28
105/01/12,1343000,1241840,0.96,0.96,0.75,0.75,-0.20,33
105/01/13,112000,85120,0.81,0.81,0.65,0.65,-0.10,3
105/01/14,0,0,---,---,---,---,---,0
105/01/15,0,0,---,---,---,---,---,0
105/01/18,337000,238580,0.68,0.72,0.67,0.72,+0.09,12
105/01/19,709000,559580,0.81,0.82,0.78,0.80,+0.08,20
105/01/20,434000,333540,0.80,0.80,0.73,0.73,-0.07,15
105/01/21,353000,274630,0.76,0.80,0.76,0.80,+0.07,12
105/01/22,390000,305750,0.81,0.81,0.73,0.73,-0.07,7
105/01/25,323000,251080,0.77,0.78,0.77,0.78,+0.05,8
105/01/26,667000,488580,0.74,0.75,0.71,0.75,-0.03,11
105/01/27,459000,348570,0.79,0.79,0.73,0.73,-0.02,10
105/01/28,156000,117780,0.74,0.77,0.74,0.77,+0.04,3
105/01/29,206000,163250,0.78,0.81,0.77,0.81,+0.04,5
105/01/30,135000,111750,0.83,0.83,0.80,0.80,-0.01,2
105/02/01,15000,12650,0.84,0.85,0.84,0.85,+0.05,2
105/02/02,67000,57530,0.83,0.89,0.83,0.89,+0.04,6
105/02/03,72000,61780,0.85,0.90,0.85,0.90,+0.01,5
105/02/15,640000,573600,0.86,0.97,0.86,0.92,+0.02,38
105/02/16,1122000,998350,0.92,0.92,0.85,0.85,-0.07,44
105/02/17,728000,581990,0.84,0.84,0.77,0.84,-0.01,35
105/02/18,375000,323940,0.86,0.90,0.83,0.90,+0.06,16
105/02/19,471000,421990,0.91,0.91,0.85,0.88,-0.02,10
105/02/22,450000,391530,0.86,0.89,0.85,0.87,-0.01,10
105/02/23,1312000,1252560,0.90,1.04,0.89,0.99,+0.12,38
105/02/24,1639000,1672680,1.01,1.10,0.98,1.00,+0.01,66
105/02/25,2818000,3392300,1.06,1.39,1.06,1.19,+0.19,102
105/02/26,2210000,2582730,1.25,1.25,1.07,1.21,+0.02,109
105/03/01,1334000,2033440,1.28,1.66,1.28,1.60,+0.39,73
105/03/02,788000,1370390,1.75,1.82,1.64,1.73,+0.13,81
105/03/03,327000,545570,1.78,1.78,1.60,1.67,-0.06,23
105/03/04,281000,466890,1.70,1.70,1.63,1.65,-0.02,11
105/03/07,340000,566870,1.67,1.76,1.58,1.63,-0.02,14
105/03/08,527000,911930,1.66,1.82,1.60,1.82,+0.19,24
105/03/09,1008000,1658870,1.86,1.86,1.59,1.71,-0.11,36
105/03/10,642000,1076490,1.69,1.76,1.64,1.68,-0.03,59
105/03/11,74000,121090,1.62,1.66,1.62,1.66,-0.02,4
105/03/14,486000,985830,1.79,2.32,1.79,2.32,+0.66,19
105/03/15,472000,921940,2.24,2.29,1.78,1.84,-0.48,25
105/03/16,319000,658480,1.87,2.12,1.87,2.09,+0.25,10
105/03/17,36000,83540,2.23,2.37,2.13,2.13,+0.04,4
105/03/18,10000,20600,2.06,2.06,2.06,2.06,-0.07,1
105/03/21,33000,70750,2.14,2.21,2.14,2.21,+0.15,6
105/03/22,0,0,---,---,---,---,---,0
105/03/23,3000,5190,1.73,1.73,1.73,1.73,-0.21,1
105/03/24,10000,15850,1.53,1.62,1.53,1.62,-0.11,3
105/03/25,34000,58050,1.62,1.75,1.62,1.75,+0.13,4
105/03/28,45000,79610,1.77,1.80,1.70,1.80,+0.05,9
105/03/29,89000,153860,1.86,1.86,1.63,1.72,-0.08,7
105/03/30,101000,208740,1.89,2.20,1.89,1.97,+0.25,11
105/03/31,89000,187220,2.08,2.14,2.03,2.13,+0.16,8
105/04/01,64000,136330,2.12,2.18,1.97,2.18,+0.05,4
