107/01/18,0,0,---,---,---,---,---,0
107/01/19,531000,372640,0.63,0.77,0.63,0.77,+0.08,5
107/01/22,362000,258050,0.72,0.72,0.71,0.72,-0.05,7
107/01/23,290000,214630,0.73,0.75,0.73,0.75,+0.03,7
107/01/24,1123000,896040,0.74,0.92,0.72,0.92,+0.17,21
107/01/26,552000,497280,0.90,0.97,0.89,0.97,+0.03,11
107/01/31,350000,270450,0.76,0.79,0.76,0.76,-0.08,5
107/02/01,101000,79760,0.79,0.79,0.76,0.76,0.00,2
107/02/02,200000,152000,0.76,0.76,0.76,0.76,0.00,3
107/02/05,686000,555040,0.74,0.85,0.74,0.81,+0.05,10
107/02/06,1287000,878200,0.69,0.71,0.60,0.64,-0.17,17
107/02/12,0,0,---,---,---,---,---,0
107/02/21,0,0,---,---,---,---,---,0
107/02/23,508000,325870,0.64,0.65,0.62,0.64,-0.03,6
107/02/26,124000,82080,0.66,0.67,0.66,0.67,+0.03,2
107/02/27,226000,147900,0.65,0.67,0.64,0.67,0.00,5
107/03/01,493000,345650,0.62,0.79,0.62,0.68,+0.01,19
107/03/02,280000,188040,0.61,0.73,0.61,0.73,+0.05,10
107/03/05,129000,92190,0.73,0.73,0.71,0.71,-0.02,7
107/03/07,1264000,970780,0.73,0.80,0.72,0.74,0.00,26
107/03/09,399000,277190,0.69,0.73,0.69,0.70,+0.02,10
107/03/12,390000,261980,0.66,0.68,0.66,0.68,-0.02,10
107/03/13,4000,2880,0.72,0.72,0.72,0.72,+0.04,1
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,31000,19840,0.64,0.64,0.64,0.64,-0.06,1
107/03/19,200000,130000,0.65,0.65,0.65,0.65,+0.01,2
107/03/20,0,0,---,---,---,---,---,0
107/03/21,104000,62520,0.60,0.63,0.60,0.63,+0.05,2
107/03/22,304000,173160,0.57,0.57,0.54,0.54,-0.09,5
107/03/23,21000,11190,0.52,0.55,0.52,0.55,+0.01,3
107/03/26,35000,17400,0.49,0.51,0.49,0.50,-0.05,4
107/03/27,447000,246990,0.52,0.57,0.52,0.56,+0.06,8
107/03/28,780000,452020,0.54,0.64,0.54,0.64,+0.08,16
107/03/29,416000,255920,0.64,0.64,0.59,0.59,-0.05,8
107/03/30,253000,151470,0.60,0.61,0.59,0.61,+0.02,5
107/03/31,404000,255050,0.63,0.66,0.61,0.66,+0.05,14
107/04/02,655000,434730,0.66,0.71,0.65,0.66,0.00,27
107/04/03,463000,268650,0.62,0.62,0.56,0.60,-0.06,13
107/04/09,329000,205580,0.60,0.68,0.60,0.66,+0.06,7
107/04/10,673000,439920,0.63,0.67,0.63,0.67,+0.01,12
107/04/11,276000,177650,0.64,0.67,0.62,0.63,-0.04,13
107/04/12,125000,76250,0.63,0.63,0.60,0.60,-0.03,9
107/04/13,986000,668760,0.60,1.09,0.60,1.09,+0.49,18
107/04/16,1957000,1968570,0.89,1.11,0.89,1.08,-0.01,37
107/04/17,1210000,1216660,0.98,1.11,0.95,1.05,-0.03,26
107/04/18,371000,457500,1.15,1.41,1.12,1.41,+0.36,19
107/04/20,15000,24650,1.63,1.65,1.63,1.65,+0.27,2
107/04/23,15000,22650,1.51,1.51,1.51,1.51,-0.14,1
107/04/24,165000,218250,1.34,1.34,1.26,1.31,-0.20,6
107/04/25,228000,307550,1.29,1.42,1.28,1.29,-0.02,9
