106/01/05,0,0,---,---,---,---,---,0
106/01/06,65000,88590,1.35,1.38,1.35,1.38,+0.06,3
106/01/09,242000,331180,1.24,1.44,1.24,1.44,+0.06,12
106/01/10,458000,687760,1.39,1.56,1.39,1.54,+0.10,21
106/01/11,1177000,1848690,1.47,1.66,1.45,1.60,+0.06,35
106/01/12,734000,1022200,1.47,1.47,1.33,1.43,-0.17,30
106/01/13,322000,421960,1.46,1.46,1.25,1.31,-0.12,12
106/01/16,149000,186360,1.33,1.33,1.19,1.20,-0.11,10
106/01/17,408000,486190,1.20,1.23,1.15,1.15,-0.05,11
106/01/18,618000,609980,1.11,1.11,0.89,0.91,-0.24,23
106/01/19,818000,643820,0.96,0.97,0.72,0.74,-0.17,29
106/01/20,1106000,771480,0.59,0.81,0.59,0.81,+0.07,33
106/01/23,624000,399350,0.65,0.77,0.58,0.58,-0.23,29
106/01/24,559000,345700,0.57,0.65,0.52,0.64,+0.06,14
106/02/02,731000,394510,0.58,0.59,0.50,0.51,-0.13,23
106/02/03,1278000,765140,0.53,0.64,0.53,0.62,+0.11,26
106/02/06,666000,425430,0.62,0.68,0.60,0.65,+0.03,19
106/02/07,338000,195570,0.62,0.62,0.54,0.58,-0.07,20
106/02/08,175000,83350,0.51,0.53,0.41,0.41,-0.17,13
106/02/09,417000,121810,0.35,0.35,0.26,0.26,-0.15,21
106/02/10,870000,207200,0.20,0.30,0.20,0.30,+0.04,39
106/02/13,1257000,344580,0.27,0.29,0.24,0.28,-0.02,23
106/02/14,1998000,580230,0.25,0.33,0.25,0.29,+0.01,36
106/02/15,799000,195460,0.26,0.26,0.24,0.26,-0.03,20
106/02/16,2086000,426550,0.23,0.23,0.18,0.22,-0.04,41
106/02/17,290000,60450,0.20,0.22,0.19,0.19,-0.03,8
106/02/18,314000,47700,0.17,0.17,0.14,0.15,-0.04,17
106/02/20,580000,106900,0.15,0.21,0.15,0.20,+0.05,17
106/02/21,691000,128780,0.17,0.22,0.17,0.18,-0.02,25
106/02/22,854000,113640,0.14,0.15,0.12,0.12,-0.06,26
106/02/23,400000,50200,0.13,0.13,0.12,0.12,0.00,17
106/02/24,442000,60880,0.13,0.14,0.13,0.13,+0.01,12
106/03/01,460000,57000,0.12,0.13,0.11,0.13,0.00,9
106/03/02,190000,27400,0.14,0.16,0.14,0.15,+0.02,8
106/03/03,50000,6700,0.14,0.14,0.13,0.13,-0.02,2
106/03/06,0,0,---,---,---,---,---,0
106/03/07,80000,9000,0.12,0.12,0.11,0.11,-0.02,4
106/03/08,160000,18100,0.12,0.12,0.11,0.11,0.00,4
106/03/09,260000,32600,0.12,0.13,0.12,0.13,+0.02,9
106/03/10,400000,57700,0.14,0.17,0.14,0.14,+0.01,9
106/03/13,30000,3300,0.11,0.11,0.11,0.11,-0.03,1
106/03/14,0,0,---,---,---,---,---,0
106/03/15,0,0,---,---,---,---,---,0
106/03/16,100000,10000,0.10,0.10,0.10,0.10,-0.01,2
106/03/17,110000,8800,0.08,0.08,0.08,0.08,-0.02,2
106/03/20,45000,3000,0.07,0.07,0.06,0.06,-0.02,3
106/03/21,0,0,---,---,---,---,---,0
106/03/22,160000,7400,0.08,0.08,0.03,0.03,-0.03,5
106/03/23,1343000,28540,0.03,0.03,0.02,0.02,-0.01,96
106/03/24,913000,27390,0.03,0.03,0.03,0.03,+0.01,3
106/03/27,400000,12000,0.03,0.03,0.03,0.03,0.00,2
