106/04/26,0,0,---,---,---,---,---,0
106/04/27,0,0,---,---,---,---,---,0
106/04/28,10000,12100,1.21,1.21,1.21,1.21,+0.01,1
106/05/02,103000,126490,1.21,1.23,1.21,1.23,+0.02,3
106/05/03,202000,252370,1.24,1.27,1.23,1.27,+0.04,4
106/05/04,129000,150230,1.17,1.17,1.14,1.14,-0.13,4
106/05/05,10000,11600,1.16,1.16,1.16,1.16,+0.02,1
106/05/08,773000,1041590,1.33,1.42,1.33,1.42,+0.26,16
106/05/09,1192000,1691600,1.43,1.49,1.36,1.41,-0.01,47
106/05/10,307000,426360,1.41,1.42,1.36,1.42,+0.01,19
106/05/11,263000,372300,1.42,1.43,1.37,1.37,-0.05,9
106/05/12,296000,406990,1.36,1.40,1.36,1.40,+0.03,10
106/05/15,209000,286520,1.38,1.38,1.36,1.38,-0.02,6
106/05/16,76000,101880,1.38,1.38,1.34,1.34,-0.04,4
106/05/17,575000,816670,1.39,1.45,1.39,1.42,+0.08,16
106/05/18,790000,1202370,1.55,1.56,1.41,1.41,-0.01,21
106/05/19,165000,234730,1.39,1.43,1.39,1.42,+0.01,4
106/05/22,156000,226640,1.44,1.46,1.44,1.46,+0.04,3
106/05/23,516000,762130,1.44,1.50,1.44,1.50,+0.04,10
106/05/24,731000,1089770,1.48,1.53,1.48,1.52,+0.02,13
106/05/25,230000,344400,1.50,1.50,1.48,1.48,-0.04,5
106/05/26,31000,46110,1.47,1.49,1.47,1.49,+0.01,2
106/05/31,137000,203420,1.46,1.50,1.46,1.50,+0.01,4
106/06/01,120000,179200,1.49,1.51,1.49,1.51,+0.01,3
106/06/02,5000,7350,1.47,1.47,1.47,1.47,-0.04,1
106/06/03,20000,28600,1.43,1.43,1.43,1.43,-0.04,1
106/06/05,0,0,---,---,---,---,---,0
106/06/06,82000,111520,1.36,1.36,1.36,1.36,+0.05,2
106/06/07,218000,284170,1.35,1.35,1.27,1.27,-0.09,6
106/06/08,238000,290060,1.26,1.26,1.19,1.19,-0.08,4
106/06/09,71000,86470,1.19,1.22,1.19,1.22,+0.03,2
106/06/12,66000,81840,1.24,1.24,1.24,1.24,+0.02,1
106/06/21,0,0,---,---,---,---,---,0
106/09/12,313000,299240,1.03,1.03,0.84,0.84,-0.16,8
106/09/13,112000,83110,0.78,0.78,0.71,0.74,-0.10,8
106/09/15,335000,247650,0.68,0.77,0.68,0.77,+0.04,11
106/09/18,531000,433120,0.78,0.83,0.78,0.82,+0.05,13
106/09/20,386000,313050,0.82,0.82,0.77,0.77,-0.07,13
106/09/21,239000,158570,0.65,0.68,0.64,0.67,-0.10,8
106/09/22,334000,219390,0.66,0.66,0.63,0.65,-0.02,6
106/09/25,249000,148380,0.58,0.62,0.58,0.62,-0.03,2
106/09/26,1051000,742920,0.66,0.79,0.66,0.79,+0.17,19
106/09/27,1165000,833030,0.71,0.72,0.67,0.68,-0.11,17
106/09/28,757000,519930,0.67,0.70,0.67,0.70,+0.02,12
106/09/29,1043000,757240,0.70,0.74,0.70,0.73,+0.03,16
106/09/30,672000,450960,0.68,0.69,0.64,0.68,-0.05,17
106/10/03,133000,79800,0.60,0.60,0.60,0.60,0.00,3
106/10/06,153000,67350,0.44,0.45,0.44,0.45,+0.02,3
106/10/11,314000,155070,0.46,0.54,0.46,0.53,+0.08,12
106/10/12,209000,110580,0.52,0.54,0.48,0.48,-0.05,8
106/10/13,69000,35190,0.51,0.51,0.51,0.51,+0.03,3
106/10/16,1000,490,0.49,0.49,0.49,0.49,-0.02,1
106/10/17,0,0,---,---,---,---,---,0
106/10/18,490000,241200,0.47,0.51,0.46,0.51,+0.02,13
106/10/19,386000,181420,0.47,0.47,0.47,0.47,-0.04,7
106/10/20,50000,23500,0.47,0.47,0.47,0.47,0.00,1
106/10/23,102000,45880,0.44,0.45,0.44,0.45,-0.02,3
106/10/24,285000,130610,0.45,0.47,0.45,0.47,+0.02,6
106/10/27,1191000,673620,0.55,0.64,0.53,0.64,+0.06,21
