103/04/24,105000,79650,0.76,0.76,0.72,0.72,-0.05,4
103/04/25,104000,67020,0.65,0.65,0.52,0.52,-0.20,3
103/04/28,0,0,---,---,---,---,---,0
103/04/29,2000,1150,0.57,0.58,0.57,0.58,+0.07,2
103/04/30,0,0,---,---,---,---,---,0
103/05/02,22000,13200,0.60,0.60,0.60,0.60,+0.07,2
103/05/05,17000,9520,0.56,0.56,0.56,0.56,-0.04,1
103/05/06,0,0,---,---,---,---,---,0
103/05/07,50000,31000,0.62,0.62,0.62,0.62,+0.04,1
103/05/08,231000,140970,0.66,0.66,0.56,0.57,-0.05,4
103/05/09,27000,13430,0.50,0.50,0.49,0.49,-0.08,3
103/05/12,83000,39070,0.47,0.49,0.47,0.49,0.00,2
103/05/13,0,0,---,---,---,---,---,0
103/05/14,0,0,---,---,---,---,---,0
103/05/15,0,0,---,---,---,---,---,0
103/05/16,0,0,---,---,---,---,---,0
103/05/19,0,0,---,---,---,---,---,0
103/05/20,5000,2350,0.47,0.47,0.47,0.47,+0.01,1
103/05/21,0,0,---,---,---,---,---,0
103/05/22,300000,134200,0.44,0.48,0.43,0.48,+0.05,3
103/05/23,216000,115330,0.48,0.54,0.48,0.52,+0.04,5
103/05/26,321000,175670,0.52,0.58,0.52,0.58,+0.06,5
103/05/27,200000,112000,0.56,0.56,0.56,0.56,-0.02,1
103/05/28,227000,127160,0.58,0.58,0.56,0.56,0.00,4
103/05/29,360000,201500,0.59,0.59,0.55,0.55,-0.01,3
103/05/30,280000,151200,0.54,0.54,0.54,0.54,-0.01,2
103/06/03,325000,163650,0.52,0.52,0.49,0.49,-0.05,3
103/06/04,482000,242090,0.50,0.59,0.49,0.59,+0.10,7
103/06/05,315000,190850,0.61,0.61,0.59,0.59,0.00,3
103/06/06,35000,20550,0.61,0.61,0.57,0.57,-0.02,2
103/06/09,0,0,---,---,---,---,---,0
103/06/10,72000,38510,0.54,0.54,0.53,0.53,-0.04,3
103/06/11,27000,14940,0.52,0.56,0.52,0.55,+0.02,3
103/06/12,83000,42040,0.50,0.51,0.50,0.50,-0.05,4
103/06/13,25000,11940,0.47,0.48,0.47,0.48,-0.02,3
103/06/16,0,0,---,---,---,---,---,0
103/06/17,167000,67830,0.41,0.41,0.39,0.41,-0.03,5
103/06/18,63000,25730,0.42,0.42,0.40,0.41,0.00,4
103/06/19,17000,6190,0.37,0.37,0.36,0.36,-0.05,3
103/06/20,19000,7340,0.38,0.39,0.37,0.37,+0.01,3
103/06/23,0,0,---,---,---,---,---,0
103/06/24,5000,1550,0.31,0.31,0.31,0.31,0.00,1
103/06/25,140000,42000,0.30,0.30,0.30,0.30,-0.01,2
103/06/26,70000,22400,0.33,0.33,0.31,0.31,+0.01,3
103/06/27,200000,70300,0.36,0.36,0.35,0.35,+0.04,4
103/06/30,70000,24500,0.35,0.35,0.35,0.35,0.00,1
103/07/01,150000,60000,0.40,0.40,0.40,0.40,+0.05,2
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
103/07/04,0,0,---,---,---,---,---,0
103/07/07,20000,6000,0.30,0.30,0.30,0.30,-0.03,1
103/07/08,0,0,---,---,---,---,---,0
103/07/09,20000,5800,0.29,0.29,0.29,0.29,-0.02,1
103/07/10,50000,15000,0.30,0.30,0.30,0.30,+0.01,1
103/07/11,160000,42900,0.27,0.27,0.26,0.27,-0.03,5
103/07/14,0,0,---,---,---,---,---,0
103/07/15,275000,85450,0.31,0.32,0.30,0.31,+0.03,6
103/07/16,145000,41050,0.29,0.29,0.27,0.27,-0.04,4
103/07/17,140000,36700,0.27,0.27,0.26,0.26,-0.01,4
103/07/18,50000,12000,0.24,0.24,0.24,0.24,-0.02,1
103/07/21,0,0,---,---,---,---,---,0
103/07/22,0,0,---,---,---,---,---,0
103/07/24,100000,28000,0.28,0.28,0.28,0.28,+0.02,2
103/07/25,0,0,---,---,---,---,---,0
103/07/28,0,0,---,---,---,---,---,0
103/07/29,0,0,---,---,---,---,---,0
103/07/30,0,0,---,---,---,---,---,0
103/07/31,0,0,---,---,---,---,---,0
103/08/01,200000,46000,0.23,0.23,0.23,0.23,+0.01,1
103/08/04,100000,26000,0.26,0.26,0.26,0.26,+0.03,1
103/08/05,800000,200000,0.25,0.27,0.23,0.23,-0.03,4
103/08/06,500000,96000,0.22,0.22,0.18,0.18,-0.05,3
103/08/07,800000,137000,0.19,0.19,0.16,0.16,-0.02,5
103/08/08,0,0,---,---,---,---,---,0
103/08/11,0,0,---,---,---,---,---,0
103/08/12,0,0,---,---,---,---,---,0
103/08/13,0,0,---,---,---,---,---,0
103/08/14,0,0,---,---,---,---,---,0
103/08/15,0,0,---,---,---,---,---,0
103/08/18,0,0,---,---,---,---,---,0
103/08/19,0,0,---,---,---,---,---,0
103/08/20,50000,10500,0.21,0.21,0.21,0.21,+0.08,1
103/08/21,150000,33000,0.22,0.22,0.22,0.22,+0.01,1
103/08/22,0,0,---,---,---,---,---,0
103/08/25,0,0,---,---,---,---,---,0
103/08/26,0,0,---,---,---,---,---,0
103/08/27,0,0,---,---,---,---,---,0
103/08/28,0,0,---,---,---,---,---,0
103/08/29,0,0,---,---,---,---,---,0
103/09/01,0,0,---,---,---,---,---,0
103/09/02,0,0,---,---,---,---,---,0
103/09/03,0,0,---,---,---,---,---,0
103/09/04,0,0,---,---,---,---,---,0
103/09/05,0,0,---,---,---,---,---,0
103/09/09,30000,4600,0.15,0.16,0.15,0.16,+0.01,2
103/09/10,0,0,---,---,---,---,---,0
103/09/11,30000,6300,0.21,0.21,0.21,0.21,+0.02,1
103/09/12,30000,6300,0.21,0.21,0.21,0.21,0.00,1
103/09/15,40000,11300,0.29,0.29,0.28,0.28,+0.07,2
103/09/16,170000,48000,0.30,0.30,0.27,0.29,+0.01,4
103/09/17,525000,167650,0.30,0.35,0.30,0.34,+0.05,11
103/09/18,143000,48210,0.38,0.38,0.30,0.32,-0.02,7
103/09/19,0,0,---,---,---,---,---,0
103/09/22,0,0,---,---,---,---,---,0
103/09/23,100000,29900,0.30,0.34,0.29,0.29,+0.01,3
103/09/24,110000,29400,0.30,0.30,0.25,0.27,-0.02,3
103/09/25,163000,49570,0.34,0.34,0.26,0.27,0.00,6
103/09/26,52000,12500,0.24,0.25,0.24,0.25,-0.02,2
103/09/29,6000,1860,0.32,0.32,0.26,0.26,+0.01,2
103/09/30,63000,12020,0.24,0.24,0.18,0.18,-0.08,3
103/10/01,0,0,---,---,---,---,---,0
103/10/02,75000,18300,0.22,0.26,0.22,0.26,+0.10,6
103/10/03,72000,18420,0.26,0.26,0.24,0.25,-0.01,9
103/10/06,85000,20500,0.24,0.25,0.24,0.24,-0.01,5
103/10/07,15000,3250,0.22,0.22,0.21,0.21,-0.03,2
103/10/08,0,0,---,---,---,---,---,0
103/10/09,10000,1100,0.11,0.11,0.11,0.11,-0.03,1
103/10/13,0,0,---,---,---,---,---,0
103/10/14,0,0,---,---,---,---,---,0
103/10/15,0,0,---,---,---,---,---,0
103/10/16,120000,1200,0.01,0.01,0.01,0.01,-0.02,1
103/10/17,0,0,---,---,---,---,---,0
103/10/20,0,0,---,---,---,---,---,0
103/10/21,0,0,---,---,---,---,---,0
