104/11/24,440000,359600,0.89,0.89,0.78,0.79,0.00,14
104/11/25,380000,288900,0.79,0.79,0.74,0.74,-0.05,7
104/11/26,1020000,790190,0.78,0.82,0.75,0.75,+0.01,16
104/11/27,1036000,758460,0.75,0.79,0.72,0.76,+0.01,23
104/11/30,246000,176380,0.75,0.75,0.71,0.72,-0.04,9
104/12/01,1312000,1016950,0.75,0.82,0.75,0.77,+0.05,17
104/12/02,3809000,3444840,0.78,1.01,0.78,0.98,+0.21,126
104/12/03,1753000,1690250,0.99,0.99,0.91,0.93,-0.05,93
104/12/04,2402000,2400770,0.90,1.08,0.88,1.00,+0.07,78
104/12/07,1366000,1322470,1.00,1.02,0.92,0.93,-0.07,61
104/12/08,876000,794140,0.97,1.01,0.79,0.79,-0.14,53
104/12/09,1504000,917710,0.76,0.76,0.54,0.55,-0.24,73
104/12/10,713000,324500,0.49,0.51,0.41,0.50,-0.05,38
104/12/11,503000,221530,0.53,0.54,0.38,0.39,-0.11,25
104/12/14,369000,125250,0.31,0.40,0.31,0.38,-0.01,17
104/12/15,408000,164900,0.40,0.42,0.39,0.41,+0.03,14
104/12/16,643000,281500,0.43,0.45,0.40,0.45,+0.04,16
104/12/17,362000,178100,0.46,0.51,0.46,0.50,+0.05,10
104/12/18,286000,137880,0.47,0.50,0.47,0.47,-0.03,10
104/12/21,150000,73400,0.48,0.50,0.48,0.48,+0.01,6
104/12/22,140000,72400,0.52,0.52,0.51,0.51,+0.03,2
104/12/23,285000,135420,0.48,0.49,0.45,0.45,-0.06,12
104/12/24,102000,45920,0.46,0.46,0.45,0.45,0.00,2
104/12/25,30000,12900,0.43,0.43,0.43,0.43,-0.02,1
104/12/28,5000,2250,0.45,0.45,0.45,0.45,+0.02,1
104/12/29,32000,14080,0.44,0.44,0.44,0.44,-0.01,1
104/12/30,32000,14400,0.45,0.45,0.45,0.45,+0.01,1
104/12/31,0,0,---,---,---,---,---,0
105/01/04,10000,3600,0.36,0.36,0.36,0.36,-0.05,1
105/01/05,73000,23330,0.32,0.32,0.31,0.31,-0.05,3
105/01/06,140000,42600,0.33,0.33,0.27,0.27,-0.04,3
105/01/07,320000,76500,0.27,0.27,0.20,0.20,-0.07,7
105/01/08,210000,50800,0.24,0.26,0.23,0.26,+0.06,5
105/01/11,150000,32500,0.21,0.22,0.21,0.22,-0.04,3
105/01/12,50000,11500,0.23,0.23,0.23,0.23,+0.01,1
105/01/13,0,0,---,---,---,---,---,0
105/01/14,0,0,---,---,---,---,---,0
105/01/15,0,0,---,---,---,---,---,0
105/01/18,0,0,---,---,---,---,---,0
105/01/19,0,0,---,---,---,---,---,0
105/01/20,0,0,---,---,---,---,---,0
105/01/21,30000,5100,0.17,0.17,0.17,0.17,-0.02,1
105/01/22,0,0,---,---,---,---,---,0
105/01/25,130000,24700,0.19,0.19,0.19,0.19,+0.02,7
105/01/26,0,0,---,---,---,---,---,0
105/01/27,1000,170,0.17,0.17,0.17,0.17,-0.02,1
105/01/28,53000,8480,0.16,0.16,0.16,0.16,-0.01,2
105/01/29,0,0,---,---,---,---,---,0
105/01/30,0,0,---,---,---,---,---,0
105/02/01,80000,16800,0.21,0.21,0.21,0.21,+0.05,1
105/02/02,0,0,---,---,---,---,---,0
105/02/03,0,0,---,---,---,---,---,0
105/02/15,0,0,---,---,---,---,---,0
105/02/16,0,0,---,---,---,---,---,0
105/02/17,0,0,---,---,---,---,---,0
105/02/18,0,0,---,---,---,---,---,0
105/02/19,50000,6500,0.13,0.13,0.13,0.13,+0.01,1
105/02/22,80000,9600,0.12,0.12,0.12,0.12,-0.01,1
105/02/23,0,0,---,---,---,---,---,0
105/02/24,0,0,---,---,---,---,---,0
105/02/25,0,0,---,---,---,---,---,0
105/02/26,0,0,---,---,---,---,---,0
105/03/01,0,0,---,---,---,---,---,0
105/03/02,0,0,---,---,---,---,---,0
105/03/03,0,0,---,---,---,---,---,0
105/03/04,0,0,---,---,---,---,---,0
105/03/07,0,0,---,---,---,---,---,0
105/03/08,0,0,---,---,---,---,---,0
105/03/09,0,0,---,---,---,---,---,0
105/03/10,0,0,---,---,---,---,---,0
105/03/11,0,0,---,---,---,---,---,0
105/03/14,150000,15000,0.10,0.10,0.10,0.10,0.00,2
105/03/15,0,0,---,---,---,---,---,0
105/03/16,12000,840,0.07,0.07,0.07,0.07,-0.03,1
105/03/17,0,0,---,---,---,---,---,0
105/03/18,0,0,---,---,---,---,---,0
105/03/21,0,0,---,---,---,---,---,0
105/03/22,0,0,---,---,---,---,---,0
105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,0,0,---,---,---,---,---,0
105/03/30,0,0,---,---,---,---,---,0
105/03/31,0,0,---,---,---,---,---,0
105/04/01,45000,900,0.02,0.02,0.02,0.02,-0.04,2
