105/11/11,0,0,---,---,---,---,---,0
105/11/14,113000,181780,1.60,1.63,1.58,1.58,-0.03,3
105/11/15,279000,454330,1.61,1.68,1.61,1.68,+0.10,8
105/11/16,1097000,1985310,1.73,1.94,1.72,1.93,+0.25,25
105/11/17,1118000,2130100,1.91,1.97,1.82,1.89,-0.04,43
105/11/18,328000,602940,1.82,1.86,1.77,1.78,-0.11,13
105/11/21,101000,176700,1.76,1.82,1.69,1.81,+0.03,12
105/11/22,192000,337740,1.77,1.82,1.73,1.79,-0.02,19
105/11/23,35000,59560,1.73,1.73,1.69,1.69,-0.10,10
105/11/24,159000,270460,1.68,1.75,1.68,1.72,+0.03,16
105/11/25,114000,187280,1.64,1.68,1.63,1.67,-0.05,20
105/11/28,29000,48710,1.65,1.70,1.62,1.62,-0.05,13
105/11/29,389000,697140,1.70,1.91,1.68,1.89,+0.27,25
105/11/30,289000,577430,2.03,2.04,1.97,2.01,+0.12,26
105/12/01,219000,435020,1.97,2.02,1.96,2.02,+0.01,14
105/12/02,68000,139460,2.00,2.16,1.98,2.16,+0.14,7
105/12/05,244000,506130,2.23,2.23,2.06,2.06,-0.10,6
105/12/06,45000,81180,1.88,1.88,1.74,1.74,-0.32,25
105/12/07,556000,958090,1.67,1.77,1.67,1.74,0.00,36
105/12/08,728000,1237580,1.67,1.82,1.65,1.81,+0.07,47
105/12/09,225000,395480,1.77,1.80,1.73,1.77,-0.04,25
105/12/12,190000,343120,1.75,1.84,1.75,1.84,+0.07,13
105/12/13,474000,895780,1.83,1.96,1.83,1.84,0.00,39
105/12/14,304000,533540,1.80,1.80,1.63,1.70,-0.14,41
105/12/15,451000,777790,1.76,1.78,1.69,1.70,0.00,24
105/12/16,433000,749870,1.77,1.77,1.73,1.74,+0.04,16
105/12/19,120000,209980,1.71,1.77,1.67,1.77,+0.03,22
105/12/20,1130000,2131770,1.78,1.96,1.75,1.95,+0.18,44
105/12/21,664000,1212410,1.84,1.87,1.80,1.87,-0.08,26
105/12/22,316000,554740,1.79,1.80,1.64,1.70,-0.17,22
105/12/23,51000,89530,1.73,1.76,1.73,1.76,+0.06,11
105/12/26,58000,102120,1.71,1.77,1.71,1.75,-0.01,6
105/12/27,77000,136310,1.76,1.79,1.76,1.78,+0.03,8
105/12/28,104000,181910,1.76,1.76,1.69,1.73,-0.05,15
105/12/29,81000,137840,1.74,1.74,1.64,1.69,-0.04,15
105/12/30,23000,38470,1.64,1.68,1.64,1.67,-0.02,7
106/01/03,35000,54140,1.60,1.60,1.52,1.54,-0.13,20
106/01/04,147000,226710,1.47,1.57,1.47,1.56,+0.02,12
106/01/05,158000,238760,1.52,1.57,1.50,1.57,+0.01,16
