102/10/21,0,0,---,---,---,---,---,0
102/10/22,0,0,---,---,---,---,---,0
102/10/23,208000,319120,1.53,1.55,1.53,1.53,+0.05,5
102/10/24,1000,1370,1.37,1.37,1.37,1.37,-0.16,1
102/10/25,81000,110410,1.41,1.41,1.31,1.32,-0.05,4
102/10/28,81000,103870,1.30,1.30,1.26,1.27,-0.05,5
102/10/29,353000,496640,1.23,1.53,1.23,1.47,+0.20,21
102/10/30,616000,965360,1.47,1.70,1.47,1.63,+0.16,37
102/10/31,544000,823170,1.60,1.60,1.40,1.40,-0.23,29
102/11/01,466000,665090,1.46,1.48,1.38,1.42,+0.02,18
102/11/04,234000,337500,1.42,1.49,1.40,1.41,-0.01,13
102/11/05,310000,409800,1.41,1.42,1.24,1.26,-0.15,16
102/11/06,270000,338200,1.23,1.31,1.22,1.24,-0.02,9
102/11/07,308000,407900,1.27,1.36,1.27,1.34,+0.10,12
102/11/08,334000,433140,1.34,1.36,1.24,1.24,-0.10,12
102/11/11,112000,135120,1.28,1.28,1.15,1.15,-0.09,5
102/11/12,505000,467000,1.15,1.15,0.86,0.87,-0.28,15
102/11/13,245000,222600,0.87,0.95,0.86,0.95,+0.08,6
102/11/14,651000,633480,0.90,1.02,0.87,1.00,+0.05,14
102/11/15,647000,752160,1.16,1.23,1.05,1.12,+0.12,22
102/11/18,396000,475500,1.22,1.22,1.15,1.16,+0.04,14
102/11/19,469000,547230,1.07,1.19,1.07,1.18,+0.02,26
102/11/20,51000,58030,1.15,1.15,1.13,1.14,-0.04,4
102/11/21,267000,251050,0.95,0.98,0.92,0.94,-0.20,10
102/11/22,15000,14450,0.97,0.97,0.96,0.96,+0.02,2
102/11/25,28000,25680,0.96,0.96,0.89,0.89,-0.07,6
102/11/26,18000,16640,0.88,0.94,0.88,0.93,+0.04,3
102/11/27,126000,122820,0.97,0.98,0.97,0.98,+0.05,6
102/11/28,1407000,1548430,1.04,1.30,0.99,1.30,+0.32,40
102/11/29,2136000,2535740,1.16,1.33,1.13,1.24,-0.06,65
102/12/02,1143000,1563980,1.33,1.50,1.27,1.41,+0.17,50
102/12/03,1036000,1618040,1.40,1.68,1.40,1.53,+0.12,49
102/12/04,707000,966190,1.45,1.45,1.25,1.25,-0.28,36
102/12/05,334000,437110,1.30,1.34,1.27,1.32,+0.07,22
102/12/06,669000,933980,1.37,1.44,1.32,1.38,+0.06,29
102/12/09,1140000,1492950,1.42,1.43,1.20,1.22,-0.16,38
102/12/10,481000,477580,0.98,1.05,0.94,0.99,-0.23,18
102/12/11,222000,214150,1.06,1.07,0.94,0.94,-0.05,10
102/12/12,269000,225010,0.86,0.88,0.81,0.85,-0.09,20
102/12/13,103000,91750,0.84,0.91,0.84,0.90,+0.05,8
102/12/16,281000,238420,0.86,0.86,0.81,0.82,-0.08,8
102/12/17,550000,380800,0.77,0.77,0.63,0.67,-0.15,21
102/12/18,516000,343880,0.64,0.69,0.63,0.64,-0.03,15
102/12/19,265000,174980,0.67,0.70,0.64,0.69,+0.05,13
102/12/20,476000,324060,0.67,0.69,0.67,0.67,-0.02,9
102/12/23,714000,540830,0.67,0.88,0.66,0.88,+0.21,26
102/12/24,605000,500530,0.85,0.86,0.80,0.81,-0.07,16
102/12/25,1156000,1016120,1.10,1.10,0.81,0.82,+0.01,30
102/12/26,977000,795060,0.84,0.86,0.78,0.79,-0.03,23
102/12/27,420000,346390,0.81,0.86,0.80,0.80,+0.01,14
102/12/30,306000,243940,0.81,0.81,0.73,0.73,-0.07,7
102/12/31,96000,68880,0.74,0.74,0.71,0.71,-0.02,8
103/01/02,145000,103400,0.72,0.72,0.71,0.72,+0.01,4
103/01/03,137000,97610,0.72,0.72,0.70,0.72,0.00,7
103/01/06,470000,289640,0.73,0.73,0.58,0.59,-0.13,16
103/01/07,165000,100600,0.60,0.62,0.60,0.62,+0.03,3
103/01/08,429000,287310,0.69,0.69,0.64,0.66,+0.04,14
103/01/09,647000,370770,0.66,0.66,0.56,0.57,-0.09,11
103/01/10,240000,129000,0.57,0.57,0.51,0.53,-0.04,12
103/01/13,40000,21200,0.56,0.56,0.52,0.52,-0.01,3
103/01/14,30000,14900,0.49,0.51,0.49,0.50,-0.02,3
103/01/15,100000,51300,0.54,0.54,0.50,0.51,+0.01,5
103/01/16,1043000,647360,0.54,0.66,0.54,0.65,+0.14,31
103/01/17,560000,330550,0.61,0.61,0.57,0.59,-0.06,16
103/01/20,772000,435590,0.58,0.58,0.53,0.54,-0.05,22
103/01/21,245000,142650,0.57,0.61,0.57,0.59,+0.05,7
103/01/22,80000,43150,0.57,0.57,0.52,0.53,-0.06,5
103/01/23,198000,98210,0.53,0.53,0.49,0.49,-0.04,5
103/01/24,24000,12000,0.50,0.50,0.50,0.50,+0.01,2
103/01/27,40000,16960,0.43,0.43,0.42,0.42,-0.08,5
103/02/05,208000,76680,0.37,0.37,0.36,0.37,-0.05,5
103/02/06,35000,14750,0.43,0.43,0.40,0.40,+0.03,2
103/02/07,35000,14900,0.42,0.44,0.42,0.44,+0.04,2
103/02/10,10000,3700,0.37,0.37,0.37,0.37,-0.07,1
103/02/11,230000,91900,0.37,0.43,0.37,0.43,+0.06,7
103/02/12,40000,16400,0.41,0.41,0.41,0.41,-0.02,1
103/02/13,30000,10800,0.36,0.36,0.36,0.36,-0.05,2
103/02/14,135000,50200,0.39,0.39,0.35,0.35,-0.01,5
103/02/17,20000,7600,0.38,0.38,0.38,0.38,+0.03,1
103/02/18,605000,254100,0.36,0.45,0.36,0.45,+0.07,20
103/02/19,549000,256980,0.48,0.48,0.44,0.45,0.00,16
103/02/20,574000,220350,0.43,0.43,0.36,0.37,-0.08,14
103/02/21,10000,3800,0.38,0.38,0.38,0.38,+0.01,1
103/02/24,100000,37540,0.42,0.42,0.35,0.36,-0.02,6
103/02/25,449000,184780,0.36,0.47,0.35,0.44,+0.08,22
103/02/26,764000,378550,0.48,0.52,0.48,0.50,+0.06,29
103/02/27,1564000,777430,0.52,0.54,0.44,0.44,-0.06,43
103/03/03,1907000,976410,0.43,0.72,0.42,0.65,+0.21,112
103/03/04,2471000,1982570,0.65,0.97,0.65,0.88,+0.23,114
103/03/05,1390000,1382380,1.00,1.15,0.90,0.92,+0.04,53
103/03/06,492000,465190,0.87,1.03,0.81,0.97,+0.05,32
103/03/07,780000,811350,1.05,1.19,0.91,0.91,-0.06,39
103/03/10,685000,607490,0.99,0.99,0.77,0.89,-0.02,31
103/03/11,497000,335740,0.67,0.73,0.65,0.68,-0.21,27
103/03/12,1138000,931590,0.71,0.91,0.71,0.87,+0.19,51
103/03/13,660000,583230,0.97,0.97,0.84,0.84,-0.03,32
103/03/14,544000,460020,0.78,0.92,0.78,0.85,+0.01,22
103/03/17,311000,243670,0.81,0.81,0.75,0.79,-0.06,15
103/03/18,375000,310300,0.86,0.86,0.80,0.80,+0.01,11
103/03/19,580000,413100,0.81,0.81,0.68,0.70,-0.10,9
103/03/20,408000,204700,0.46,0.54,0.45,0.49,-0.21,17
103/03/21,200000,93200,0.53,0.54,0.41,0.46,-0.03,12
103/03/24,101000,39150,0.38,0.45,0.38,0.45,-0.01,5
103/03/25,291000,156100,0.49,0.57,0.49,0.55,+0.10,14
103/03/26,121000,78150,0.64,0.66,0.64,0.65,+0.10,5
103/03/27,51000,21400,0.45,0.45,0.40,0.40,-0.25,3
103/03/28,395000,143200,0.37,0.37,0.35,0.35,-0.05,6
103/03/31,218000,78830,0.36,0.40,0.36,0.40,+0.05,6
103/04/01,20000,9100,0.45,0.46,0.45,0.46,+0.06,2
103/04/02,130000,63100,0.50,0.50,0.45,0.45,-0.01,3
103/04/03,130000,43170,0.38,0.38,0.32,0.33,-0.12,4
103/04/07,0,0,---,---,---,---,---,0
103/04/08,10000,2300,0.23,0.23,0.23,0.23,-0.01,1
103/04/09,0,0,---,---,---,---,---,0
103/04/10,298000,14900,0.05,0.05,0.05,0.05,-0.17,4
103/04/11,869000,15110,0.02,0.02,0.01,0.02,-0.03,12
103/04/14,203000,2030,0.01,0.01,0.01,0.01,-0.01,3
103/04/15,0,0,---,---,---,---,---,0
103/04/16,0,0,---,---,---,---,---,0
103/04/17,12000,120,0.01,0.01,0.01,0.01,0.00,2
