103/07/21,3725000,2702700,0.71,0.76,0.71,0.76,+0.14,43
103/07/22,2437000,1782940,0.76,0.77,0.69,0.69,-0.07,37
103/07/24,1681000,1150060,0.69,0.76,0.65,0.74,+0.05,23
103/07/25,3264000,2544060,0.78,0.80,0.76,0.80,+0.06,47
103/07/28,187000,158700,0.83,0.90,0.80,0.90,+0.10,15
103/07/29,121000,103810,0.90,0.90,0.80,0.81,-0.09,11
103/07/30,35000,28750,0.85,0.85,0.80,0.80,-0.01,2
103/07/31,0,0,---,---,---,---,---,0
103/08/01,0,0,---,---,---,---,---,0
103/08/04,4000,2840,0.71,0.71,0.71,0.71,-0.09,1
103/08/05,3000,2010,0.67,0.67,0.67,0.67,-0.04,1
103/08/06,3000,2010,0.67,0.67,0.67,0.67,0.00,1
103/08/07,0,0,---,---,---,---,---,0
103/08/08,400000,190000,0.48,0.48,0.47,0.47,-0.20,9
103/08/11,5000,3250,0.65,0.65,0.65,0.65,+0.18,1
103/08/12,0,0,---,---,---,---,---,0
103/08/13,0,0,---,---,---,---,---,0
103/08/14,1000,450,0.45,0.45,0.45,0.45,-0.19,1
103/08/15,50000,13500,0.27,0.27,0.27,0.27,-0.18,1
103/08/18,33000,6300,0.19,0.20,0.19,0.20,-0.07,2
103/08/19,3000,300,0.10,0.10,0.10,0.10,-0.10,1
103/08/20,110000,11100,0.11,0.11,0.10,0.10,0.00,6
103/08/21,14000,470,0.03,0.08,0.03,0.08,-0.02,3
103/08/22,113000,11050,0.06,0.20,0.04,0.20,+0.12,13
103/08/25,31000,4230,0.15,0.15,0.11,0.11,-0.09,8
103/08/26,52000,7800,0.15,0.15,0.15,0.15,+0.04,5
103/08/27,21000,4040,0.20,0.20,0.16,0.16,+0.01,3
103/08/28,0,0,---,---,---,---,---,0
103/08/29,1000,110,0.11,0.11,0.11,0.11,-0.05,1
103/09/01,13000,2600,0.20,0.20,0.20,0.20,+0.09,2
103/09/02,100000,20000,0.20,0.20,0.20,0.20,0.00,4
103/09/03,0,0,---,---,---,---,---,0
103/09/04,114000,34210,0.25,0.33,0.22,0.33,+0.13,8
103/09/05,1000,400,0.40,0.40,0.40,0.40,+0.07,1
103/09/09,23000,6320,0.26,0.30,0.25,0.26,-0.14,5
103/09/10,3000,780,0.29,0.29,0.21,0.28,+0.02,3
103/09/11,0,0,---,---,---,---,---,0
103/09/12,18000,3240,0.18,0.18,0.18,0.18,-0.10,1
103/09/15,13000,2080,0.16,0.16,0.16,0.16,-0.02,2
103/09/16,0,0,---,---,---,---,---,0
103/09/17,0,0,---,---,---,---,---,0
103/09/18,0,0,---,---,---,---,---,0
103/09/19,0,0,---,---,---,---,---,0
103/09/22,130000,15600,0.12,0.12,0.12,0.12,-0.04,3
103/09/23,35000,4690,0.17,0.17,0.11,0.11,-0.01,7
103/09/24,213000,24030,0.11,0.12,0.11,0.12,+0.01,7
103/09/25,70000,7500,0.11,0.11,0.10,0.10,-0.02,4
103/09/26,73000,5940,0.08,0.09,0.08,0.09,-0.01,6
103/09/29,40000,3900,0.09,0.10,0.09,0.10,+0.01,3
103/09/30,0,0,---,---,---,---,---,0
103/10/01,0,0,---,---,---,---,---,0
103/10/02,0,0,---,---,---,---,---,0
103/10/03,0,0,---,---,---,---,---,0
103/10/06,120000,9600,0.08,0.08,0.08,0.08,-0.02,3
103/10/07,0,0,---,---,---,---,---,0
103/10/08,0,0,---,---,---,---,---,0
103/10/09,0,0,---,---,---,---,---,0
103/10/13,0,0,---,---,---,---,---,0
103/10/14,0,0,---,---,---,---,---,0
103/10/15,0,0,---,---,---,---,---,0
103/10/16,0,0,---,---,---,---,---,0
103/10/17,0,0,---,---,---,---,---,0
103/10/20,60000,2600,0.01,0.05,0.01,0.05,0.00,2
103/10/21,10000,500,0.05,0.05,0.05,0.05,0.00,1
103/10/22,0,0,---,---,---,---,---,0
103/10/23,0,0,---,---,---,---,---,0
103/10/24,0,0,---,---,---,---,---,0
103/10/27,0,0,---,---,---,---,---,0
103/10/28,0,0,---,---,---,---,---,0
103/10/29,0,0,---,---,---,---,---,0
103/10/30,8000,480,0.06,0.06,0.06,0.06,+0.01,1
103/10/31,0,0,---,---,---,---,---,0
103/11/03,0,0,---,---,---,---,---,0
103/11/04,0,0,---,---,---,---,---,0
103/11/05,0,0,---,---,---,---,---,0
103/11/06,0,0,---,---,---,---,---,0
103/11/07,0,0,---,---,---,---,---,0
103/11/10,0,0,---,---,---,---,---,0
103/11/11,0,0,---,---,---,---,---,0
103/11/12,185000,1850,0.01,0.01,0.01,0.01,-0.05,1
103/11/13,0,0,---,---,---,---,---,0
103/11/14,0,0,---,---,---,---,---,0
103/11/17,10000,100,0.01,0.01,0.01,0.01,0.00,1
103/11/18,0,0,---,---,---,---,---,0
103/11/19,0,0,---,---,---,---,---,0
103/11/20,0,0,---,---,---,---,---,0
103/11/21,18000,180,0.01,0.01,0.01,0.01,0.00,1
103/11/24,0,0,---,---,---,---,---,0
