101/03/05,100000,67000,0.67,0.67,0.67,0.67,0.00,2
101/03/06,74000,42990,0.64,0.64,0.54,0.61,-0.06,6
101/03/07,311000,197980,0.58,0.65,0.58,0.64,+0.03,11
101/03/08,169000,115020,0.70,0.70,0.67,0.67,+0.03,14
101/03/09,93000,61560,0.68,0.68,0.65,0.66,-0.01,8
101/03/12,251000,147570,0.60,0.60,0.57,0.57,-0.09,7
101/03/13,40000,21600,0.56,0.56,0.53,0.53,-0.04,6
101/03/14,15000,8160,0.56,0.56,0.54,0.54,+0.01,3
101/03/15,103000,56620,0.55,0.55,0.54,0.54,0.00,3
101/03/16,180000,101350,0.55,0.58,0.55,0.55,+0.01,10
101/03/19,1708000,1026560,0.61,0.62,0.58,0.60,+0.05,51
101/03/20,1408000,803230,0.61,0.61,0.55,0.56,-0.04,36
101/03/21,1046000,564960,0.55,0.56,0.52,0.52,-0.04,33
101/03/22,659000,348080,0.52,0.54,0.51,0.52,0.00,11
101/03/23,1729000,882220,0.51,0.52,0.50,0.51,-0.01,32
101/03/26,925000,457840,0.51,0.51,0.46,0.46,-0.05,24
101/03/27,1646000,677340,0.46,0.46,0.37,0.38,-0.08,40
101/03/28,274000,110390,0.40,0.41,0.38,0.39,+0.01,9
101/03/29,602000,182840,0.35,0.35,0.29,0.29,-0.10,28
101/03/30,567000,152550,0.27,0.28,0.25,0.27,-0.02,20
101/04/02,511000,142380,0.28,0.28,0.27,0.27,0.00,13
101/04/03,679000,145330,0.23,0.23,0.19,0.19,-0.08,24
101/04/05,683000,114100,0.16,0.17,0.15,0.17,-0.02,14
101/04/06,1098000,215660,0.18,0.21,0.18,0.20,+0.03,21
101/04/09,495000,88850,0.18,0.19,0.17,0.17,-0.03,9
101/04/10,1006000,172050,0.18,0.18,0.15,0.15,-0.02,12
101/04/11,235000,30050,0.14,0.14,0.12,0.12,-0.03,7
101/04/12,1272000,219840,0.15,0.23,0.15,0.20,+0.08,31
101/04/13,1018000,200850,0.23,0.23,0.18,0.20,0.00,27
101/04/16,415000,73890,0.19,0.19,0.16,0.16,-0.04,13
101/04/17,85000,12470,0.16,0.16,0.13,0.14,-0.02,9
101/04/18,299000,38970,0.14,0.14,0.12,0.13,-0.01,8
101/04/19,456000,56310,0.12,0.13,0.12,0.13,0.00,9
101/04/20,488000,59360,0.11,0.13,0.11,0.11,-0.02,12
101/04/23,763000,81770,0.12,0.12,0.10,0.10,-0.01,17
101/04/24,744000,72010,0.09,0.10,0.09,0.09,-0.01,13
101/04/25,855000,87900,0.10,0.11,0.10,0.10,+0.01,13
101/04/26,787000,78300,0.11,0.11,0.09,0.10,0.00,15
101/04/27,1366000,115090,0.09,0.09,0.07,0.07,-0.03,18
101/04/30,609000,30650,0.06,0.06,0.04,0.05,-0.02,14
101/05/02,616000,32690,0.05,0.06,0.05,0.06,+0.01,12
101/05/03,693000,47520,0.06,0.07,0.06,0.07,+0.01,9
101/05/04,327000,25170,0.07,0.08,0.07,0.08,+0.01,5
101/05/07,198000,11880,0.06,0.06,0.06,0.06,-0.02,2
101/05/08,0,0,---,---,---,---,---,0
101/05/09,129000,7740,0.06,0.06,0.06,0.06,0.00,2
101/05/10,457000,23540,0.05,0.06,0.04,0.04,-0.02,8
101/05/11,149000,5960,0.04,0.04,0.04,0.04,0.00,2
101/05/14,50000,1500,0.03,0.03,0.03,0.03,-0.01,3
101/05/15,458000,13740,0.03,0.03,0.03,0.03,0.00,46
101/05/16,129000,3570,0.03,0.03,0.02,0.02,-0.01,10
101/05/17,297000,8910,0.03,0.03,0.03,0.03,+0.01,19
101/05/18,320000,6400,0.02,0.02,0.02,0.02,-0.01,35
101/05/21,0,0,---,---,---,---,---,0
101/05/22,0,0,---,---,---,---,---,0
101/05/23,0,0,---,---,---,---,---,0
101/05/24,0,0,---,---,---,---,---,0
101/05/25,22000,220,0.01,0.01,0.01,0.01,-0.01,2
101/05/28,241000,2760,0.01,0.03,0.01,0.03,+0.02,9
101/05/29,197000,3940,0.02,0.02,0.02,0.02,-0.01,4
101/05/30,361000,10830,0.03,0.03,0.03,0.03,+0.01,15
101/05/31,119000,3570,0.03,0.03,0.03,0.03,0.00,8
101/06/01,0,0,---,---,---,---,---,0
101/06/04,22000,440,0.02,0.02,0.02,0.02,-0.01,4
101/06/05,40000,1000,0.02,0.03,0.02,0.02,0.00,4
101/06/06,181000,4430,0.02,0.03,0.02,0.03,+0.01,9
101/06/07,110000,2200,0.02,0.02,0.02,0.02,-0.01,3
101/06/08,10000,200,0.02,0.02,0.02,0.02,0.00,2
101/06/11,75000,1500,0.02,0.02,0.02,0.02,0.00,3
