108/04/11,291000,11615110,39.88,39.96,39.87,39.95,+0.16,81
108/04/12,1107000,44147460,39.89,39.89,39.87,39.87,-0.08,26
108/04/15,288000,11457480,39.78,39.79,39.76,39.78,-0.09,32
108/04/16,257000,10218370,39.78,39.78,39.71,39.76,-0.02,27
108/04/18,204100,8094617,39.69,39.69,39.64,39.67,-0.02,15
108/04/25,205000,8185520,39.84,39.93,39.84,39.93,+0.15,11
108/04/26,266000,10630570,39.93,40.00,39.93,40.00,+0.07,25
108/04/29,263000,10534230,40.06,40.08,40.04,40.04,+0.04,23
108/04/30,259000,10370180,39.98,40.06,39.98,40.05,+0.01,19
108/05/03,1701000,67917080,40.08,40.08,40.06,40.06,-0.03,8
108/05/06,226000,9069100,40.06,40.30,40.06,40.10,+0.04,30
108/05/07,214000,8591880,40.20,40.20,40.12,40.12,+0.02,9
108/05/08,211000,8493170,40.20,40.26,40.19,40.24,+0.12,14
108/05/09,201000,8080210,40.20,40.21,40.20,40.20,-0.04,7
108/05/10,203000,8169600,40.20,40.25,40.20,40.24,+0.04,7
108/05/13,227000,9142890,40.27,40.30,40.27,40.30,+0.06,21
108/05/14,277000,11226910,40.30,40.59,40.30,40.57,+0.27,25
108/05/15,251000,10173330,40.56,40.56,40.33,40.33,-0.24,12
