104/11/11,26000,41620,1.61,1.61,1.59,1.59,+0.06,2
104/11/12,22000,35200,1.65,1.65,1.54,1.54,-0.05,2
104/11/13,0,0,---,---,---,---,---,0
104/11/16,10000,13000,1.30,1.30,1.30,1.30,-0.10,1
104/11/17,14000,19040,1.36,1.36,1.36,1.36,+0.06,1
104/11/18,123000,148200,1.24,1.24,1.18,1.18,-0.18,3
104/11/19,381000,472260,1.21,1.28,1.21,1.28,+0.10,6
104/11/20,208000,264160,1.27,1.27,1.27,1.27,-0.01,1
104/11/23,130000,161400,1.26,1.26,1.23,1.23,-0.04,3
104/11/24,311000,334800,1.15,1.15,1.04,1.05,-0.18,8
104/11/25,131000,129310,1.01,1.01,0.95,0.95,-0.10,3
104/11/26,32000,30610,0.95,0.96,0.95,0.96,+0.01,3
104/11/27,22000,21120,0.96,0.96,0.96,0.96,0.00,1
104/11/30,0,0,---,---,---,---,---,0
104/12/01,248000,213630,0.86,0.87,0.85,0.87,-0.01,5
104/12/02,238000,213300,0.90,0.90,0.88,0.88,+0.01,2
104/12/03,0,0,---,---,---,---,---,0
104/12/04,0,0,---,---,---,---,---,0
104/12/07,0,0,---,---,---,---,---,0
104/12/08,2000,1500,0.75,0.75,0.75,0.75,-0.08,1
104/12/09,4000,2560,0.67,0.67,0.61,0.61,-0.14,2
104/12/10,2000,1080,0.54,0.54,0.54,0.54,-0.07,1
104/12/11,60000,32700,0.55,0.55,0.54,0.54,0.00,4
104/12/14,113000,58090,0.50,0.53,0.50,0.53,-0.01,3
104/12/15,53000,26500,0.50,0.50,0.50,0.50,-0.03,1
104/12/16,2000,1100,0.55,0.55,0.55,0.55,+0.05,1
104/12/17,293000,177510,0.59,0.63,0.59,0.63,+0.08,8
104/12/18,293000,187330,0.64,0.64,0.63,0.63,0.00,3
104/12/21,56000,37280,0.63,0.71,0.63,0.71,+0.08,3
104/12/22,168000,115500,0.74,0.74,0.65,0.65,-0.06,5
104/12/23,247000,153630,0.62,0.64,0.62,0.64,-0.01,9
104/12/24,135000,86070,0.64,0.64,0.63,0.63,-0.01,3
104/12/25,200000,114000,0.57,0.57,0.57,0.57,-0.06,3
104/12/28,200000,110000,0.55,0.55,0.55,0.55,-0.02,1
104/12/29,0,0,---,---,---,---,---,0
104/12/30,0,0,---,---,---,---,---,0
104/12/31,0,0,---,---,---,---,---,0
105/01/04,0,0,---,---,---,---,---,0
105/01/05,2000,860,0.43,0.43,0.43,0.43,-0.01,1
105/01/06,2000,800,0.40,0.40,0.40,0.40,-0.03,1
105/01/07,2000,560,0.28,0.28,0.28,0.28,-0.12,1
105/01/08,0,0,---,---,---,---,---,0
105/01/11,0,0,---,---,---,---,---,0
105/01/12,0,0,---,---,---,---,---,0
105/01/13,0,0,---,---,---,---,---,0
105/01/14,0,0,---,---,---,---,---,0
105/01/15,0,0,---,---,---,---,---,0
105/01/18,0,0,---,---,---,---,---,0
105/01/19,0,0,---,---,---,---,---,0
105/01/20,0,0,---,---,---,---,---,0
105/01/21,0,0,---,---,---,---,---,0
105/01/22,0,0,---,---,---,---,---,0
105/01/25,0,0,---,---,---,---,---,0
105/01/26,0,0,---,---,---,---,---,0
105/01/27,0,0,---,---,---,---,---,0
105/01/28,0,0,---,---,---,---,---,0
105/01/29,0,0,---,---,---,---,---,0
105/01/30,5000,1500,0.30,0.30,0.30,0.30,+0.05,1
105/02/01,0,0,---,---,---,---,---,0
105/02/02,5000,1550,0.31,0.31,0.31,0.31,+0.01,1
105/02/03,0,0,---,---,---,---,---,0
105/02/15,0,0,---,---,---,---,---,0
105/02/16,0,0,---,---,---,---,---,0
105/02/17,175000,55500,0.32,0.32,0.31,0.32,+0.05,3
105/02/18,125000,40000,0.32,0.32,0.32,0.32,0.00,2
105/02/19,100000,55000,0.55,0.55,0.55,0.55,+0.23,1
105/02/22,906000,660260,0.57,0.97,0.57,0.97,+0.42,43
105/02/23,1387000,1272210,1.03,1.03,0.83,0.83,-0.14,71
105/02/24,678000,529980,0.83,0.86,0.72,0.83,0.00,35
105/02/25,234000,197350,0.83,0.90,0.80,0.82,-0.01,10
105/02/26,66000,53580,0.78,0.83,0.78,0.82,0.00,6
105/03/01,350000,338120,0.86,1.04,0.86,0.94,+0.12,19
105/03/02,488000,473790,0.96,1.03,0.94,0.98,+0.04,21
105/03/03,252000,236560,1.00,1.00,0.88,0.90,-0.08,13
105/03/04,80000,75640,0.95,0.96,0.94,0.95,+0.05,7
105/03/07,50000,44000,0.88,0.88,0.88,0.88,-0.07,1
105/03/08,30000,22600,0.79,0.79,0.68,0.68,-0.20,2
105/03/09,577000,595890,0.91,1.29,0.91,1.23,+0.55,28
105/03/10,443000,467100,1.10,1.10,0.96,1.00,-0.23,9
105/03/11,83000,76380,0.93,0.93,0.92,0.92,-0.08,3
105/03/14,15000,16350,1.09,1.09,1.09,1.09,+0.17,1
105/03/15,0,0,---,---,---,---,---,0
105/03/16,1000,980,0.98,0.98,0.98,0.98,+0.15,1
105/03/17,0,0,---,---,---,---,---,0
105/03/18,5000,4300,0.86,0.86,0.86,0.86,-0.03,1
105/03/21,0,0,---,---,---,---,---,0
105/03/22,0,0,---,---,---,---,---,0
105/03/23,10000,7500,0.75,0.75,0.75,0.75,-0.08,1
105/03/24,20000,15000,0.75,0.75,0.75,0.75,0.00,1
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,0,0,---,---,---,---,---,0
105/03/30,0,0,---,---,---,---,---,0
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
