104/01/08,0,0,---,---,---,---,---,0
104/01/09,773000,812570,0.98,1.11,0.98,1.09,+0.19,45
104/01/12,1227000,1421300,1.08,1.24,1.05,1.08,-0.01,72
104/01/13,838000,892690,1.08,1.11,1.03,1.09,+0.01,28
104/01/14,587000,629460,1.10,1.11,1.04,1.07,-0.02,23
104/01/15,460000,461800,1.02,1.02,0.97,0.97,-0.10,12
104/01/16,257000,229840,0.93,0.93,0.78,0.78,-0.19,9
104/01/19,305000,238900,0.79,0.79,0.73,0.75,-0.03,12
104/01/20,793000,662880,0.77,0.88,0.77,0.87,+0.12,13
104/01/21,533000,470230,0.87,0.91,0.84,0.85,-0.02,7
104/01/22,20000,16700,0.83,0.84,0.83,0.84,-0.01,2
104/01/23,100000,83400,0.86,0.86,0.81,0.81,-0.03,6
104/01/26,220000,178400,0.80,0.83,0.80,0.81,0.00,6
104/01/27,455000,357950,0.81,0.81,0.77,0.77,-0.04,11
104/01/28,110000,78600,0.71,0.72,0.71,0.71,-0.06,3
104/01/29,1376000,1085410,0.72,0.84,0.72,0.84,+0.13,40
104/01/30,676000,559880,0.86,0.86,0.79,0.80,-0.04,24
104/02/02,805000,642300,0.81,0.81,0.78,0.78,-0.02,12
104/02/03,300000,249800,0.80,0.84,0.80,0.82,+0.04,7
104/02/04,810000,693550,0.84,0.87,0.84,0.86,+0.04,20
104/02/05,1243000,1158760,0.84,1.02,0.83,0.97,+0.11,36
104/02/06,1374000,1465770,1.04,1.10,1.01,1.01,+0.04,51
104/02/09,835000,782400,1.00,1.00,0.88,0.88,-0.13,36
104/02/10,670000,514550,0.86,0.86,0.71,0.77,-0.11,16
104/02/11,370000,280800,0.79,0.79,0.74,0.77,0.00,11
104/02/12,10000,7700,0.77,0.77,0.77,0.77,0.00,1
104/02/13,290000,226700,0.78,0.79,0.78,0.78,+0.01,7
104/02/24,290000,228500,0.78,0.80,0.76,0.79,+0.01,10
104/02/25,721000,598790,0.79,0.85,0.79,0.84,+0.05,23
104/02/26,784000,658880,0.88,0.88,0.80,0.81,-0.03,16
104/03/02,421000,329080,0.80,0.80,0.75,0.78,-0.03,15
104/03/03,162000,118040,0.76,0.76,0.71,0.72,-0.06,5
104/03/04,486000,375320,0.73,0.80,0.73,0.77,+0.05,17
104/03/05,526000,389120,0.78,0.78,0.73,0.73,-0.04,12
104/03/06,64000,48780,0.77,0.77,0.76,0.77,+0.04,3
