104/11/17,0,0,---,---,---,---,---,0
104/11/18,0,0,---,---,---,---,---,0
104/11/19,0,0,---,---,---,---,---,0
104/11/20,160000,134300,0.84,0.84,0.83,0.83,-0.03,3
104/11/23,160000,134400,0.84,0.84,0.84,0.84,+0.01,2
104/11/24,0,0,---,---,---,---,---,0
104/11/25,137000,94230,0.75,0.75,0.67,0.67,-0.13,8
104/11/26,385000,270350,0.67,0.76,0.66,0.73,+0.06,12
104/11/27,1368000,1181440,0.75,0.93,0.72,0.93,+0.20,41
104/11/30,796000,691110,0.83,1.00,0.82,0.85,-0.08,34
104/12/01,463000,394560,0.85,0.87,0.83,0.85,0.00,7
104/12/02,392000,332230,0.83,0.88,0.82,0.86,+0.01,11
104/12/03,72000,63600,0.85,0.89,0.85,0.89,+0.03,5
104/12/04,56000,46360,0.82,0.83,0.82,0.83,-0.06,3
104/12/07,20000,17200,0.86,0.86,0.86,0.86,+0.03,1
104/12/08,30000,24900,0.83,0.83,0.83,0.83,-0.03,2
104/12/09,468000,427540,0.98,0.98,0.88,0.88,+0.05,9
104/12/10,1917000,1972060,0.91,1.30,0.90,1.30,+0.42,47
104/12/11,995000,1289190,1.23,1.44,1.21,1.26,-0.04,57
104/12/14,2129000,2902770,1.33,1.52,1.26,1.42,+0.16,91
104/12/15,1380000,1953890,1.46,1.46,1.34,1.35,-0.07,63
104/12/16,742000,1061780,1.39,1.58,1.30,1.45,+0.10,67
104/12/17,585000,828060,1.44,1.46,1.37,1.42,-0.03,38
104/12/18,127000,188080,1.45,1.54,1.45,1.48,+0.06,20
104/12/21,366000,603310,1.53,1.71,1.53,1.66,+0.18,19
104/12/22,408000,659380,1.69,1.69,1.54,1.61,-0.05,14
104/12/23,61000,95880,1.60,1.61,1.55,1.57,-0.04,7
104/12/24,244000,344070,1.56,1.56,1.38,1.38,-0.19,13
104/12/25,179000,256230,1.36,1.44,1.36,1.44,+0.06,8
104/12/28,362000,597940,1.53,1.80,1.52,1.78,+0.34,17
104/12/29,401000,731220,1.73,1.96,1.73,1.75,-0.03,16
104/12/30,71000,122930,1.75,1.75,1.63,1.64,-0.11,7
104/12/31,140000,245070,1.71,1.76,1.70,1.73,+0.09,10
105/01/04,634000,1229750,1.84,2.02,1.84,1.86,+0.13,12
105/01/05,84000,147920,1.74,1.82,1.74,1.82,-0.04,3
105/01/06,2000,3400,1.72,1.72,1.68,1.68,-0.14,2
105/01/07,300000,447700,1.50,1.57,1.40,1.42,-0.26,7
105/01/08,0,0,---,---,---,---,---,0
105/01/11,8000,10000,1.25,1.25,1.25,1.25,-0.43,1
105/01/12,4000,4000,1.00,1.00,1.00,1.00,-0.25,1
105/01/13,28000,27760,1.04,1.06,0.89,0.89,-0.11,4
105/01/14,145000,102050,0.76,0.80,0.68,0.68,-0.21,7
105/01/15,27000,22300,0.81,0.84,0.81,0.82,+0.14,6
105/01/18,487000,432080,0.75,0.94,0.75,0.94,+0.12,21
105/01/19,554000,518390,0.88,1.04,0.86,0.93,-0.01,23
105/01/20,150000,136160,0.93,0.94,0.85,0.85,-0.08,5
105/01/21,329000,275540,0.85,0.86,0.82,0.84,-0.01,11
105/01/22,455000,392880,0.87,0.91,0.80,0.81,-0.03,18
105/01/25,100000,80910,0.81,0.81,0.80,0.80,-0.01,2
105/01/26,147000,118940,0.80,0.86,0.80,0.80,0.00,7
105/01/27,240000,193830,0.81,0.83,0.79,0.79,-0.01,6
105/01/28,46000,36200,0.80,0.80,0.78,0.78,-0.01,2
105/01/29,235000,196330,0.83,0.88,0.82,0.85,+0.07,8
105/01/30,110000,97380,0.92,0.92,0.87,0.87,+0.02,6
105/02/01,0,0,---,---,---,---,---,0
105/02/02,160000,146900,0.92,0.93,0.90,0.90,+0.09,5
105/02/03,130000,116300,0.90,0.93,0.88,0.93,+0.03,4
105/02/15,106000,86460,0.82,0.82,0.81,0.81,-0.12,2
105/02/16,608000,612550,0.88,1.15,0.88,1.15,+0.34,17
105/02/17,602000,689680,1.17,1.19,1.10,1.13,-0.02,21
105/02/18,124000,146060,1.19,1.21,1.14,1.14,+0.01,5
105/02/19,78000,88140,1.13,1.13,1.13,1.13,-0.01,3
105/02/22,411000,552280,1.22,1.42,1.22,1.30,+0.17,21
105/02/23,299000,370750,1.28,1.28,1.18,1.18,-0.12,13
