105/08/10,0,0,---,---,---,---,---,0
105/08/11,30000,36850,1.22,1.23,1.22,1.23,+0.03,3
105/08/12,13000,15530,1.17,1.21,1.17,1.21,-0.02,2
105/08/15,225000,279600,1.25,1.25,1.24,1.24,+0.03,6
105/08/16,338000,391070,1.15,1.18,1.14,1.17,-0.07,9
105/08/17,268000,319540,1.18,1.21,1.18,1.21,+0.04,5
105/08/18,273000,325990,1.19,1.21,1.19,1.21,0.00,6
105/08/19,16000,18880,1.18,1.18,1.18,1.18,-0.03,2
105/08/22,186000,225830,1.18,1.22,1.18,1.21,+0.03,7
105/08/23,470000,568110,1.19,1.22,1.19,1.21,0.00,8
105/08/24,394000,484770,1.22,1.25,1.22,1.25,+0.04,7
105/08/25,165000,198200,1.20,1.22,1.20,1.20,-0.05,4
105/08/26,10000,12200,1.22,1.22,1.22,1.22,+0.02,2
105/08/29,150000,181500,1.21,1.21,1.21,1.21,-0.01,1
105/08/30,10000,11750,1.16,1.19,1.16,1.19,-0.02,2
105/08/31,31000,36450,1.19,1.20,1.17,1.20,+0.01,4
105/09/01,29000,33930,1.17,1.17,1.17,1.17,-0.03,3
105/09/02,191000,229480,1.16,1.27,1.16,1.27,+0.10,5
105/09/05,303000,372860,1.23,1.24,1.23,1.24,-0.03,8
105/09/06,111000,133240,1.20,1.21,1.20,1.20,-0.04,3
105/09/07,20000,23000,1.15,1.15,1.15,1.15,-0.05,2
105/09/08,40000,45500,1.13,1.14,1.13,1.14,-0.01,2
105/09/09,35000,40300,1.16,1.16,1.15,1.15,+0.01,2
105/09/10,221000,260880,1.18,1.19,1.18,1.18,+0.03,5
105/09/12,363000,427290,1.16,1.22,1.16,1.22,+0.04,6
105/09/13,150000,178500,1.19,1.19,1.19,1.19,-0.03,1
105/09/14,173000,213060,1.23,1.26,1.23,1.26,+0.07,3
105/09/19,7000,8470,1.21,1.21,1.21,1.21,-0.05,1
105/09/20,6000,7200,1.20,1.20,1.20,1.20,-0.01,1
105/09/21,24000,27540,1.18,1.18,1.12,1.12,-0.08,3
105/09/22,350000,385500,1.08,1.11,1.08,1.11,-0.01,3
105/09/23,300000,333000,1.11,1.11,1.11,1.11,0.00,1
105/09/26,74000,84360,1.14,1.14,1.14,1.14,+0.03,1
105/09/29,433000,491200,1.10,1.16,1.10,1.15,+0.01,11
105/09/30,40000,45100,1.13,1.14,1.12,1.14,-0.01,3
105/10/03,10000,11100,1.11,1.11,1.11,1.11,-0.03,1
105/10/04,79000,85400,1.10,1.10,1.07,1.07,-0.04,2
105/10/05,63000,66600,1.05,1.06,1.05,1.05,-0.02,3
105/10/06,184000,191650,1.02,1.05,1.02,1.05,0.00,5
105/10/07,214000,222510,1.02,1.06,1.02,1.06,+0.01,4
105/10/11,519000,576130,1.04,1.15,1.04,1.12,+0.06,12
105/10/12,304000,340810,1.12,1.13,1.11,1.11,-0.01,6
105/10/13,323000,368170,1.13,1.17,1.13,1.17,+0.06,7
105/10/14,465000,538160,1.16,1.19,1.14,1.19,+0.02,13
105/10/17,333000,379490,1.14,1.15,1.12,1.14,-0.05,9
105/10/18,124000,136600,1.10,1.13,1.09,1.13,-0.01,3
105/10/19,46000,49830,1.10,1.10,1.07,1.08,-0.05,4
105/10/20,95000,98850,1.05,1.05,1.02,1.04,-0.04,4
105/10/21,53000,55850,1.07,1.07,1.05,1.05,+0.01,4
105/10/24,20000,20600,1.03,1.03,1.03,1.03,-0.02,2
105/10/25,14000,14420,1.03,1.03,1.03,1.03,0.00,1
105/10/26,34000,34480,1.02,1.02,1.01,1.01,-0.02,3
105/10/27,105000,105700,1.01,1.02,1.00,1.02,+0.01,7
105/10/28,39000,39690,1.02,1.02,1.01,1.01,-0.01,4
105/10/31,120000,128100,1.07,1.07,1.06,1.06,+0.05,7
105/11/01,95000,98690,1.03,1.04,1.03,1.03,-0.03,4
105/11/02,262000,280340,1.04,1.09,1.04,1.09,+0.06,17
105/11/03,186000,201440,1.07,1.12,1.07,1.10,+0.01,12
105/11/04,341000,399430,1.17,1.19,1.14,1.14,+0.04,22
105/11/07,168000,181410,1.09,1.09,1.05,1.07,-0.07,10
105/11/08,0,0,---,---,---,---,---,0
105/11/09,129000,150600,1.14,1.20,1.14,1.20,+0.13,3
105/11/10,112000,120970,1.09,1.10,1.05,1.05,-0.15,4
105/11/11,287000,324470,1.11,1.15,1.11,1.14,+0.09,5
105/11/14,718000,916390,1.18,1.36,1.18,1.29,+0.15,20
105/11/15,248000,322720,1.27,1.31,1.27,1.28,-0.01,10
105/11/16,370000,465700,1.20,1.27,1.20,1.27,-0.01,10
105/11/17,413000,528880,1.26,1.31,1.26,1.28,+0.01,6
105/11/18,108000,133680,1.26,1.26,1.23,1.23,-0.05,4
105/11/21,72000,85700,1.18,1.20,1.18,1.20,-0.03,3
105/11/22,42000,48620,1.16,1.16,1.14,1.14,-0.06,3
105/11/23,5000,5550,1.11,1.11,1.11,1.11,-0.03,1
105/11/24,160000,182500,1.13,1.15,1.13,1.15,+0.04,5
105/11/25,160000,178000,1.12,1.12,1.10,1.10,-0.05,4
105/11/28,230000,233680,1.01,1.04,1.01,1.04,-0.06,9
105/11/29,350000,367700,1.04,1.09,1.03,1.08,+0.04,8
105/11/30,210000,221300,1.05,1.08,1.04,1.07,-0.01,8
105/12/01,130000,136500,1.05,1.06,1.04,1.04,-0.03,6
105/12/02,100000,106400,1.04,1.07,1.04,1.07,+0.03,6
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,30000,30300,1.01,1.01,1.01,1.01,-0.01,3
105/12/08,100000,95000,0.95,0.95,0.95,0.95,-0.06,1
105/12/09,100000,94500,0.95,0.95,0.94,0.94,-0.01,2
