101/10/19,10000,6400,0.64,0.64,0.64,0.64,-0.01,1
101/10/22,0,0,---,---,---,---,---,0
101/10/23,50000,30000,0.60,0.60,0.60,0.60,0.00,1
101/10/24,4000,2490,0.60,0.63,0.60,0.63,+0.03,2
101/10/25,26000,15040,0.57,0.59,0.57,0.59,-0.04,3
101/10/26,77000,46810,0.58,0.62,0.58,0.61,+0.02,4
101/10/29,53000,31830,0.60,0.61,0.60,0.61,0.00,3
101/10/30,0,0,---,---,---,---,---,0
101/10/31,0,0,---,---,---,---,---,0
101/11/01,30000,16700,0.56,0.56,0.55,0.55,-0.03,2
101/11/02,30000,16500,0.54,0.56,0.54,0.56,+0.01,4
101/11/05,10000,5500,0.55,0.55,0.55,0.55,-0.01,1
101/11/06,10000,5900,0.59,0.59,0.59,0.59,+0.04,1
101/11/07,0,0,---,---,---,---,---,0
101/11/08,60000,35400,0.59,0.59,0.59,0.59,+0.01,1
101/11/09,0,0,---,---,---,---,---,0
101/11/12,1000,560,0.56,0.56,0.56,0.56,-0.01,1
101/11/13,50000,27000,0.54,0.54,0.54,0.54,-0.02,1
101/11/14,0,0,---,---,---,---,---,0
101/11/15,267000,148990,0.55,0.57,0.55,0.55,+0.01,7
101/11/16,325000,177990,0.54,0.55,0.54,0.54,-0.01,9
101/11/19,221000,130680,0.57,0.61,0.57,0.61,+0.07,6
101/11/20,354000,211410,0.59,0.60,0.59,0.60,-0.01,8
101/11/21,245000,143060,0.60,0.60,0.58,0.58,-0.02,6
101/11/22,218000,123690,0.55,0.59,0.55,0.59,+0.01,5
101/11/23,18000,10260,0.57,0.57,0.57,0.57,-0.02,1
101/11/26,45000,24750,0.55,0.55,0.55,0.55,-0.02,1
101/11/27,0,0,---,---,---,---,---,0
101/11/28,8000,4480,0.56,0.56,0.56,0.56,0.00,1
101/11/29,16000,8980,0.56,0.57,0.56,0.57,+0.01,2
101/11/30,287000,143900,0.55,0.55,0.50,0.50,-0.07,7
101/12/03,0,0,---,---,---,---,---,0
101/12/04,111000,49960,0.44,0.46,0.44,0.45,-0.01,4
101/12/05,0,0,---,---,---,---,---,0
101/12/06,6000,2520,0.43,0.43,0.40,0.40,-0.05,2
101/12/07,0,0,---,---,---,---,---,0
101/12/10,0,0,---,---,---,---,---,0
101/12/11,99000,46530,0.47,0.47,0.47,0.47,+0.02,1
101/12/12,0,0,---,---,---,---,---,0
101/12/13,6000,2580,0.43,0.43,0.43,0.43,-0.02,1
101/12/14,0,0,---,---,---,---,---,0
101/12/17,149000,66560,0.44,0.46,0.44,0.46,+0.01,2
101/12/18,249000,119520,0.48,0.48,0.48,0.48,+0.02,4
101/12/19,224000,98820,0.45,0.45,0.43,0.45,-0.03,4
101/12/20,126000,55170,0.44,0.44,0.43,0.43,-0.02,2
101/12/21,0,0,---,---,---,---,---,0
101/12/22,0,0,---,---,---,---,---,0
101/12/24,0,0,---,---,---,---,---,0
101/12/25,0,0,---,---,---,---,---,0
101/12/26,1000,420,0.42,0.42,0.42,0.42,-0.02,1
101/12/27,0,0,---,---,---,---,---,0
101/12/28,3000,1020,0.34,0.34,0.34,0.34,-0.03,1
102/01/02,0,0,---,---,---,---,---,0
102/01/03,0,0,---,---,---,---,---,0
102/01/04,0,0,---,---,---,---,---,0
102/01/07,12000,3940,0.33,0.33,0.32,0.32,+0.01,2
102/01/08,21000,6400,0.30,0.31,0.30,0.31,-0.01,4
102/01/09,40000,12100,0.31,0.31,0.29,0.29,-0.02,4
102/01/10,5000,1500,0.30,0.30,0.30,0.30,+0.01,1
102/01/11,0,0,---,---,---,---,---,0
102/01/14,0,0,---,---,---,---,---,0
102/01/15,20000,5600,0.28,0.28,0.28,0.28,-0.02,1
102/01/16,35000,10150,0.29,0.29,0.29,0.29,+0.01,2
102/01/17,110000,35300,0.31,0.33,0.31,0.33,+0.04,4
102/01/18,35000,10500,0.30,0.30,0.30,0.30,-0.03,2
102/01/21,54000,14040,0.26,0.26,0.26,0.26,-0.04,2
102/01/22,50000,12500,0.25,0.25,0.25,0.25,-0.01,1
102/01/23,20000,5000,0.25,0.25,0.25,0.25,0.00,1
102/01/24,149000,35760,0.24,0.24,0.24,0.24,-0.01,2
102/01/25,0,0,---,---,---,---,---,0
102/01/28,0,0,---,---,---,---,---,0
102/01/29,198000,40590,0.21,0.21,0.20,0.20,-0.03,2
102/01/30,10000,2100,0.21,0.21,0.21,0.21,+0.01,1
102/01/31,0,0,---,---,---,---,---,0
102/02/01,20000,3850,0.20,0.20,0.19,0.19,-0.02,3
102/02/04,0,0,---,---,---,---,---,0
102/02/05,0,0,---,---,---,---,---,0
102/02/06,0,0,---,---,---,---,---,0
102/02/18,99000,17820,0.18,0.18,0.18,0.18,0.00,1
102/02/19,0,0,---,---,---,---,---,0
102/02/20,99000,17820,0.18,0.18,0.18,0.18,0.00,1
102/02/21,0,0,---,---,---,---,---,0
102/02/22,5000,900,0.18,0.18,0.18,0.18,0.00,1
102/02/23,5000,850,0.17,0.17,0.17,0.17,-0.01,1
102/02/25,0,0,---,---,---,---,---,0
102/02/26,10000,1500,0.15,0.15,0.15,0.15,0.00,1
102/02/27,20000,2800,0.14,0.14,0.14,0.14,-0.01,2
102/03/01,131000,23240,0.17,0.18,0.16,0.18,+0.04,5
102/03/04,352000,81520,0.20,0.38,0.20,0.21,+0.03,10
102/03/05,218000,44890,0.21,0.21,0.20,0.20,-0.01,4
102/03/06,119000,22710,0.20,0.20,0.19,0.19,-0.01,3
102/03/07,0,0,---,---,---,---,---,0
102/03/08,312000,67350,0.19,0.22,0.19,0.22,+0.03,6
102/03/11,397000,85350,0.23,0.23,0.21,0.21,-0.01,5
102/03/12,740000,168320,0.20,0.32,0.19,0.26,+0.05,20
102/03/13,926000,256800,0.25,0.30,0.25,0.28,+0.02,20
102/03/14,984000,252570,0.28,0.28,0.24,0.25,-0.03,18
102/03/15,366000,79950,0.22,0.23,0.21,0.21,-0.04,10
102/03/18,101000,21210,0.21,0.21,0.21,0.21,0.00,2
102/03/19,323000,71060,0.22,0.22,0.22,0.22,+0.01,6
102/03/20,358000,74770,0.22,0.22,0.19,0.21,-0.01,6
102/03/21,100000,20100,0.20,0.21,0.20,0.21,0.00,2
102/03/22,0,0,---,---,---,---,---,0
102/03/25,448000,99550,0.19,0.24,0.19,0.23,+0.02,10
102/03/26,150000,32260,0.22,0.23,0.21,0.23,0.00,5
102/03/27,347000,64920,0.21,0.21,0.17,0.18,-0.05,10
102/03/28,36000,6120,0.17,0.17,0.17,0.17,-0.01,2
102/03/29,99000,17820,0.18,0.18,0.18,0.18,+0.01,1
102/04/01,0,0,---,---,---,---,---,0
102/04/02,1148000,196500,0.17,0.18,0.16,0.16,-0.02,15
102/04/03,0,0,---,---,---,---,---,0
102/04/08,0,0,---,---,---,---,---,0
102/04/09,540000,86400,0.16,0.16,0.16,0.16,0.00,9
102/04/10,0,0,---,---,---,---,---,0
102/04/11,569000,70880,0.12,0.13,0.12,0.13,-0.03,7
102/04/12,0,0,---,---,---,---,---,0
102/04/15,30000,4200,0.14,0.14,0.14,0.14,+0.01,4
102/04/16,80000,8700,0.11,0.11,0.10,0.10,-0.04,4
102/04/17,130000,11210,0.09,0.09,0.08,0.08,-0.02,2
102/04/18,0,0,---,---,---,---,---,0
102/04/19,0,0,---,---,---,---,---,0
102/04/22,0,0,---,---,---,---,---,0
102/04/23,0,0,---,---,---,---,---,0
102/04/24,0,0,---,---,---,---,---,0
102/04/25,0,0,---,---,---,---,---,0
102/04/26,0,0,---,---,---,---,---,0
102/04/29,0,0,---,---,---,---,---,0
102/04/30,50000,2500,0.05,0.05,0.05,0.05,-0.05,1
102/05/02,0,0,---,---,---,---,---,0
102/05/03,0,0,---,---,---,---,---,0
102/05/06,0,0,---,---,---,---,---,0
102/05/07,0,0,---,---,---,---,---,0
102/05/08,0,0,---,---,---,---,---,0
102/05/09,0,0,---,---,---,---,---,0
102/05/10,45000,1350,0.03,0.03,0.03,0.03,-0.02,1
102/05/13,0,0,---,---,---,---,---,0
102/05/14,0,0,---,---,---,---,---,0
102/05/15,0,0,---,---,---,---,---,0
102/05/16,99000,1980,0.02,0.02,0.02,0.02,-0.02,1
102/05/17,0,0,---,---,---,---,---,0
102/05/20,0,0,---,---,---,---,---,0
102/05/21,270000,5400,0.02,0.02,0.02,0.02,0.00,3
102/05/22,99000,1980,0.02,0.02,0.02,0.02,0.00,1
102/05/23,0,0,---,---,---,---,---,0
102/05/24,0,0,---,---,---,---,---,0
102/05/27,0,0,---,---,---,---,---,0
102/05/28,0,0,---,---,---,---,---,0
102/05/29,0,0,---,---,---,---,---,0
102/05/30,0,0,---,---,---,---,---,0
102/05/31,0,0,---,---,---,---,---,0
102/06/03,99000,990,0.01,0.01,0.01,0.01,-0.01,1
102/06/04,90000,900,0.01,0.01,0.01,0.01,0.00,1
102/06/05,0,0,---,---,---,---,---,0
102/06/06,0,0,---,---,---,---,---,0
102/06/07,100000,1000,0.01,0.01,0.01,0.01,0.00,2
102/06/10,0,0,---,---,---,---,---,0
102/06/11,99000,990,0.01,0.01,0.01,0.01,0.00,1
102/06/13,4000,40,0.01,0.01,0.01,0.01,0.00,1
102/06/14,396000,3960,0.01,0.01,0.01,0.01,0.00,5
