107/03/09,0,0,---,---,---,---,---,0
107/03/12,698000,601290,0.84,0.87,0.84,0.84,+0.05,4
107/03/13,737000,624530,0.84,0.87,0.84,0.87,+0.03,7
107/03/14,123000,103380,0.84,0.86,0.84,0.84,-0.03,3
107/03/15,185000,156400,0.85,0.85,0.84,0.85,+0.01,10
107/03/16,192000,170860,0.86,0.93,0.86,0.92,+0.07,7
107/03/19,439000,418170,0.96,0.97,0.88,0.88,-0.04,20
107/03/20,102000,90090,0.86,0.90,0.86,0.90,+0.02,7
107/03/21,219000,199020,0.94,0.94,0.90,0.90,0.00,9
107/03/22,756000,724130,0.93,0.99,0.93,0.94,+0.04,21
107/03/23,464000,403400,0.87,0.89,0.83,0.84,-0.10,15
107/03/26,325000,278250,0.84,0.86,0.84,0.85,+0.01,7
107/03/27,72000,66660,0.92,0.94,0.90,0.94,+0.09,11
107/03/28,430000,386990,0.90,0.91,0.89,0.90,-0.04,12
107/03/29,370000,339100,0.92,0.94,0.90,0.91,+0.01,9
107/03/30,292000,271640,0.92,0.94,0.92,0.94,+0.03,8
107/03/31,584000,516850,0.90,0.90,0.86,0.87,-0.07,10
107/04/02,13000,10810,0.85,0.85,0.82,0.82,-0.05,4
107/04/03,289000,249020,0.85,0.89,0.84,0.89,+0.07,14
107/04/09,140000,125380,0.90,0.91,0.87,0.91,+0.02,8
107/04/10,144000,129950,0.92,0.92,0.86,0.86,-0.05,12
107/04/11,76000,68090,0.88,0.90,0.88,0.89,+0.03,5
107/04/12,34000,29980,0.88,0.91,0.88,0.91,+0.02,4
107/04/13,393000,393360,0.96,1.05,0.96,0.98,+0.07,24
107/04/16,256000,265870,0.99,1.07,0.99,1.06,+0.08,17
107/04/17,296000,309810,1.10,1.10,1.02,1.02,-0.04,19
107/04/18,60000,64300,1.05,1.08,1.04,1.04,+0.02,3
107/04/20,312000,334780,1.07,1.09,1.05,1.05,-0.07,9
107/04/23,170000,181810,1.07,1.07,1.04,1.04,-0.01,2
107/04/24,51000,47950,0.97,0.97,0.91,0.91,-0.13,5
107/04/25,39000,35200,0.90,0.91,0.90,0.90,-0.01,5
107/04/27,702000,648260,0.94,0.94,0.92,0.92,-0.01,7
107/04/30,586000,550300,0.95,0.95,0.89,0.89,-0.03,4
107/05/04,248000,233920,0.95,0.95,0.86,0.87,-0.06,6
107/05/07,30000,26600,0.88,0.90,0.88,0.90,+0.03,2
107/05/08,698000,676630,0.98,0.99,0.95,0.95,+0.05,11
107/05/09,1756000,1750020,1.02,1.03,0.96,0.96,+0.01,11
107/05/10,886000,837310,0.97,0.97,0.94,0.96,0.00,12
107/05/11,439000,460730,1.00,1.11,1.00,1.10,+0.14,15
107/05/15,1325000,1750930,1.36,1.37,1.28,1.29,-0.12,23
107/05/16,1477000,2031220,1.35,1.53,1.29,1.29,0.00,28
107/05/17,753000,967510,1.33,1.39,1.17,1.17,-0.12,14
107/05/18,502000,587690,1.23,1.23,1.16,1.20,+0.03,10
107/05/21,942000,1116110,1.20,1.20,1.17,1.18,-0.02,15
107/05/22,449000,522250,1.21,1.21,1.08,1.11,-0.07,15
