104/11/06,0,0,---,---,---,---,---,0
104/11/09,97000,210880,2.13,2.20,2.13,2.20,+0.07,3
104/11/10,303000,656120,2.24,2.24,2.13,2.14,-0.06,5
104/11/11,726000,1493690,2.02,2.15,2.02,2.15,+0.01,7
104/11/12,807000,1645820,1.96,2.17,1.96,2.17,+0.02,11
104/11/13,827000,1888470,2.27,2.38,2.22,2.38,+0.21,20
104/11/16,540000,1249500,2.37,2.37,2.27,2.27,-0.11,16
104/11/17,213000,441420,2.04,2.08,2.04,2.08,-0.19,5
104/11/18,354000,744770,2.10,2.12,2.08,2.11,+0.03,10
104/11/19,171000,333850,1.95,1.97,1.95,1.97,-0.14,5
104/11/20,20000,39400,1.97,1.97,1.97,1.97,0.00,1
104/11/23,52000,87470,1.75,1.75,1.64,1.64,-0.33,6
104/11/24,38000,64370,1.69,1.76,1.68,1.76,+0.12,4
104/11/25,10000,16850,1.67,1.71,1.67,1.67,-0.09,5
104/11/26,90000,155410,1.67,1.73,1.67,1.71,+0.04,5
104/11/27,88000,147770,1.68,1.68,1.66,1.66,-0.05,4
104/11/30,7000,12060,1.75,1.75,1.70,1.71,+0.05,3
104/12/01,31000,44600,1.70,1.70,1.30,1.32,-0.39,14
104/12/02,188000,218310,1.32,1.32,1.11,1.19,-0.13,14
104/12/03,785000,934200,1.19,1.25,1.12,1.25,+0.06,31
104/12/04,914000,1131880,1.22,1.26,1.19,1.23,-0.02,18
104/12/07,677000,744000,1.09,1.14,1.04,1.08,-0.15,26
104/12/08,1117000,1235990,1.07,1.15,1.07,1.15,+0.07,8
104/12/09,440000,496220,1.10,1.23,1.10,1.19,+0.04,15
104/12/10,181000,201550,1.15,1.15,1.02,1.05,-0.14,11
104/12/11,110000,114430,1.01,1.13,1.00,1.13,+0.08,10
104/12/14,88000,101590,1.12,1.17,1.12,1.17,+0.04,13
104/12/15,6000,6470,1.15,1.15,1.05,1.06,-0.11,4
104/12/16,31000,31110,1.00,1.02,0.98,0.98,-0.08,7
104/12/17,114000,96240,0.91,0.92,0.80,0.84,-0.14,15
104/12/18,156000,130510,0.83,0.85,0.82,0.82,-0.02,11
104/12/21,99000,76020,0.80,0.80,0.70,0.80,-0.02,11
104/12/22,206000,167940,0.76,0.82,0.76,0.82,+0.02,7
104/12/23,198000,154310,0.77,0.80,0.76,0.80,-0.02,7
104/12/24,72000,58430,0.80,0.84,0.79,0.84,+0.04,5
104/12/25,132000,113050,0.86,0.87,0.85,0.85,+0.01,5
104/12/28,131000,96290,0.73,0.78,0.73,0.78,-0.07,8
104/12/29,61000,46950,0.76,0.79,0.76,0.77,-0.01,4
104/12/30,12000,9040,0.74,0.77,0.74,0.77,0.00,3
104/12/31,14000,10500,0.74,0.76,0.74,0.76,-0.01,2
105/01/04,81000,64600,0.79,0.81,0.79,0.81,+0.05,3
105/01/05,20000,15630,0.78,0.85,0.76,0.85,+0.04,5
105/01/06,275000,243520,0.87,1.00,0.87,1.00,+0.15,5
105/01/07,497000,482890,0.94,1.15,0.94,1.06,+0.06,7
105/01/08,199000,204670,1.07,1.07,0.92,0.92,-0.14,4
105/01/11,26000,26950,0.95,1.04,0.95,1.04,+0.12,2
105/01/12,34000,42060,1.20,1.33,1.20,1.33,+0.29,5
105/01/13,13000,15600,1.21,1.22,1.17,1.17,-0.16,5
105/01/14,12000,14500,1.24,1.30,1.17,1.17,0.00,5
105/01/15,9000,8640,0.94,1.00,0.94,0.97,-0.20,4
105/01/18,11000,10000,0.98,0.98,0.79,0.79,-0.18,5
105/01/19,3000,2460,0.82,0.82,0.82,0.82,+0.03,3
105/01/20,6000,4930,0.78,0.87,0.78,0.87,+0.05,5
105/01/21,68000,61140,0.87,0.90,0.87,0.90,+0.03,3
105/01/22,190000,164250,0.85,0.93,0.84,0.92,+0.02,9
105/01/25,123000,104510,0.87,0.87,0.84,0.84,-0.08,4
105/01/26,2000,1580,0.79,0.79,0.79,0.79,-0.05,1
105/01/27,2000,1420,0.71,0.71,0.71,0.71,-0.08,1
105/01/28,36000,26400,0.75,0.76,0.73,0.73,+0.02,4
105/01/29,3000,2100,0.70,0.70,0.70,0.70,-0.03,1
105/01/30,174000,101420,0.59,0.60,0.56,0.56,-0.14,4
105/02/01,52000,32180,0.59,0.62,0.59,0.62,+0.06,2
105/02/02,4000,2300,0.56,0.59,0.56,0.59,-0.03,2
105/02/03,56000,35760,0.62,0.64,0.62,0.64,+0.05,3
105/02/15,56000,35750,0.60,0.65,0.60,0.65,+0.01,3
105/02/16,66000,34600,0.55,0.55,0.52,0.53,-0.12,4
105/02/17,20000,10300,0.51,0.52,0.51,0.52,-0.01,2
105/02/18,25000,12490,0.49,0.51,0.49,0.51,-0.01,4
105/02/19,134000,59540,0.49,0.49,0.43,0.46,-0.05,4
105/02/22,12000,5580,0.42,0.48,0.42,0.48,+0.02,2
105/02/23,35000,15770,0.44,0.49,0.44,0.49,+0.01,7
105/02/24,228000,122730,0.48,0.61,0.48,0.60,+0.11,7
105/02/25,271000,160100,0.59,0.72,0.54,0.67,+0.07,12
105/02/26,133000,87690,0.64,0.70,0.63,0.65,-0.02,13
105/03/01,47000,28740,0.60,0.62,0.59,0.62,-0.03,4
