102/05/21,0,0,---,---,---,---,---,0
102/05/22,151000,168130,1.11,1.12,1.11,1.12,+0.06,3
102/05/23,311000,326630,1.11,1.11,1.02,1.09,-0.03,5
102/05/24,102000,108150,1.06,1.08,1.03,1.03,-0.06,5
102/05/27,728000,710920,0.99,1.01,0.95,0.97,-0.06,12
102/05/28,804000,728910,0.92,0.96,0.88,0.91,-0.06,17
102/05/29,1472000,1173740,0.83,0.83,0.74,0.81,-0.10,37
102/05/30,1711000,1383820,0.79,0.85,0.76,0.80,-0.01,27
102/05/31,650000,523420,0.81,0.84,0.76,0.81,+0.01,16
102/06/03,1199000,1005920,0.82,0.89,0.81,0.81,0.00,18
102/06/04,1152000,991800,0.84,0.87,0.84,0.87,+0.06,18
102/06/05,783000,715220,0.89,0.94,0.89,0.94,+0.07,13
102/06/06,306000,305270,0.97,1.04,0.97,1.03,+0.09,10
102/06/07,664000,616220,0.98,0.98,0.90,0.97,-0.06,12
102/06/10,481000,429090,0.89,0.92,0.89,0.90,-0.07,10
102/06/11,0,0,---,---,---,---,---,0
102/06/13,235000,224090,0.94,0.99,0.94,0.96,+0.06,6
102/06/14,146000,136110,0.95,0.95,0.92,0.93,-0.03,4
102/06/17,99000,88110,0.89,0.89,0.89,0.89,-0.04,1
102/06/18,70000,54300,0.74,0.79,0.74,0.79,-0.10,2
102/06/19,10000,7700,0.77,0.77,0.77,0.77,-0.02,1
102/06/20,119000,96200,0.85,0.85,0.80,0.80,+0.03,2
102/06/21,860000,758660,0.82,0.94,0.82,0.93,+0.13,19
102/06/24,1913000,1923620,0.98,1.05,0.97,0.99,+0.06,44
102/06/25,1044000,1090780,0.99,1.10,0.99,1.05,+0.06,30
102/06/26,1416000,1359170,1.01,1.01,0.90,0.90,-0.15,44
102/06/27,404000,358200,0.88,0.90,0.84,0.85,-0.05,16
102/06/28,105000,95750,0.85,0.92,0.85,0.91,+0.06,6
102/07/01,387000,290590,0.82,0.82,0.68,0.68,-0.23,11
102/07/02,152000,110870,0.70,0.73,0.70,0.73,+0.05,3
102/07/03,0,0,---,---,---,---,---,0
102/07/04,10000,7800,0.78,0.78,0.78,0.78,+0.04,1
102/07/05,133000,96550,0.69,0.73,0.69,0.72,-0.06,5
102/07/08,204000,152540,0.76,0.76,0.73,0.74,+0.02,4
102/07/09,154000,104140,0.69,0.69,0.65,0.65,-0.09,4
102/07/10,206000,140180,0.63,0.73,0.63,0.73,+0.08,5
102/07/11,13000,9010,0.67,0.72,0.67,0.72,-0.01,2
102/07/12,99000,68820,0.71,0.71,0.68,0.68,-0.04,2
102/07/15,99000,64850,0.65,0.66,0.65,0.66,-0.02,2
102/07/16,42000,30100,0.69,0.80,0.69,0.80,+0.14,3
102/07/17,126000,103470,0.76,0.84,0.76,0.84,+0.04,7
102/07/18,194000,199300,0.89,1.08,0.89,1.08,+0.24,19
102/07/19,86000,116960,1.30,1.41,1.30,1.35,+0.27,7
102/07/22,456000,594460,1.33,1.38,1.24,1.24,-0.11,19
102/07/23,60000,64700,1.15,1.15,1.03,1.04,-0.20,6
102/07/24,62000,59110,0.97,0.97,0.94,0.96,-0.08,7
102/07/25,71000,71720,1.02,1.02,0.99,0.99,+0.03,7
102/07/26,258000,236000,0.92,0.96,0.86,0.92,-0.07,29
102/07/29,472000,435700,0.92,0.93,0.88,0.92,0.00,21
102/07/30,72000,63420,0.89,0.89,0.87,0.89,-0.03,6
102/07/31,286000,291230,0.88,1.20,0.88,1.10,+0.21,28
102/08/01,193000,211610,1.12,1.12,1.05,1.09,-0.01,11
102/08/02,75000,73060,1.00,1.00,0.95,0.95,-0.14,7
102/08/05,255000,257350,1.01,1.05,0.98,1.03,+0.08,24
102/08/06,102000,97860,0.95,1.03,0.92,1.03,0.00,6
102/08/07,643000,777820,1.06,1.30,1.05,1.28,+0.25,47
102/08/08,513000,638500,1.29,1.33,1.15,1.21,-0.07,36
102/08/09,118000,135780,1.17,1.17,1.12,1.13,-0.08,10
102/08/12,85000,95590,1.16,1.16,1.10,1.10,-0.03,7
102/08/13,237000,240700,1.04,1.05,1.00,1.02,-0.08,20
102/08/14,500000,451020,0.93,0.93,0.86,0.93,-0.09,24
102/08/15,138000,129060,0.96,0.97,0.89,0.93,0.00,8
102/08/16,107000,101600,0.94,0.97,0.94,0.97,+0.04,8
102/08/19,79000,76280,0.99,1.01,0.92,0.92,-0.05,10
102/08/20,86000,86560,0.96,1.06,0.96,1.01,+0.09,12
102/08/22,116000,125690,1.10,1.12,1.05,1.07,+0.06,10
