103/06/18,0,0,--,--,--,--,,0
103/06/19,0,0,--,--,--,--,,0
103/06/20,0,0,--,--,--,--,,0
103/06/23,0,0,--,--,--,--,,0
103/06/24,0,0,--,--,--,--,,0
103/06/25,0,0,--,--,--,--,,0
103/06/26,0,0,--,--,--,--,,0
103/06/27,0,0,--,--,--,--,,0
103/06/30,0,0,--,--,--,--,,0
103/07/01,0,0,--,--,--,--,,0
103/07/02,70000,183400,2.62,2.62,2.62,2.62,X,1
103/07/03,0,0,--,--,--,--,,0
103/07/04,6000,15660,2.61,2.61,2.61,2.61,X,1
103/07/07,15000,39150,2.64,2.64,2.59,2.59,-0.02,2
103/07/08,9000,22860,2.54,2.54,2.54,2.54,-0.05,1
103/07/09,12000,30840,2.57,2.57,2.57,2.57,0.03,1
103/07/10,0,0,--,--,--,--,,0
103/07/11,192000,471760,2.42,2.56,2.42,2.52,X,5
103/07/14,94000,229780,2.45,2.46,2.43,2.43,-0.09,4
103/07/15,221000,516840,2.34,2.34,2.32,2.34,-0.09,3
103/07/16,23000,56610,2.44,2.49,2.44,2.48,0.14,4
103/07/17,0,0,--,--,--,--,,0
103/07/18,0,0,--,--,--,--,,0
103/07/21,0,0,--,--,--,--,,0
103/07/22,2000,4800,2.40,2.40,2.40,2.40,X,1
103/07/24,3000,7020,2.34,2.34,2.34,2.34,-0.06,1
103/07/25,9000,22140,2.46,2.46,2.46,2.46,0.12,2
103/07/28,182000,447160,2.51,2.51,2.39,2.46,,12
103/07/29,163000,402900,2.49,2.50,2.46,2.46,,17
103/07/30,19000,45800,2.45,2.45,2.36,2.36,-0.10,5
103/07/31,45000,114220,2.54,2.57,2.46,2.55,0.19,7
103/08/01,11000,29810,2.71,2.71,2.71,2.71,0.16,2
103/08/04,5000,13100,2.62,2.62,2.62,2.62,-0.09,1
103/08/05,5000,13550,2.71,2.71,2.71,2.71,0.09,1
103/08/06,1000,3000,3.00,3.00,3.00,3.00,0.29,1
103/08/07,0,0,--,--,--,--,,0
103/08/08,0,0,--,--,--,--,,0
103/08/11,0,0,--,--,--,--,,0
103/08/12,0,0,--,--,--,--,,0
103/08/13,0,0,--,--,--,--,,0
103/08/14,0,0,--,--,--,--,,0
103/08/15,0,0,--,--,--,--,,0
103/08/18,0,0,--,--,--,--,,0
103/08/19,8000,21640,2.73,2.73,2.69,2.69,X,4
103/08/20,14000,36800,2.64,2.64,2.61,2.63,-0.06,3
103/08/21,4000,10580,2.63,2.65,2.63,2.65,0.02,4
103/08/22,107000,255720,2.55,2.55,2.34,2.36,-0.29,18
103/08/25,25000,58290,2.35,2.35,2.30,2.34,-0.02,9
103/08/26,11000,25090,2.29,2.29,2.28,2.28,-0.06,3
103/08/27,110000,236140,2.20,2.20,2.11,2.11,-0.17,13
103/08/28,0,0,--,--,--,--,,0
103/08/29,20000,42800,2.17,2.17,2.11,2.11,X,2
103/09/01,14000,27920,2.02,2.02,1.97,1.99,-0.12,4
103/09/02,181000,392070,2.09,2.21,2.09,2.20,0.21,21
103/09/03,5000,10690,2.21,2.21,2.09,2.09,-0.11,2
103/09/04,3000,6690,2.23,2.23,2.23,2.23,0.14,1
103/09/05,0,0,--,--,--,--,,0
103/09/09,1000,2100,2.10,2.10,2.10,2.10,X,1
103/09/10,13000,30530,2.35,2.35,2.33,2.33,0.23,3
103/09/11,0,0,--,--,--,--,,0
103/09/12,121000,291990,2.39,2.50,2.39,2.50,X,7
103/09/15,115000,293800,2.56,2.60,2.53,2.60,0.10,4
103/09/16,0,0,--,--,--,--,,0
103/09/17,0,0,--,--,--,--,,0
103/09/18,0,0,--,--,--,--,,0
103/09/19,0,0,--,--,--,--,,0
103/09/22,0,0,--,--,--,--,,0
103/09/23,0,0,--,--,--,--,,0
103/09/24,0,0,--,--,--,--,,0
103/09/25,0,0,--,--,--,--,,0
103/09/26,0,0,--,--,--,--,,0
103/09/29,0,0,--,--,--,--,,0
103/09/30,0,0,--,--,--,--,,0
103/10/01,0,0,--,--,--,--,,0
103/10/02,5000,14500,2.90,2.90,2.90,2.90,X,1
103/10/03,5000,13500,2.70,2.70,2.70,2.70,-0.20,1
103/10/06,0,0,--,--,--,--,,0
103/10/07,0,0,--,--,--,--,,0
103/10/08,0,0,--,--,--,--,,0
103/10/09,0,0,--,--,--,--,,0
103/10/13,0,0,--,--,--,--,,0
103/10/14,0,0,--,--,--,--,,0
103/10/15,0,0,--,--,--,--,,0
103/10/16,0,0,--,--,--,--,,0
103/10/17,0,0,--,--,--,--,,0
103/10/20,0,0,--,--,--,--,,0
103/10/21,0,0,--,--,--,--,,0
103/10/22,0,0,--,--,--,--,,0
103/10/23,0,0,--,--,--,--,,0
103/10/24,0,0,--,--,--,--,,0
103/10/27,0,0,--,--,--,--,,0
