93/03/17,0,0,--,--,--,--,,0
93/03/18,0,0,--,--,--,--,,0
93/03/19,0,0,--,--,--,--,,0
93/03/22,0,0,--,--,--,--,,0
93/03/23,0,0,--,--,--,--,,0
93/03/24,0,0,--,--,--,--,,0
93/03/25,0,0,--,--,--,--,,0
93/03/26,0,0,--,--,--,--,,0
93/03/29,0,0,--,--,--,--,,0
93/03/30,0,0,--,--,--,--,,0
93/03/31,0,0,--,--,--,--,,0
93/04/01,0,0,--,--,--,--,,0
93/04/02,0,0,--,--,--,--,,0
93/04/05,0,0,--,--,--,--,,0
93/04/06,0,0,--,--,--,--,,0
93/04/07,3000,168000,56.00,56.00,56.00,56.00,X,3
93/04/08,0,0,--,--,--,--,,0
93/04/09,0,0,--,--,--,--,,0
93/04/12,0,0,--,--,--,--,,0
93/04/13,4000,235500,58.00,59.50,58.00,59.50,X,4
93/04/14,5000,305000,60.00,62.00,60.00,62.00,2.50,5
93/04/15,1000,61000,61.00,61.00,61.00,61.00,-1.00,1
93/04/16,152000,9572500,61.50,63.00,61.50,63.00,2.00,21
93/04/19,0,0,--,--,--,--,,0
93/04/20,7000,422000,60.50,60.50,60.00,60.00,X,3
93/04/21,2000,121500,60.50,61.00,60.50,61.00,1.00,2
93/04/22,5000,301500,61.50,61.50,60.00,60.00,-1.00,4
93/04/23,1000,56500,56.50,56.50,56.50,56.50,-3.50,1
93/04/26,0,0,--,--,--,--,,0
93/04/27,0,0,--,--,--,--,,0
93/04/28,4000,220000,55.00,55.00,55.00,55.00,X,1
93/04/29,1000,51500,51.50,51.50,51.50,51.50,-3.50,1
93/04/30,1000,51000,51.00,51.00,51.00,51.00,-0.50,1
93/05/03,0,0,--,--,--,--,,0
93/05/04,0,0,--,--,--,--,,0
93/05/05,0,0,--,--,--,--,,0
93/05/06,0,0,--,--,--,--,,0
93/05/07,0,0,--,--,--,--,,0
93/05/10,0,0,--,--,--,--,,0
93/05/11,0,0,--,--,--,--,,0
93/05/12,0,0,--,--,--,--,,0
93/05/13,5000,247500,49.50,49.50,49.50,49.50,X,1
93/05/14,0,0,--,--,--,--,,0
93/05/17,0,0,--,--,--,--,,0
93/05/18,0,0,--,--,--,--,,0
93/05/19,12000,566100,46.10,47.50,46.10,47.00,X,5
93/05/20,0,0,--,--,--,--,,0
93/05/21,2000,96500,48.00,48.50,48.00,48.50,X,2
93/05/24,0,0,--,--,--,--,,0
93/05/25,0,0,--,--,--,--,,0
93/05/26,0,0,--,--,--,--,,0
93/05/27,0,0,--,--,--,--,,0
93/05/28,0,0,--,--,--,--,,0
93/05/31,0,0,--,--,--,--,,0
93/06/01,0,0,--,--,--,--,,0
93/06/02,0,0,--,--,--,--,,0
93/06/03,0,0,--,--,--,--,,0
93/06/04,0,0,--,--,--,--,,0
93/06/07,0,0,--,--,--,--,,0
93/06/08,0,0,--,--,--,--,,0
93/06/09,1000,45200,45.20,45.20,45.20,45.20,X,1
93/06/10,1000,42100,42.10,42.10,42.10,42.10,-3.10,1
93/06/11,1000,39200,39.20,39.20,39.20,39.20,-2.90,1
93/06/14,0,0,--,--,--,--,,0
93/06/15,6000,230500,37.60,38.90,37.60,38.60,X,6
93/06/16,1000,39000,39.00,39.00,39.00,39.00,0.40,1
93/06/17,0,0,--,--,--,--,,0
93/06/18,1000,38200,38.20,38.20,38.20,38.20,X,1
93/06/21,0,0,--,--,--,--,,0
93/06/23,0,0,--,--,--,--,,0
