93/02/11,1000,47000,47.00,47.00,47.00,47.00,,1
93/02/12,14000,658000,47.00,47.00,47.00,47.00,,8
93/02/13,13000,612000,47.00,48.00,47.00,48.00,1.00,5
93/02/16,1000,47500,47.50,47.50,47.50,47.50,-0.50,1
93/02/17,1000,47000,47.00,47.00,47.00,47.00,-0.50,1
93/02/18,0,0,--,--,--,--,,0
93/02/19,49000,2327500,47.50,47.50,47.50,47.50,X,3
93/02/20,30000,1425000,47.50,47.50,47.50,47.50,,2
93/02/23,6000,283200,47.30,47.30,47.00,47.00,-0.50,2
93/02/24,12000,570000,47.50,47.50,47.50,47.50,0.50,2
93/02/25,1000,47500,47.50,47.50,47.50,47.50,,1
93/02/26,11000,522500,47.50,47.50,47.50,47.50,,6
93/02/27,0,0,--,--,--,--,,0
93/03/01,12000,564000,47.00,47.00,47.00,47.00,X,4
93/03/02,3000,143000,47.50,48.00,47.50,47.50,0.50,3
93/03/03,1000,47500,47.50,47.50,47.50,47.50,,1
93/03/04,3000,142500,47.50,47.50,47.50,47.50,,1
93/03/05,0,0,--,--,--,--,,0
93/03/08,1000,47000,47.00,47.00,47.00,47.00,X,1
93/03/09,0,0,--,--,--,--,,0
93/03/10,2000,94000,47.00,47.00,47.00,47.00,X,2
93/03/11,0,0,--,--,--,--,,0
93/03/12,0,0,--,--,--,--,,0
93/03/15,0,0,--,--,--,--,,0
93/03/16,1000,47100,47.10,47.10,47.10,47.10,X,1
93/03/17,0,0,--,--,--,--,,0
93/03/18,2000,94100,47.00,47.10,47.00,47.10,X,2
93/03/19,1000,47100,47.10,47.10,47.10,47.10,,1
93/03/22,2000,94100,46.10,48.00,46.10,48.00,0.90,2
93/03/23,0,0,--,--,--,--,,0
93/03/24,0,0,--,--,--,--,,0
93/03/25,0,0,--,--,--,--,,0
93/03/26,0,0,--,--,--,--,,0
93/03/29,0,0,--,--,--,--,,0
93/03/30,5000,239100,47.10,48.00,47.10,48.00,X,3
93/03/31,7000,333700,47.10,47.90,47.10,47.90,-0.10,4
93/04/01,13000,624000,48.00,48.00,48.00,48.00,0.10,4
93/04/02,0,0,--,--,--,--,,0
93/04/05,9000,432000,48.00,48.00,48.00,48.00,X,4
93/04/06,7000,334200,47.10,48.00,47.10,48.00,,2
93/04/07,0,0,--,--,--,--,,0
93/04/08,0,0,--,--,--,--,,0
93/04/09,21000,1007600,47.60,48.00,47.60,48.00,X,4
93/04/12,6000,287900,47.90,48.00,47.90,48.00,,2
93/04/13,1000,47900,47.90,47.90,47.90,47.90,-0.10,1
93/04/14,18000,864000,48.00,48.00,48.00,48.00,0.10,6
93/04/15,2209000,105171600,47.80,48.00,47.60,48.00,,15
93/04/16,4000,191200,47.80,47.80,47.80,47.80,-0.20,2
93/04/19,6000,286800,47.80,47.80,47.80,47.80,,4
93/04/20,0,0,--,--,--,--,,0
93/04/21,29000,1391800,47.90,48.00,47.90,48.00,X,9
93/04/22,6000,288200,48.00,48.20,48.00,48.20,0.20,2
93/04/23,0,0,--,--,--,--,,0
93/04/26,10000,479000,47.90,47.90,47.90,47.90,X,6
93/04/27,0,0,--,--,--,--,,0
93/04/28,10000,478000,47.80,47.80,47.80,47.80,X,5
93/04/29,1158000,55142400,47.80,47.80,47.60,47.60,-0.20,9
93/04/30,2000,95500,47.70,47.80,47.70,47.80,0.20,2
93/05/03,0,0,--,--,--,--,,0
93/05/04,0,0,--,--,--,--,,0
93/05/05,2000,95600,47.80,47.80,47.80,47.80,X,1
93/05/06,0,0,--,--,--,--,,0
93/05/07,0,0,--,--,--,--,,0
93/05/10,0,0,--,--,--,--,,0
93/05/11,0,0,--,--,--,--,,0
93/05/12,0,0,--,--,--,--,,0
93/05/13,6000,288000,48.00,48.00,48.00,48.00,X,4
93/05/14,0,0,--,--,--,--,,0
93/05/17,7000,336000,48.00,48.00,48.00,48.00,X,4
93/05/18,6000,287400,47.80,48.00,47.80,48.00,,3
93/05/19,1000,48200,48.20,48.20,48.20,48.20,0.20,1
93/05/20,2000,96000,48.00,48.00,48.00,48.00,-0.20,1
93/05/21,0,0,--,--,--,--,,0
93/05/24,0,0,--,--,--,--,,0
93/05/25,2000,95800,47.80,48.00,47.80,48.00,X,2
93/05/26,1000,47800,47.80,47.80,47.80,47.80,-0.20,1
93/05/27,1000,48200,48.20,48.20,48.20,48.20,0.40,1
93/05/28,0,0,--,--,--,--,,0
93/05/31,1000,48200,48.20,48.20,48.20,48.20,X,1
93/06/01,0,0,--,--,--,--,,0
93/06/02,2000,96400,48.20,48.20,48.20,48.20,X,1
93/06/03,2000,96100,47.80,48.30,47.80,48.30,0.10,2
93/06/04,0,0,--,--,--,--,,0
93/06/07,6000,287800,47.80,48.30,47.80,48.30,X,5
93/06/08,0,0,--,--,--,--,,0
93/06/09,0,0,--,--,--,--,,0
93/06/10,2000,96100,47.80,48.30,47.80,48.30,X,2
93/06/11,0,0,--,--,--,--,,0
93/06/14,0,0,--,--,--,--,,0
93/06/15,0,0,--,--,--,--,,0
93/06/16,1000,48300,48.30,48.30,48.30,48.30,X,1
93/06/17,2000,96100,47.80,48.30,47.80,48.30,,2
93/06/18,3000,143900,47.80,48.30,47.80,48.30,,2
93/06/21,0,0,--,--,--,--,,0
93/06/23,4000,192300,48.00,48.30,48.00,48.00,X,3
93/06/24,4000,192900,48.00,48.30,48.00,48.30,0.30,4
93/06/25,0,0,--,--,--,--,,0
93/06/28,0,0,--,--,--,--,,0
93/06/29,0,0,--,--,--,--,,0
93/06/30,2000,95600,47.80,47.80,47.80,47.80,X,2
93/07/01,1000,48500,48.50,48.50,48.50,48.50,0.70,1
93/07/02,2000,98500,48.50,50.00,48.50,50.00,1.50,2
93/07/05,8000,395300,49.60,49.60,48.60,49.50,-0.50,3
93/07/06,0,0,--,--,--,--,,0
93/07/07,11000,545400,49.50,49.60,49.50,49.60,X,5
93/07/08,7000,344300,49.50,49.50,48.80,48.80,-0.80,4
93/07/09,9000,443900,48.70,49.40,48.70,49.40,0.60,6
