102/07/11,300000,221000,0.74,0.74,0.73,0.74,+0.03,7
102/07/12,1207000,1028700,0.80,0.90,0.80,0.87,+0.13,35
102/07/15,1525000,1364300,0.87,0.97,0.84,0.85,-0.02,45
102/07/16,355000,294270,0.83,0.88,0.78,0.86,+0.01,12
102/07/17,704000,590410,0.88,0.88,0.81,0.81,-0.05,10
102/07/18,451000,365450,0.82,0.84,0.76,0.84,+0.03,17
102/07/19,1692000,1577640,0.95,0.99,0.90,0.93,+0.09,42
102/07/22,835000,780090,0.91,1.02,0.89,0.95,+0.02,21
102/07/23,2049000,1971300,0.96,1.00,0.95,0.96,+0.01,39
102/07/24,420000,394010,0.96,0.96,0.93,0.93,-0.03,9
102/07/25,863000,795610,0.91,0.96,0.89,0.91,-0.02,13
102/07/26,1229000,1130830,0.89,0.96,0.87,0.95,+0.04,23
102/07/29,1678000,1712810,0.96,1.18,0.94,1.16,+0.21,42
102/07/30,741000,929260,1.26,1.33,1.21,1.26,+0.10,32
102/07/31,1619000,2120870,1.33,1.33,1.28,1.29,+0.03,33
102/08/01,164000,250920,1.24,1.58,1.20,1.53,+0.24,12
102/08/02,130000,240450,1.66,1.93,1.66,1.93,+0.40,9
102/08/05,606000,1021020,1.76,1.76,1.63,1.74,-0.19,19
102/08/06,585000,984840,1.63,1.75,1.63,1.68,-0.06,15
102/08/07,486000,739940,1.57,1.58,1.40,1.47,-0.21,14
102/08/08,678000,1059050,1.49,1.85,1.48,1.85,+0.38,27
102/08/09,181000,306560,1.68,1.76,1.54,1.57,-0.28,13
102/08/12,11000,15090,1.39,1.39,1.37,1.37,-0.20,2
102/08/13,33000,48740,1.48,1.48,1.42,1.47,+0.10,4
102/08/14,338000,470910,1.45,1.45,1.34,1.34,-0.13,10
102/08/15,419000,614060,1.47,1.48,1.43,1.45,+0.11,11
102/08/16,1688000,2270100,1.45,1.45,1.32,1.39,-0.06,31
102/08/19,1306000,1755740,1.37,1.37,1.32,1.33,-0.06,28
102/08/20,572000,793440,1.38,1.43,1.33,1.35,+0.02,16
102/08/22,60000,80000,1.35,1.35,1.33,1.33,-0.02,2
102/08/23,62000,87700,1.39,1.44,1.38,1.38,+0.05,5
102/08/26,329000,501240,1.40,1.62,1.40,1.62,+0.24,10
102/08/27,261000,377040,1.52,1.53,1.42,1.42,-0.20,10
102/08/28,67000,92100,1.34,1.41,1.34,1.40,-0.02,6
102/08/29,205000,311200,1.48,1.52,1.48,1.52,+0.12,6
102/08/30,52000,73140,1.41,1.42,1.40,1.40,-0.12,5
