104/05/18,71000,130640,1.84,1.84,1.84,1.84,-0.34,1
104/05/19,71000,121410,1.71,1.71,1.71,1.71,-0.13,1
104/05/20,0,0,---,---,---,---,---,0
104/05/21,0,0,---,---,---,---,---,0
104/05/22,0,0,---,---,---,---,---,0
104/05/25,37000,60750,1.62,1.65,1.62,1.65,+0.01,2
104/05/26,60000,97070,1.61,1.62,1.61,1.62,-0.03,3
104/05/27,179000,292970,1.64,1.64,1.61,1.61,-0.01,6
104/05/28,474000,791380,1.65,1.69,1.62,1.69,+0.08,6
104/05/29,318000,520760,1.64,1.64,1.60,1.60,-0.09,3
104/06/01,32000,50880,1.59,1.59,1.59,1.59,-0.01,2
104/06/02,32000,50560,1.58,1.58,1.58,1.58,-0.01,2
104/06/03,304000,501950,1.65,1.72,1.65,1.72,+0.14,3
104/06/04,332000,551050,1.64,1.76,1.64,1.76,+0.04,4
104/06/05,28000,49280,1.76,1.76,1.76,1.76,0.00,1
104/06/08,608000,1099760,1.81,1.81,1.70,1.70,-0.06,5
104/06/09,0,0,---,---,---,---,---,0
104/06/10,0,0,---,---,---,---,---,0
104/06/11,0,0,---,---,---,---,---,0
104/06/12,0,0,---,---,---,---,---,0
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,596000,953600,1.60,1.60,1.60,1.60,-0.05,2
104/06/18,0,0,---,---,---,---,---,0
104/06/22,45000,73350,1.63,1.63,1.63,1.63,-0.02,1
104/06/23,523000,881070,1.68,1.70,1.68,1.69,+0.06,8
104/06/24,600000,1014560,1.68,1.71,1.68,1.70,+0.01,7
104/06/25,10000,17100,1.71,1.71,1.71,1.71,+0.01,1
104/06/26,32000,56240,1.73,1.76,1.73,1.75,+0.04,4
104/06/29,834000,1538100,1.84,1.88,1.83,1.86,+0.11,22
104/06/30,504000,923180,1.81,1.85,1.80,1.83,-0.03,10
104/07/01,87000,157160,1.78,1.82,1.78,1.81,-0.02,3
104/07/02,742000,1281130,1.79,1.80,1.70,1.71,-0.10,27
104/07/03,53000,91620,1.71,1.74,1.71,1.74,+0.03,6
104/07/06,408000,693830,1.71,1.71,1.69,1.70,-0.04,13
104/07/07,0,0,---,---,---,---,---,0
104/07/08,40000,70500,1.74,1.79,1.74,1.78,+0.04,3
104/07/09,101000,199940,1.99,2.02,1.89,1.89,+0.11,10
104/07/13,36000,63650,1.84,1.84,1.70,1.72,-0.17,4
104/07/14,146000,256480,1.73,1.94,1.73,1.93,+0.21,5
104/07/15,1105000,2187050,2.00,2.05,1.94,1.94,+0.01,20
104/07/16,662000,1252090,1.90,1.93,1.85,1.91,-0.03,14
104/07/17,222000,425460,1.90,1.93,1.89,1.93,+0.02,6
104/07/20,969000,2112100,1.90,2.27,1.90,2.27,+0.34,40
104/07/21,774000,1754630,2.27,2.36,2.15,2.17,-0.10,32
104/07/22,176000,389380,2.19,2.27,2.17,2.26,+0.09,19
104/07/23,283000,643570,2.24,2.29,2.24,2.29,+0.03,14
104/07/24,711000,1655040,2.29,2.35,2.29,2.30,+0.01,10
104/07/27,42000,98450,2.32,2.37,2.32,2.33,+0.03,6
104/07/28,209000,504280,2.37,2.52,2.37,2.44,+0.11,6
104/07/29,35000,85800,2.44,2.46,2.44,2.45,+0.01,4
104/07/30,781000,1921180,2.47,2.51,2.43,2.51,+0.06,9
104/07/31,78000,197210,2.48,2.60,2.48,2.60,+0.09,5
104/08/03,220000,604000,2.72,2.83,2.72,2.83,+0.23,4
104/08/04,10000,28400,2.84,2.84,2.84,2.84,+0.01,1
104/08/05,11000,30630,2.83,2.83,2.78,2.78,-0.06,2
104/08/06,50000,130950,2.65,2.65,2.60,2.61,-0.17,5
104/08/07,57000,164550,2.89,2.89,2.80,2.80,+0.19,3
104/08/10,21000,55970,2.66,2.67,2.66,2.67,-0.13,2
104/08/11,1000,2670,2.67,2.67,2.67,2.67,0.00,1
104/08/12,0,0,---,---,---,---,---,0
104/08/13,101000,262610,2.61,2.61,2.60,2.60,-0.19,2
