105/07/20,0,0,---,---,---,---,---,0
105/07/21,45000,49050,1.09,1.09,1.09,1.09,-0.12,1
105/07/22,50000,51550,1.03,1.04,1.03,1.04,-0.05,2
105/07/25,59000,60770,1.03,1.03,1.03,1.03,-0.01,2
105/07/26,225000,235640,1.06,1.07,1.00,1.01,-0.02,11
105/07/27,725000,725930,1.02,1.02,0.99,0.99,-0.02,15
105/07/28,2510000,2374660,0.93,0.98,0.90,0.97,-0.02,49
105/07/29,551000,528050,0.96,0.97,0.94,0.96,-0.01,13
105/08/01,1835000,1671690,0.93,0.93,0.89,0.89,-0.07,31
105/08/02,1667000,1448940,0.84,0.89,0.84,0.88,-0.01,21
105/08/03,1755000,1591350,0.90,0.94,0.90,0.90,+0.02,37
105/08/04,612000,568560,0.91,0.94,0.91,0.93,+0.03,12
105/08/05,652000,561880,0.90,0.90,0.84,0.88,-0.05,11
105/08/08,303000,248910,0.83,0.83,0.81,0.83,-0.05,5
105/08/09,257000,216430,0.85,0.86,0.84,0.85,+0.02,6
105/08/10,1864000,1566360,0.83,0.85,0.83,0.85,0.00,20
105/08/11,119000,103930,0.84,0.88,0.84,0.87,+0.02,6
105/08/12,3048000,2605000,0.84,0.86,0.84,0.85,-0.02,23
105/08/15,913000,753090,0.81,0.83,0.81,0.83,-0.02,6
105/08/16,239000,205960,0.84,0.87,0.84,0.87,+0.04,6
105/08/17,112000,98550,0.87,0.88,0.87,0.88,+0.01,3
105/08/18,445000,397190,0.88,0.90,0.88,0.90,+0.02,7
105/08/19,1136000,839770,0.81,0.81,0.70,0.72,-0.18,32
105/08/22,512000,363510,0.70,0.74,0.70,0.74,+0.02,4
105/08/23,525000,387750,0.72,0.75,0.72,0.75,+0.01,5
105/08/24,294000,232160,0.76,0.82,0.75,0.81,+0.06,6
105/08/25,313000,282180,0.87,0.93,0.87,0.91,+0.10,14
105/08/26,1422000,1476300,1.08,1.08,1.00,1.02,+0.11,36
105/08/29,100000,98000,0.98,0.98,0.98,0.98,-0.04,2
105/08/30,16000,17220,1.08,1.08,1.07,1.07,+0.09,2
105/08/31,110000,115500,1.05,1.05,1.05,1.05,-0.02,2
105/09/01,113000,119780,1.05,1.07,1.05,1.06,+0.01,4
105/09/02,13000,14050,1.05,1.10,1.05,1.10,+0.04,2
105/09/05,219000,252330,1.17,1.18,1.13,1.13,+0.03,4
105/09/06,0,0,---,---,---,---,---,0
