101/08/14,379000,299740,0.77,0.81,0.76,0.77,-0.16,8
101/08/15,288000,227920,0.81,0.81,0.78,0.78,+0.01,5
101/08/16,671000,496800,0.76,0.76,0.73,0.74,-0.04,15
101/08/17,642000,487440,0.75,0.76,0.75,0.75,+0.01,10
101/08/20,97000,74790,0.75,0.78,0.75,0.77,+0.02,7
101/08/21,22000,15920,0.74,0.74,0.71,0.71,-0.06,2
101/08/22,33000,23750,0.72,0.72,0.71,0.72,+0.01,3
101/08/23,104000,76870,0.72,0.74,0.72,0.74,+0.02,3
101/08/24,44000,30530,0.72,0.72,0.68,0.68,-0.06,4
101/08/27,0,0,---,---,---,---,---,0
101/08/28,30000,21300,0.71,0.71,0.71,0.71,+0.03,1
101/08/29,0,0,---,---,---,---,---,0
101/08/30,3000,2040,0.68,0.68,0.68,0.68,-0.04,1
101/08/31,3000,2010,0.67,0.67,0.67,0.67,-0.01,1
101/09/03,0,0,---,---,---,---,---,0
101/09/04,10000,6000,0.60,0.60,0.60,0.60,-0.05,1
101/09/05,0,0,---,---,---,---,---,0
101/09/06,240000,164350,0.69,0.69,0.66,0.66,+0.05,7
101/09/07,90000,57700,0.63,0.66,0.63,0.66,0.00,3
101/09/10,40000,25800,0.65,0.65,0.64,0.64,-0.02,2
101/09/11,40000,25400,0.64,0.64,0.63,0.63,-0.01,2
101/09/12,60000,37000,0.61,0.62,0.61,0.62,-0.01,4
101/09/13,20000,12600,0.63,0.63,0.63,0.63,+0.01,1
101/09/14,70000,42800,0.61,0.62,0.61,0.62,-0.01,4
101/09/17,122000,70320,0.58,0.59,0.57,0.59,-0.03,6
101/09/18,119000,69990,0.58,0.61,0.58,0.61,+0.02,3
101/09/19,108000,63170,0.58,0.60,0.58,0.60,-0.01,4
101/09/20,0,0,---,---,---,---,---,0
101/09/21,25000,14050,0.56,0.57,0.56,0.57,0.00,2
101/09/24,5000,2700,0.54,0.54,0.54,0.54,-0.03,1
101/09/25,50000,23800,0.47,0.48,0.47,0.48,-0.06,3
101/09/26,290000,130300,0.43,0.46,0.43,0.45,-0.03,13
101/09/27,400000,179100,0.44,0.46,0.44,0.45,0.00,9
101/09/28,65000,28050,0.42,0.45,0.42,0.45,0.00,2
101/10/01,55000,22600,0.41,0.42,0.41,0.42,-0.03,2
101/10/02,434000,207160,0.47,0.49,0.47,0.49,+0.07,10
101/10/03,593000,294720,0.49,0.51,0.48,0.50,+0.01,11
101/10/04,497000,235600,0.49,0.49,0.47,0.47,-0.03,7
101/10/05,1131000,538190,0.48,0.49,0.47,0.47,0.00,17
101/10/08,122000,58820,0.46,0.49,0.46,0.48,+0.01,4
101/10/09,123000,65290,0.51,0.55,0.51,0.53,+0.05,6
101/10/11,12000,7440,0.62,0.62,0.62,0.62,+0.09,1
101/10/12,25000,14560,0.58,0.60,0.57,0.60,-0.02,3
101/10/15,204000,128560,0.62,0.64,0.62,0.64,+0.04,5
101/10/16,0,0,---,---,---,---,---,0
101/10/17,315000,187550,0.60,0.60,0.57,0.57,-0.06,5
101/10/18,0,0,---,---,---,---,---,0
101/10/19,10000,5600,0.56,0.56,0.56,0.56,-0.02,1
101/10/22,0,0,---,---,---,---,---,0
