104/05/21,934000,803910,0.96,0.96,0.81,0.84,-0.17,28
104/05/22,898000,817530,0.87,0.96,0.85,0.85,+0.01,35
104/05/25,218000,190050,0.89,0.90,0.84,0.89,+0.04,20
104/05/26,2131000,2083810,0.94,1.06,0.94,0.96,+0.07,67
104/05/27,1268000,1130850,0.92,0.94,0.85,0.92,-0.04,53
104/05/28,2952000,3064400,1.06,1.08,0.98,0.99,+0.07,96
104/05/29,5663000,6161920,1.02,1.17,1.02,1.08,+0.09,155
104/06/01,3654000,3913200,1.09,1.14,0.97,1.09,+0.01,155
104/06/02,2177000,2370250,1.06,1.18,1.02,1.07,-0.02,185
104/06/03,786000,829400,1.19,1.19,1.00,1.12,+0.05,52
104/06/04,5690000,4026820,0.99,0.99,0.60,0.72,-0.40,221
104/06/05,1256000,745660,0.58,0.65,0.52,0.63,-0.09,49
104/06/08,340000,226750,0.70,0.75,0.60,0.70,+0.07,27
104/06/09,1945000,1127220,0.63,0.65,0.50,0.51,-0.19,79
104/06/10,833000,495190,0.58,0.62,0.57,0.58,+0.07,32
104/06/11,298000,183850,0.61,0.63,0.60,0.60,+0.02,13
104/06/12,1057000,578990,0.57,0.62,0.50,0.51,-0.09,34
104/06/15,1343000,602690,0.52,0.52,0.40,0.48,-0.03,48
104/06/16,243000,115040,0.53,0.55,0.45,0.53,+0.05,15
104/06/17,166000,101860,0.58,0.63,0.58,0.60,+0.07,19
104/06/18,227000,132420,0.62,0.64,0.56,0.64,+0.04,20
104/06/22,1200000,884520,0.63,0.80,0.63,0.74,+0.10,68
104/06/23,1123000,838620,0.82,0.82,0.66,0.71,-0.03,58
104/06/24,106000,72650,0.68,0.76,0.67,0.74,+0.03,9
104/06/25,647000,437940,0.72,0.72,0.66,0.66,-0.08,37
104/06/26,201000,127820,0.64,0.75,0.60,0.65,-0.01,14
104/06/29,39000,24180,0.62,0.62,0.62,0.62,-0.03,1
104/06/30,47000,28720,0.60,0.70,0.60,0.70,+0.08,6
104/07/01,0,0,---,---,---,---,---,0
104/07/02,30000,18700,0.55,0.66,0.55,0.66,0.00,2
104/07/03,1000,710,0.71,0.71,0.71,0.71,+0.05,1
104/07/06,0,0,---,---,---,---,---,0
104/07/07,6000,3260,0.55,0.55,0.51,0.51,-0.08,2
104/07/08,47000,17700,0.20,0.56,0.20,0.56,+0.05,6
104/07/09,101000,47350,0.42,0.65,0.42,0.51,-0.05,9
104/07/13,11000,6000,0.60,0.60,0.54,0.54,+0.03,2
104/07/14,0,0,---,---,---,---,---,0
104/07/15,17000,6240,0.32,0.48,0.32,0.32,-0.18,3
104/07/16,133000,50710,0.40,0.48,0.30,0.30,-0.02,9
104/07/17,61000,23740,0.33,0.40,0.33,0.40,+0.10,3
104/07/20,71000,30570,0.21,0.62,0.21,0.21,-0.19,4
104/07/21,253000,42630,0.32,0.42,0.13,0.42,+0.21,14
104/07/22,136000,50280,0.35,0.45,0.33,0.33,-0.09,7
104/07/23,129000,21840,0.20,0.20,0.16,0.17,-0.16,6
104/07/24,123000,35670,0.29,0.29,0.29,0.29,+0.12,1
104/07/27,230000,33210,0.15,0.15,0.14,0.14,-0.15,8
104/07/28,233000,36280,0.08,0.18,0.08,0.18,+0.04,8
104/07/29,0,0,---,---,---,---,---,0
104/07/30,70000,10700,0.15,0.16,0.15,0.16,0.00,3
104/07/31,0,0,---,---,---,---,---,0
104/08/03,71000,5320,0.12,0.12,0.07,0.07,-0.09,3
104/08/04,75000,7500,0.10,0.10,0.10,0.10,+0.03,2
104/08/05,114000,9120,0.08,0.08,0.08,0.08,-0.02,2
104/08/06,0,0,---,---,---,---,---,0
104/08/07,30000,1700,0.01,0.15,0.01,0.15,+0.07,2
104/08/10,10000,1400,0.14,0.14,0.14,0.14,-0.01,1
104/08/11,30000,600,0.02,0.02,0.02,0.02,-0.12,1
104/08/12,30000,900,0.03,0.03,0.03,0.03,+0.01,1
104/08/13,0,0,---,---,---,---,---,0
104/08/14,0,0,---,---,---,---,---,0
104/08/17,0,0,---,---,---,---,---,0
104/08/28,0,0,---,---,---,---,---,0
104/08/31,0,0,---,---,---,---,---,0
104/09/01,0,0,---,---,---,---,---,0
104/09/02,0,0,---,---,---,---,---,0
104/09/03,35000,2200,0.07,0.07,0.02,0.02,-0.01,2
104/09/04,50000,1500,0.03,0.03,0.03,0.03,+0.01,1
104/09/07,0,0,---,---,---,---,---,0
104/09/08,0,0,---,---,---,---,---,0
104/09/09,3000,240,0.08,0.08,0.08,0.08,+0.05,1
104/09/10,0,0,---,---,---,---,---,0
104/09/11,0,0,---,---,---,---,---,0
104/09/14,0,0,---,---,---,---,---,0
104/09/15,0,0,---,---,---,---,---,0
104/09/16,0,0,---,---,---,---,---,0
104/09/17,75000,3750,0.05,0.05,0.05,0.05,-0.01,1
104/09/18,0,0,---,---,---,---,---,0
104/09/21,0,0,---,---,---,---,---,0
