100/09/16,0,0,0.00,0.00,0.00,0.00,---,0
100/09/19,144000,80740,0.56,0.57,0.56,0.57,+0.03,6
100/09/20,207000,115980,0.56,0.59,0.55,0.55,-0.02,9
100/09/21,21000,11120,0.53,0.53,0.52,0.52,-0.03,2
100/09/22,151000,86990,0.57,0.59,0.57,0.58,+0.06,4
100/09/23,35000,22090,0.64,0.64,0.63,0.64,+0.06,4
100/09/26,140000,95000,0.66,0.75,0.66,0.74,+0.10,13
100/09/27,476000,363960,0.68,0.80,0.68,0.78,+0.04,28
100/09/28,243000,183880,0.79,0.82,0.75,0.77,-0.01,12
100/09/29,53000,38470,0.74,0.74,0.70,0.72,-0.05,7
100/09/30,75000,56700,0.68,0.77,0.68,0.77,+0.05,7
100/10/03,33000,23210,0.80,0.80,0.69,0.76,-0.01,6
100/10/04,425000,334410,0.78,0.80,0.77,0.78,+0.02,13
100/10/05,762000,589260,0.75,0.80,0.75,0.79,+0.01,25
100/10/06,414000,333170,0.80,0.81,0.75,0.81,+0.02,17
100/10/07,705000,538590,0.76,0.81,0.73,0.78,-0.03,20
100/10/11,223000,171660,0.77,0.77,0.74,0.77,-0.01,9
100/10/12,223000,156950,0.73,0.74,0.67,0.67,-0.10,13
100/10/13,225000,139380,0.64,0.65,0.55,0.55,-0.12,22
100/10/14,195000,111710,0.60,0.60,0.55,0.59,+0.04,16
100/10/17,287000,161510,0.55,0.58,0.54,0.58,-0.01,12
100/10/18,78000,47100,0.61,0.61,0.60,0.61,+0.03,5
100/10/19,317000,185340,0.59,0.60,0.55,0.60,-0.01,15
100/10/20,445000,280570,0.59,0.66,0.59,0.66,+0.06,20
100/10/21,146000,96260,0.66,0.67,0.64,0.65,-0.01,12
100/10/24,199000,126510,0.64,0.66,0.62,0.64,-0.01,20
100/10/25,229000,131860,0.61,0.61,0.56,0.61,-0.03,17
100/10/26,81000,46670,0.55,0.59,0.55,0.59,-0.02,6
100/10/27,364000,245990,0.63,0.71,0.63,0.67,+0.08,20
100/10/28,129000,84950,0.63,0.67,0.63,0.66,-0.01,7
100/10/31,269000,188360,0.66,0.76,0.66,0.74,+0.08,8
100/11/01,557000,380980,0.72,0.72,0.63,0.63,-0.11,11
100/11/02,14000,9250,0.67,0.67,0.65,0.65,+0.02,3
100/11/03,78000,51830,0.66,0.68,0.66,0.68,+0.03,4
100/11/04,105000,69300,0.66,0.66,0.66,0.66,-0.02,3
