104/07/24,17000,18630,1.10,1.10,1.09,1.09,+0.10,2
104/07/27,942000,1097330,1.10,1.26,1.10,1.25,+0.16,19
104/07/28,1177000,1308310,1.20,1.20,0.99,0.99,-0.26,36
104/07/29,793000,756430,0.92,1.03,0.90,1.02,+0.03,32
104/07/30,569000,567140,0.99,1.02,0.96,1.02,0.00,24
104/07/31,376000,357480,0.98,0.98,0.93,0.95,-0.07,12
104/08/03,1668000,1495660,0.93,0.96,0.82,0.82,-0.13,41
104/08/04,3558000,3201050,0.83,1.07,0.79,1.06,+0.24,103
104/08/05,2255000,2091120,1.06,1.06,0.88,0.91,-0.15,62
104/08/06,213000,191530,0.90,0.94,0.85,0.89,-0.02,24
104/08/07,369000,329520,0.87,0.94,0.87,0.90,+0.01,18
104/08/10,682000,561070,0.89,0.89,0.80,0.80,-0.10,27
104/08/11,513000,419480,0.75,0.91,0.73,0.86,+0.06,18
104/08/12,42000,35190,0.85,0.87,0.79,0.80,-0.06,5
104/08/13,398000,287220,0.73,0.78,0.67,0.67,-0.13,16
104/08/14,458000,326450,0.72,0.76,0.67,0.67,0.00,25
104/08/17,177000,117160,0.67,0.70,0.62,0.70,+0.03,22
104/08/18,164000,108740,0.66,0.69,0.66,0.66,-0.04,7
104/08/19,143000,101910,0.68,0.75,0.68,0.73,+0.07,9
104/08/20,1962000,1589680,0.74,0.88,0.71,0.85,+0.12,59
104/08/21,2731000,2710390,0.95,1.11,0.91,1.10,+0.25,129
104/08/24,2171000,2685710,1.20,1.38,1.10,1.32,+0.22,123
104/08/25,1259000,1327130,1.16,1.27,0.90,1.07,-0.25,75
104/08/26,520000,496290,0.96,1.06,0.90,1.00,-0.07,29
104/08/27,352000,325950,0.90,1.09,0.89,1.08,+0.08,20
104/08/28,102000,94180,0.95,0.96,0.90,0.90,-0.18,11
104/08/31,251000,222160,0.88,0.92,0.80,0.91,+0.01,18
104/09/01,131000,118930,0.91,0.91,0.83,0.90,-0.01,16
104/09/02,342000,273770,0.89,0.90,0.77,0.77,-0.13,12
104/09/03,25000,19150,0.77,0.77,0.76,0.77,0.00,4
104/09/04,74000,54450,0.70,0.85,0.70,0.85,+0.08,5
104/09/07,20000,15600,0.78,0.78,0.78,0.78,-0.07,2
104/09/08,9000,6840,0.76,0.76,0.76,0.76,-0.02,2
104/09/09,94000,59410,0.72,0.72,0.60,0.61,-0.15,11
104/09/10,17000,10880,0.64,0.64,0.64,0.64,+0.03,3
104/09/11,13000,8770,0.65,0.69,0.65,0.69,+0.05,3
104/09/14,24000,17980,0.75,0.76,0.74,0.74,+0.05,4
104/09/15,0,0,---,---,---,---,---,0
104/09/16,19000,11600,0.60,0.63,0.60,0.60,-0.13,6
104/09/17,5000,3000,0.60,0.60,0.60,0.60,0.00,1
104/09/18,135000,76900,0.60,0.60,0.55,0.56,-0.04,5
104/09/21,11000,7550,0.70,0.70,0.67,0.67,+0.11,4
104/09/22,22000,15390,0.70,0.70,0.69,0.69,+0.02,4
104/09/23,244000,173180,0.71,0.74,0.70,0.74,+0.05,6
104/09/24,11000,8580,0.78,0.78,0.78,0.78,+0.04,2
104/09/25,1000,760,0.76,0.76,0.76,0.76,-0.02,1
104/09/30,1000,710,0.71,0.71,0.71,0.71,-0.05,1
104/10/01,0,0,---,---,---,---,---,0
104/10/02,235000,148850,0.63,0.66,0.63,0.66,-0.05,8
104/10/05,50000,29400,0.59,0.60,0.57,0.57,-0.09,5
104/10/06,32000,18860,0.56,0.61,0.56,0.61,+0.04,5
104/10/07,60000,37350,0.63,0.63,0.62,0.62,+0.01,4
104/10/08,146000,89860,0.61,0.62,0.61,0.62,0.00,9
104/10/12,188000,115240,0.61,0.63,0.59,0.62,0.00,15
104/10/13,86000,54000,0.61,0.65,0.61,0.64,+0.02,7
104/10/14,35000,21300,0.61,0.61,0.60,0.60,-0.04,2
104/10/15,19000,11260,0.60,0.60,0.59,0.59,-0.01,3
104/10/16,25000,14700,0.58,0.60,0.58,0.60,+0.01,3
104/10/19,48000,29500,0.60,0.62,0.60,0.62,+0.02,5
104/10/20,1449000,964800,0.62,0.70,0.62,0.67,+0.05,82
104/10/21,1420000,993920,0.62,0.76,0.62,0.74,+0.07,64
104/10/22,612000,443390,0.78,0.78,0.70,0.74,0.00,21
104/10/23,41000,29410,0.72,0.72,0.71,0.71,-0.03,4
104/10/26,210000,134990,0.69,0.69,0.60,0.60,-0.11,7
104/10/27,71000,40480,0.57,0.58,0.57,0.57,-0.03,4
104/10/28,11000,6790,0.62,0.62,0.59,0.59,+0.02,2
104/10/29,0,0,---,---,---,---,---,0
104/10/30,0,0,---,---,---,---,---,0
104/11/02,0,0,---,---,---,---,---,0
104/11/03,150000,74600,0.49,0.51,0.49,0.50,-0.11,10
104/11/04,42000,16550,0.42,0.42,0.34,0.34,-0.16,8
104/11/05,0,0,---,---,---,---,---,0
104/11/06,30000,10400,0.36,0.36,0.34,0.34,0.00,3
104/11/09,110000,31900,0.29,0.29,0.29,0.29,-0.05,2
104/11/10,21000,8080,0.38,0.39,0.38,0.39,+0.10,3
104/11/11,0,0,---,---,---,---,---,0
