104/12/16,0,0,---,---,---,---,---,0
104/12/17,0,0,---,---,---,---,---,0
104/12/18,116000,107720,0.92,0.93,0.92,0.93,-0.02,3
104/12/21,5000,4400,0.88,0.88,0.88,0.88,-0.05,1
104/12/22,167000,156720,0.93,0.95,0.93,0.95,+0.07,6
104/12/23,88000,81720,0.94,0.94,0.92,0.94,-0.01,6
104/12/24,0,0,---,---,---,---,---,0
104/12/25,0,0,---,---,---,---,---,0
104/12/28,6000,5400,0.90,0.90,0.90,0.90,-0.01,1
104/12/29,5000,4550,0.91,0.91,0.91,0.91,+0.01,1
104/12/30,6000,5040,0.84,0.84,0.84,0.84,-0.07,1
104/12/31,10000,8700,0.87,0.87,0.87,0.87,+0.03,1
105/01/04,63000,56500,0.88,0.90,0.88,0.90,+0.03,7
105/01/05,229000,220950,0.96,0.99,0.95,0.98,+0.08,15
105/01/06,420000,416130,0.97,1.01,0.97,0.99,+0.01,16
105/01/07,507000,511700,0.98,1.02,0.98,1.02,+0.03,12
105/01/08,297000,293490,0.99,0.99,0.97,0.99,-0.03,5
105/01/11,19000,18280,0.96,0.97,0.96,0.96,-0.03,6
105/01/12,123000,119200,0.94,0.97,0.94,0.97,+0.01,7
105/01/13,200000,194000,0.96,0.98,0.96,0.98,+0.01,2
105/01/14,740000,768090,0.99,1.09,0.99,1.08,+0.10,25
105/01/15,507000,534940,1.03,1.10,1.03,1.09,+0.01,17
105/01/18,81000,91620,1.14,1.15,1.07,1.07,-0.02,9
105/01/19,273000,284750,1.03,1.06,1.03,1.04,-0.03,9
105/01/20,605000,665230,1.07,1.14,1.06,1.14,+0.10,23
105/01/21,856000,993310,1.16,1.22,1.14,1.19,+0.05,43
105/01/22,301000,343060,1.16,1.16,1.09,1.13,-0.06,21
105/01/25,79000,83770,1.06,1.07,1.06,1.07,-0.06,6
105/01/26,0,0,---,---,---,---,---,0
105/01/27,2000,2100,1.05,1.05,1.05,1.05,-0.02,2
105/01/28,245000,243980,0.98,1.01,0.97,1.01,-0.04,11
105/01/29,295000,295100,0.99,1.02,0.99,1.01,0.00,11
105/01/30,168000,167320,0.99,1.00,0.99,0.99,-0.02,4
105/02/01,143000,139290,0.99,0.99,0.96,0.99,0.00,6
105/02/02,55000,54000,0.99,0.99,0.98,0.98,-0.01,2
105/02/03,38000,37020,0.97,0.99,0.97,0.99,+0.01,3
105/02/15,32000,30920,0.96,0.97,0.96,0.97,-0.02,2
105/02/16,110000,103440,0.99,0.99,0.86,0.86,-0.11,8
105/02/17,632000,563880,0.88,0.92,0.87,0.91,+0.05,13
105/02/18,598000,528170,0.88,0.93,0.87,0.93,+0.02,12
105/02/19,239000,200240,0.90,0.90,0.81,0.82,-0.11,8
105/02/22,0,0,---,---,---,---,---,0
105/02/23,391000,252500,0.65,0.66,0.60,0.60,-0.15,10
105/02/24,2320000,1386170,0.63,0.64,0.56,0.60,0.00,79
105/02/25,1598000,914660,0.60,0.61,0.53,0.60,0.00,69
105/02/26,1234000,699830,0.56,0.59,0.56,0.56,-0.04,26
105/03/01,1141000,597890,0.52,0.54,0.51,0.53,-0.03,33
105/03/02,585000,303100,0.53,0.54,0.50,0.52,-0.01,10
105/03/03,469000,248370,0.52,0.55,0.52,0.55,+0.03,15
105/03/04,319000,178090,0.54,0.59,0.54,0.56,+0.01,13
105/03/07,266000,140620,0.54,0.54,0.51,0.52,-0.04,8
105/03/08,246000,115780,0.43,0.49,0.43,0.48,-0.04,11
105/03/09,163000,77560,0.48,0.48,0.46,0.48,0.00,11
105/03/10,90000,42430,0.48,0.48,0.46,0.46,-0.02,5
105/03/11,305000,142920,0.46,0.47,0.46,0.47,+0.01,5
105/03/14,195000,94400,0.49,0.49,0.48,0.48,+0.01,6
105/03/15,75000,36450,0.43,0.51,0.43,0.49,+0.01,8
105/03/16,50000,23700,0.49,0.49,0.47,0.47,-0.02,2
105/03/17,79000,34640,0.44,0.44,0.41,0.41,-0.06,4
105/03/18,49000,19840,0.41,0.41,0.40,0.41,0.00,4
105/03/21,325000,102000,0.34,0.34,0.30,0.30,-0.11,16
105/03/22,100000,29700,0.30,0.31,0.28,0.28,-0.02,3
105/03/23,71000,19320,0.28,0.28,0.26,0.26,-0.02,5
105/03/24,134000,31780,0.26,0.26,0.23,0.25,-0.01,9
105/03/25,10000,2700,0.27,0.27,0.27,0.27,+0.02,1
105/03/28,148000,42000,0.27,0.30,0.27,0.30,+0.03,9
105/03/29,370000,101200,0.27,0.29,0.26,0.29,-0.01,8
105/03/30,163000,42980,0.27,0.28,0.26,0.28,-0.01,5
105/03/31,331000,97290,0.26,0.30,0.26,0.30,+0.02,10
105/04/01,200000,57500,0.30,0.30,0.28,0.28,-0.02,4
