102/08/14,487000,349670,0.75,0.75,0.70,0.71,+0.05,10
102/08/15,320000,219050,0.73,0.73,0.65,0.70,-0.01,14
102/08/16,1748000,1413680,0.72,0.84,0.72,0.83,+0.13,73
102/08/19,841000,664320,0.81,0.81,0.75,0.77,-0.06,36
102/08/20,553000,435190,0.77,0.84,0.70,0.70,-0.07,32
102/08/22,217000,144860,0.64,0.70,0.64,0.67,-0.03,15
102/08/23,284000,196400,0.70,0.70,0.68,0.69,+0.02,18
102/08/26,94000,62670,0.67,0.67,0.66,0.66,-0.03,8
102/08/27,141000,97700,0.71,0.75,0.64,0.65,-0.01,8
102/08/28,131000,90490,0.69,0.70,0.67,0.69,+0.04,10
102/08/29,155000,105700,0.69,0.69,0.68,0.68,-0.01,5
102/08/30,51000,34890,0.69,0.70,0.63,0.63,-0.05,5
102/09/02,595000,420000,0.68,0.73,0.68,0.70,+0.07,12
102/09/03,1601000,1270440,0.70,0.83,0.70,0.81,+0.11,40
102/09/04,1011000,835990,0.79,0.88,0.78,0.82,+0.01,22
102/09/05,981000,820700,0.82,0.90,0.81,0.86,+0.04,19
102/09/06,205000,168610,0.87,0.87,0.81,0.81,-0.05,7
102/09/09,608000,418750,0.70,0.71,0.67,0.67,-0.14,15
102/09/10,130000,78600,0.66,0.66,0.60,0.60,-0.07,3
102/09/11,15000,9200,0.62,0.62,0.61,0.61,+0.01,2
102/09/12,111000,74660,0.66,0.68,0.65,0.65,+0.04,4
102/09/13,131000,85450,0.65,0.66,0.65,0.66,+0.01,4
102/09/14,115000,71400,0.64,0.64,0.60,0.63,-0.03,4
102/09/16,150000,95500,0.64,0.64,0.63,0.64,+0.01,3
102/09/17,150000,96400,0.68,0.68,0.64,0.64,0.00,5
102/09/18,0,0,---,---,---,---,---,0
102/09/23,160000,89600,0.56,0.56,0.56,0.56,-0.03,5
102/09/24,0,0,---,---,---,---,---,0
102/09/25,0,0,---,---,---,---,---,0
102/09/26,43000,19990,0.50,0.50,0.33,0.33,-0.21,4
102/09/27,63000,22370,0.39,0.39,0.32,0.38,+0.05,4
102/09/30,10000,2000,0.20,0.20,0.20,0.20,-0.18,1
102/10/01,10000,4000,0.40,0.40,0.40,0.40,+0.20,1
102/10/02,0,0,---,---,---,---,---,0
102/10/03,180000,68400,0.38,0.38,0.38,0.38,-0.01,3
102/10/04,40000,14800,0.38,0.38,0.36,0.36,-0.02,2
102/10/07,10000,3000,0.30,0.30,0.30,0.30,-0.06,1
102/10/08,0,0,---,---,---,---,---,0
