106/04/18,0,0,---,---,---,---,---,0
106/04/19,1246000,1238800,0.98,1.04,0.98,0.98,+0.02,16
106/04/20,1246000,1019560,0.86,0.86,0.78,0.81,-0.17,7
106/04/21,22000,18700,0.85,0.85,0.85,0.85,+0.04,1
106/04/24,500000,461140,0.84,1.01,0.84,0.98,+0.13,8
106/04/25,435000,388130,0.92,0.92,0.87,0.87,-0.11,6
106/04/26,282000,250810,0.87,0.90,0.87,0.89,+0.02,5
106/04/27,469000,400860,0.84,0.87,0.84,0.87,-0.02,5
106/04/28,425000,391700,0.89,0.94,0.89,0.91,+0.04,7
106/05/02,385000,358980,0.92,0.95,0.91,0.95,+0.04,7
106/05/03,100000,91000,0.91,0.91,0.91,0.91,-0.04,1
106/05/04,100000,93000,0.93,0.93,0.93,0.93,+0.02,1
106/05/05,100000,93000,0.93,0.93,0.93,0.93,0.00,1
106/05/08,195000,208970,1.02,1.13,1.02,1.13,+0.20,8
106/05/09,170000,176900,1.07,1.07,1.03,1.04,-0.09,5
106/05/10,299000,332600,1.10,1.16,1.10,1.15,+0.11,7
106/05/11,752000,794010,1.05,1.13,0.96,1.13,-0.02,12
106/05/12,236000,294380,1.18,1.28,1.18,1.28,+0.15,11
106/05/15,197000,233520,1.14,1.27,1.14,1.27,-0.01,8
106/05/16,605000,789650,1.23,1.34,1.23,1.31,+0.04,6
106/05/17,204000,249380,1.27,1.27,1.17,1.17,-0.14,8
106/05/18,758000,957590,1.23,1.29,1.19,1.28,+0.11,18
106/05/19,1266000,1627380,1.19,1.38,1.19,1.38,+0.10,38
106/05/22,987000,1294480,1.31,1.36,1.29,1.29,-0.09,18
106/05/23,265000,312640,1.21,1.22,1.15,1.16,-0.13,14
106/05/24,193000,205420,1.04,1.07,1.03,1.06,-0.10,8
106/05/25,114000,123000,1.07,1.08,1.07,1.08,+0.02,3
106/05/26,170000,176580,1.03,1.06,1.01,1.06,-0.02,3
106/05/31,252000,282000,1.09,1.16,1.09,1.16,+0.10,10
106/06/01,286000,317750,1.10,1.13,1.09,1.13,-0.03,6
106/06/02,172000,184760,1.08,1.08,1.07,1.07,-0.06,2
106/06/03,0,0,---,---,---,---,---,0
106/06/05,70000,66500,0.95,0.95,0.95,0.95,-0.13,1
106/06/06,0,0,---,---,---,---,---,0
106/06/07,100000,82000,0.82,0.82,0.82,0.82,+0.03,1
106/06/08,100000,73000,0.73,0.73,0.73,0.73,-0.09,1
106/06/09,225000,181250,0.79,0.85,0.79,0.85,+0.12,4
106/06/12,200000,156870,0.79,0.80,0.78,0.78,-0.07,5
106/06/21,100000,78000,0.78,0.78,0.78,0.78,+0.06,1
106/09/12,120000,134800,1.12,1.15,1.12,1.15,+0.08,4
106/09/13,130000,159900,1.14,1.24,1.14,1.24,+0.09,5
106/09/15,70000,67000,0.96,0.96,0.95,0.95,-0.46,5
106/09/18,10000,11200,1.12,1.12,1.12,1.12,+0.17,1
106/09/20,10000,12100,1.21,1.21,1.21,1.21,+0.08,1
106/09/21,10000,12700,1.27,1.27,1.27,1.27,+0.06,2
106/09/22,227000,336070,1.33,1.54,1.33,1.54,+0.27,10
