106/03/07,0,0,---,---,---,---,---,0
106/03/08,15000,16200,1.08,1.08,1.08,1.08,+0.03,1
106/03/09,160000,177600,1.11,1.11,1.11,1.11,+0.03,2
106/03/10,182000,210540,1.16,1.16,1.12,1.12,+0.01,5
106/03/13,22000,23330,1.08,1.08,1.05,1.07,-0.05,6
106/03/14,25000,25610,1.00,1.07,1.00,1.07,0.00,4
106/03/15,21000,21520,1.02,1.04,1.02,1.04,-0.03,2
106/03/16,6000,6100,1.03,1.03,1.00,1.02,-0.02,3
106/03/17,200000,174400,0.94,0.94,0.86,0.86,-0.16,21
106/03/20,813000,648190,0.82,0.83,0.73,0.83,-0.03,36
106/03/21,461000,372100,0.80,0.83,0.79,0.80,-0.03,23
106/03/22,1875000,1454970,0.84,0.87,0.66,0.66,-0.14,100
106/03/23,2899000,1819620,0.60,0.72,0.57,0.72,+0.06,95
106/03/24,2181000,1573680,0.72,0.78,0.69,0.78,+0.06,95
106/03/27,1684000,1300990,0.81,0.82,0.74,0.78,0.00,58
106/03/28,1868000,1508470,0.78,0.89,0.72,0.80,+0.02,66
106/03/29,1864000,1432120,0.80,0.80,0.72,0.74,-0.06,57
106/03/30,1808000,1228260,0.74,0.74,0.64,0.70,-0.04,75
106/03/31,1815000,1226610,0.65,0.71,0.65,0.70,0.00,57
106/04/05,760000,510390,0.68,0.68,0.66,0.67,-0.03,26
106/04/06,1296000,799870,0.64,0.64,0.58,0.62,-0.05,54
106/04/07,1285000,739360,0.56,0.61,0.54,0.56,-0.06,48
106/04/10,1169000,597350,0.57,0.57,0.47,0.50,-0.06,44
106/04/11,1361000,729650,0.53,0.58,0.50,0.58,+0.08,48
106/04/12,1194000,685090,0.58,0.60,0.55,0.55,-0.03,40
106/04/13,1962000,1118850,0.54,0.60,0.54,0.60,+0.05,51
106/04/14,2142000,1324090,0.59,0.66,0.59,0.66,+0.06,51
106/04/17,694000,421080,0.58,0.65,0.57,0.65,-0.01,37
106/04/18,483000,287220,0.60,0.62,0.59,0.59,-0.06,18
106/04/19,1792000,980760,0.54,0.57,0.53,0.56,-0.03,46
106/04/20,3648000,2227950,0.55,0.69,0.53,0.67,+0.11,93
106/04/21,1634000,1062870,0.64,0.69,0.63,0.66,-0.01,49
106/04/24,2438000,1766820,0.72,0.78,0.70,0.73,+0.07,62
106/04/25,1013000,672020,0.67,0.68,0.65,0.65,-0.08,27
106/04/26,621000,383580,0.67,0.67,0.59,0.63,-0.02,32
106/04/27,625000,383530,0.61,0.64,0.59,0.64,+0.01,22
106/04/28,605000,399820,0.64,0.68,0.64,0.67,+0.03,17
106/05/02,228000,153080,0.66,0.71,0.64,0.68,+0.01,21
106/05/03,545000,370930,0.66,0.72,0.65,0.70,+0.02,21
106/05/04,843000,568790,0.68,0.70,0.63,0.65,-0.05,22
106/05/05,888000,598100,0.65,0.69,0.65,0.69,+0.04,18
106/05/08,574000,372010,0.66,0.67,0.62,0.62,-0.07,17
106/05/09,1116000,723400,0.63,0.67,0.61,0.66,+0.04,24
106/05/10,883000,559240,0.64,0.65,0.62,0.65,-0.01,12
106/05/11,1137000,683450,0.64,0.64,0.56,0.58,-0.07,31
106/05/12,1561000,789470,0.55,0.55,0.46,0.46,-0.12,49
106/05/15,1054000,477380,0.44,0.47,0.44,0.47,+0.01,24
106/05/16,394000,194420,0.48,0.54,0.48,0.52,+0.05,12
106/05/17,959000,448790,0.48,0.48,0.46,0.46,-0.06,18
106/05/18,699000,316080,0.46,0.48,0.43,0.48,+0.02,21
106/05/19,468000,226140,0.48,0.49,0.48,0.48,0.00,6
106/05/22,25000,11250,0.46,0.47,0.44,0.44,-0.04,3
106/05/23,439000,189170,0.42,0.44,0.42,0.44,0.00,10
106/05/24,750000,328300,0.43,0.44,0.43,0.44,0.00,10
106/05/25,727000,298690,0.41,0.42,0.40,0.42,-0.02,14
106/05/26,582000,240740,0.42,0.42,0.41,0.41,-0.01,8
106/05/31,80000,33600,0.42,0.42,0.42,0.42,+0.01,2
106/06/01,555000,221600,0.41,0.41,0.39,0.40,-0.02,9
106/06/02,730000,266800,0.39,0.39,0.36,0.37,-0.03,14
106/06/03,231000,78490,0.36,0.36,0.33,0.34,-0.03,7
106/06/05,197000,61370,0.30,0.32,0.30,0.31,-0.03,9
