103/11/06,0,0,---,---,---,---,---,0
103/11/07,10000,15500,1.55,1.55,1.55,1.55,-0.02,1
103/11/10,30000,44700,1.49,1.49,1.49,1.49,-0.06,1
103/11/11,156000,246320,1.52,1.64,1.52,1.61,+0.12,7
103/11/12,363000,605230,1.61,1.71,1.55,1.55,-0.06,8
103/11/13,481000,780250,1.60,1.67,1.58,1.65,+0.10,18
103/11/14,284000,473310,1.67,1.69,1.62,1.65,0.00,11
103/11/17,20000,32500,1.64,1.64,1.61,1.61,-0.04,2
103/11/18,2000,3100,1.55,1.55,1.55,1.55,-0.06,1
103/11/19,163000,271820,1.64,1.72,1.64,1.72,+0.17,4
103/11/20,146000,242400,1.65,1.68,1.63,1.64,-0.08,4
103/11/21,280000,497120,1.73,1.84,1.73,1.74,+0.10,10
103/11/24,266000,475200,1.79,1.79,1.71,1.71,-0.03,7
103/11/25,1000,1620,1.62,1.62,1.62,1.62,-0.09,1
103/11/26,209000,334690,1.64,1.64,1.56,1.56,-0.06,4
103/11/27,531000,833250,1.60,1.62,1.53,1.54,-0.02,18
103/11/28,110000,154000,1.50,1.50,1.37,1.37,-0.17,6
103/12/01,115000,152950,1.31,1.43,1.31,1.43,+0.06,3
103/12/02,678000,857550,1.37,1.37,1.22,1.24,-0.19,13
103/12/03,671000,857460,1.25,1.35,1.20,1.27,+0.03,18
103/12/04,591000,791940,1.32,1.40,1.32,1.32,+0.05,14
103/12/05,451000,588330,1.33,1.33,1.28,1.28,-0.04,7
103/12/08,633000,804340,1.28,1.40,1.24,1.24,-0.04,9
103/12/09,2084000,2223410,1.20,1.21,0.94,0.96,-0.28,36
103/12/10,188000,191460,1.01,1.04,1.01,1.04,+0.08,8
103/12/11,887000,947790,0.99,1.16,0.99,1.10,+0.06,25
103/12/12,737000,832930,1.14,1.14,1.09,1.14,+0.04,11
103/12/15,317000,321620,1.04,1.04,1.00,1.01,-0.13,7
103/12/16,52000,54740,1.07,1.07,1.04,1.04,+0.03,2
103/12/17,725000,743430,1.06,1.07,1.01,1.02,-0.02,7
103/12/18,577000,632740,1.08,1.12,1.08,1.08,+0.06,14
103/12/19,2479000,2890990,1.14,1.19,1.13,1.13,+0.05,32
103/12/22,650000,746200,1.14,1.21,1.14,1.21,+0.08,9
103/12/23,260000,319800,1.25,1.25,1.20,1.21,0.00,3
103/12/24,1001000,1284930,1.21,1.40,1.21,1.32,+0.11,31
103/12/25,1491000,1905690,1.18,1.34,1.17,1.26,-0.06,28
103/12/26,685000,855930,1.27,1.29,1.06,1.16,-0.10,15
103/12/27,143000,169830,1.17,1.20,1.13,1.17,+0.01,7
103/12/29,323000,377260,1.19,1.20,1.15,1.19,+0.02,16
103/12/30,877000,1076610,1.23,1.31,1.16,1.25,+0.06,34
103/12/31,674000,833260,1.22,1.27,1.18,1.18,-0.07,25
104/01/05,52000,59700,1.13,1.17,1.12,1.17,-0.01,6
104/01/06,92000,101980,1.14,1.14,1.07,1.10,-0.07,9
104/01/07,169000,183650,1.10,1.10,1.07,1.09,-0.01,6
104/01/08,781000,961250,1.14,1.27,1.13,1.26,+0.17,24
104/01/09,1071000,1520290,1.35,1.69,1.30,1.60,+0.34,37
104/01/12,896000,1482890,1.64,1.80,1.60,1.67,+0.07,41
104/01/13,351000,577820,1.67,1.76,1.59,1.64,-0.03,21
104/01/14,331000,597610,1.74,2.02,1.70,2.02,+0.38,23
104/01/15,519000,942560,1.85,1.89,1.71,1.71,-0.31,19
104/01/16,435000,682500,1.67,1.67,1.45,1.45,-0.26,9
104/01/19,149000,243300,1.55,1.67,1.55,1.67,+0.22,6
104/01/20,187000,318920,1.73,1.77,1.68,1.77,+0.10,14
104/01/21,63000,111470,1.71,1.81,1.68,1.77,0.00,10
104/01/22,603000,1155390,1.73,2.05,1.73,1.86,+0.09,24
104/01/23,1060000,2289990,2.11,2.33,2.01,2.31,+0.45,53
104/01/26,676000,1466610,2.21,2.21,2.08,2.08,-0.23,24
104/01/27,257000,457290,1.99,1.99,1.70,1.80,-0.28,18
104/01/28,92000,154110,1.66,1.72,1.63,1.72,-0.08,5
104/01/29,281000,431530,1.58,1.58,1.45,1.51,-0.21,19
104/01/30,352000,594880,1.62,1.79,1.62,1.79,+0.28,15
104/02/02,327000,551600,1.74,1.74,1.61,1.63,-0.16,13
104/02/03,219000,369640,1.68,1.71,1.61,1.66,+0.03,5
