106/04/10,0,0,---,---,---,---,---,0
106/04/11,227000,421830,1.84,1.88,1.75,1.75,-0.03,5
106/04/12,312000,556750,1.76,1.82,1.65,1.65,-0.10,8
106/04/13,90000,146050,1.71,1.71,1.36,1.36,-0.29,6
106/04/14,125000,113300,0.94,0.94,0.90,0.90,-0.46,3
106/04/17,719000,598220,0.91,0.91,0.66,0.90,0.00,20
106/04/18,864000,668250,0.82,0.85,0.74,0.85,-0.05,18
106/04/19,1736000,1557960,0.75,0.98,0.75,0.95,+0.10,38
106/04/20,592000,554170,0.91,1.00,0.84,0.84,-0.11,13
106/04/21,690000,545370,0.85,0.85,0.73,0.73,-0.11,25
106/04/24,90000,54900,0.65,0.65,0.59,0.59,-0.14,3
106/04/25,115000,65600,0.58,0.58,0.56,0.56,-0.03,4
106/04/26,100000,54000,0.54,0.54,0.54,0.54,-0.02,2
106/04/27,50000,21500,0.43,0.43,0.43,0.43,-0.11,1
106/04/28,40000,15800,0.41,0.41,0.37,0.37,-0.06,3
106/05/02,193000,88540,0.34,0.51,0.34,0.48,+0.11,10
106/05/03,325000,161450,0.50,0.54,0.44,0.54,+0.06,11
106/05/04,323000,202200,0.60,0.67,0.60,0.63,+0.09,7
106/05/05,80000,40700,0.57,0.57,0.48,0.48,-0.15,6
106/05/08,743000,467490,0.59,0.73,0.58,0.73,+0.25,12
106/05/09,409000,252390,0.66,0.66,0.60,0.60,-0.13,14
106/05/10,299000,161330,0.54,0.61,0.53,0.61,+0.01,9
106/05/11,0,0,---,---,---,---,---,0
106/05/12,0,0,---,---,---,---,---,0
106/05/15,115000,38700,0.31,0.36,0.31,0.36,+0.02,3
106/05/16,60000,22000,0.38,0.38,0.36,0.36,0.00,2
106/05/17,70000,22500,0.33,0.33,0.32,0.32,-0.04,4
106/05/18,0,0,---,---,---,---,---,0
106/05/19,41000,11600,0.30,0.30,0.27,0.27,-0.01,4
106/05/22,200000,63000,0.32,0.32,0.31,0.31,+0.04,2
106/05/23,300000,85000,0.29,0.29,0.28,0.28,-0.03,3
106/05/24,452000,143550,0.31,0.33,0.30,0.30,+0.02,10
106/05/25,440000,139900,0.31,0.35,0.30,0.33,+0.03,9
106/05/26,115000,48700,0.42,0.45,0.41,0.45,+0.12,4
106/05/31,556000,298810,0.49,0.56,0.49,0.53,+0.08,8
106/06/01,485000,242850,0.53,0.53,0.49,0.50,-0.03,7
106/06/02,396000,223720,0.54,0.67,0.54,0.66,+0.16,8
106/06/03,0,0,---,---,---,---,---,0
106/06/05,811000,551070,0.69,0.71,0.56,0.56,-0.07,19
106/06/06,597000,317830,0.55,0.63,0.52,0.62,+0.06,17
106/06/07,113000,62330,0.55,0.56,0.53,0.55,-0.07,10
106/06/08,2000,1080,0.55,0.55,0.53,0.53,-0.02,2
106/06/09,405000,229220,0.56,0.65,0.56,0.65,+0.12,4
106/06/12,1167000,727090,0.58,0.70,0.56,0.70,+0.05,20
106/06/21,753000,521630,0.67,0.72,0.67,0.71,-0.01,22
106/09/12,7000,25830,3.69,3.69,3.69,3.69,+0.15,1
106/09/13,160000,360300,2.42,2.47,2.00,2.01,-1.68,11
106/09/15,110000,183950,1.59,1.81,1.59,1.61,-0.10,8
106/09/18,95000,146700,1.51,1.62,1.49,1.61,0.00,8
106/09/20,165000,127950,0.92,0.92,0.59,0.59,-1.12,12
106/09/21,135000,89400,0.69,0.69,0.62,0.66,+0.07,8
106/09/22,108000,47500,0.44,0.73,0.33,0.73,+0.07,9
106/09/25,89000,63560,0.84,0.84,0.53,0.54,-0.19,7
106/09/26,110000,37780,0.38,0.41,0.26,0.26,-0.28,7
106/09/27,192000,81380,0.41,0.50,0.37,0.49,+0.23,11
