106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,17000,21160,1.22,1.28,1.22,1.28,+0.14,2
106/01/17,66000,85110,1.25,1.35,1.22,1.35,+0.07,5
106/01/18,84000,126700,1.43,1.63,1.43,1.63,+0.28,4
106/01/19,64000,116870,1.74,2.06,1.69,2.06,+0.43,6
106/01/20,71000,177380,2.60,2.60,2.21,2.21,+0.15,5
106/01/23,16000,34070,2.14,2.27,2.06,2.27,+0.06,4
106/01/24,14000,35560,2.60,2.60,2.37,2.37,+0.10,4
106/02/02,64000,174190,2.63,2.87,2.52,2.75,+0.38,11
106/02/03,39000,98990,2.67,2.67,2.27,2.30,-0.45,6
106/02/06,2000,4400,2.20,2.20,2.20,2.20,-0.10,1
106/02/07,8000,20000,2.50,2.50,2.50,2.50,+0.30,1
106/02/08,140000,389330,2.72,3.16,2.72,3.16,+0.66,9
106/02/09,158000,559290,3.50,4.20,3.50,4.20,+1.04,5
106/02/10,97000,460390,4.79,5.05,3.80,3.90,-0.30,10
106/02/13,4000,16680,4.17,4.17,4.17,4.17,+0.27,1
106/02/14,43000,166630,3.80,3.91,3.73,3.73,-0.44,5
106/02/15,71000,296110,4.21,4.21,3.96,3.96,+0.23,6
106/02/16,162000,767050,4.58,5.45,4.58,5.15,+1.19,24
106/02/17,106000,528050,5.00,5.30,4.78,5.30,+0.15,15
106/02/18,68000,389700,5.50,6.05,5.40,5.70,+0.40,13
106/02/20,54000,282830,6.05,6.05,4.65,4.96,-0.74,23
106/02/21,70000,361890,5.35,5.35,4.42,5.15,+0.19,9
106/02/22,96000,586450,5.55,6.50,5.55,5.85,+0.70,14
106/02/23,28000,171450,6.25,6.25,5.90,5.90,+0.05,4
106/02/24,10000,53500,5.35,5.35,5.35,5.35,-0.55,1
106/03/01,9000,53800,6.00,6.00,5.95,5.95,+0.60,2
106/03/02,14000,76120,5.70,5.70,4.96,4.96,-0.99,4
106/03/03,21000,112500,5.40,5.40,5.25,5.25,+0.29,4
106/03/06,12000,64900,5.45,5.45,5.40,5.40,+0.15,2
106/03/07,6000,34500,5.75,5.75,5.75,5.75,+0.35,2
106/03/08,1000,5200,5.20,5.20,5.20,5.20,-0.55,1
106/03/09,2000,10000,5.00,5.00,5.00,5.00,-0.20,1
106/03/10,2000,8720,4.36,4.36,4.36,4.36,-0.64,1
106/03/13,5000,26250,5.25,5.25,5.25,5.25,+0.89,1
106/03/14,3000,16950,5.65,5.65,5.65,5.65,+0.40,1
106/03/15,3000,16050,5.35,5.35,5.35,5.35,-0.30,1
106/03/16,2000,11000,5.50,5.50,5.50,5.50,+0.15,1
106/03/17,21000,142300,6.30,7.25,6.30,7.25,+1.75,3
106/03/20,19000,144150,7.55,7.70,7.55,7.70,+0.45,4
106/03/21,5000,38500,7.70,7.70,7.70,7.70,0.00,1
106/03/22,50000,450000,8.55,9.60,8.55,9.60,+1.90,5
106/03/23,40000,424000,10.60,10.60,10.60,10.60,+1.00,1
106/03/24,3000,26700,8.90,8.90,8.90,8.90,-1.70,1
106/03/27,34000,256900,8.05,8.05,7.50,7.65,-1.25,5
106/03/28,35000,281800,8.05,8.40,7.45,7.65,0.00,4
106/03/29,13000,100950,7.40,8.15,7.40,8.15,+0.50,4
