105/07/11,0,0,---,---,---,---,---,0
105/07/12,400000,422000,1.05,1.06,1.05,1.06,+0.02,5
105/07/13,400000,388320,1.01,1.01,0.93,0.93,-0.13,9
105/07/14,886000,973070,1.14,1.14,1.06,1.06,+0.13,13
105/07/15,714000,751290,1.07,1.07,1.04,1.04,-0.02,14
105/07/18,397000,394570,1.00,1.01,0.93,0.93,-0.11,6
105/07/19,230000,222800,0.96,0.97,0.96,0.96,+0.03,4
105/07/20,1151000,1089750,0.95,0.97,0.91,0.94,-0.02,15
105/07/21,2144000,2188440,0.96,1.04,0.96,1.00,+0.06,23
105/07/22,1715000,1698500,1.01,1.01,0.96,0.96,-0.04,41
105/07/25,392000,368630,1.01,1.01,0.88,0.89,-0.07,7
105/07/26,265000,212650,0.86,0.86,0.77,0.80,-0.09,7
105/07/27,222000,187560,0.83,0.85,0.81,0.81,+0.01,7
105/07/28,409000,301330,0.79,0.79,0.68,0.68,-0.13,7
105/07/29,684000,485580,0.69,0.74,0.69,0.73,+0.05,10
105/08/01,532000,367680,0.70,0.70,0.64,0.65,-0.08,8
105/08/02,10000,6700,0.67,0.67,0.67,0.67,+0.02,1
105/08/03,440000,320400,0.72,0.74,0.71,0.71,+0.04,4
105/08/04,420000,303400,0.74,0.74,0.71,0.71,0.00,7
105/08/05,15000,10800,0.72,0.72,0.72,0.72,+0.01,1
105/08/08,410000,309700,0.75,0.77,0.75,0.77,+0.05,4
105/08/09,410000,297460,0.71,0.73,0.71,0.73,-0.04,4
105/08/10,20000,12800,0.65,0.65,0.63,0.63,-0.10,2
105/08/11,3000,1920,0.64,0.64,0.64,0.64,+0.01,1
105/08/12,291000,180390,0.62,0.62,0.61,0.62,-0.02,7
105/08/15,288000,169600,0.59,0.60,0.54,0.54,-0.08,5
105/08/16,335000,207700,0.62,0.62,0.62,0.62,+0.08,4
105/08/17,35000,22200,0.64,0.64,0.63,0.63,+0.01,2
105/08/18,0,0,---,---,---,---,---,0
105/08/19,20000,9800,0.49,0.49,0.49,0.49,-0.11,2
105/08/22,500000,226000,0.47,0.47,0.43,0.44,-0.05,5
105/08/23,100000,43000,0.43,0.43,0.43,0.43,-0.01,1
105/08/24,100000,43000,0.43,0.43,0.43,0.43,0.00,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,15000,7650,0.51,0.51,0.51,0.51,+0.05,1
105/08/29,45000,20650,0.47,0.47,0.45,0.45,-0.06,3
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,700000,227500,0.39,0.39,0.30,0.30,-0.14,7
105/09/05,45000,14400,0.32,0.32,0.32,0.32,+0.02,3
105/09/06,145000,43200,0.30,0.30,0.29,0.29,-0.03,3
105/09/07,1202000,437460,0.33,0.37,0.33,0.36,+0.07,15
105/09/08,1315000,567800,0.42,0.46,0.41,0.45,+0.09,10
105/09/09,1043000,489240,0.44,0.48,0.44,0.44,-0.01,11
105/09/10,955000,391300,0.39,0.42,0.39,0.42,-0.02,10
105/09/12,963000,392520,0.41,0.41,0.34,0.34,-0.08,10
105/09/13,145000,48100,0.34,0.34,0.33,0.33,-0.01,4
105/09/14,192000,59520,0.31,0.31,0.31,0.31,-0.02,3
105/09/19,1450000,544200,0.34,0.39,0.34,0.38,+0.07,23
105/09/20,1670000,572500,0.36,0.36,0.33,0.34,-0.04,11
105/09/21,205000,65600,0.32,0.32,0.32,0.32,-0.02,2
105/09/22,70000,23800,0.34,0.34,0.34,0.34,+0.02,2
