106/06/21,12000,8270,0.69,0.69,0.68,0.69,0.00,5
106/09/12,269000,178090,0.64,0.68,0.64,0.64,+0.03,13
106/09/13,206000,153150,0.68,0.81,0.68,0.73,+0.09,19
106/09/15,60000,45100,0.76,0.76,0.75,0.75,-0.02,2
106/09/18,502000,500490,0.85,1.10,0.84,1.08,+0.33,41
106/09/20,41000,47120,1.15,1.20,1.11,1.17,+0.12,9
106/09/21,72000,87600,1.18,1.24,1.18,1.21,+0.04,10
106/09/22,15000,16500,1.10,1.10,1.10,1.10,-0.11,2
106/09/25,10000,10100,1.01,1.01,1.01,1.01,-0.09,2
106/09/26,50000,42400,0.98,0.98,0.80,0.80,-0.21,3
106/09/27,10000,9000,0.90,0.90,0.90,0.90,+0.10,1
106/09/28,5000,5250,1.05,1.05,1.05,1.05,+0.15,1
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,10000,10600,1.06,1.06,1.06,1.06,+0.08,2
106/10/11,0,0,---,---,---,---,---,0
106/10/12,0,0,---,---,---,---,---,0
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,11000,14740,1.34,1.34,1.34,1.34,+0.31,1
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,0,0,---,---,---,---,---,0
106/10/27,0,0,---,---,---,---,---,0
106/10/30,0,0,---,---,---,---,---,0
106/11/01,0,0,---,---,---,---,---,0
106/11/02,0,0,---,---,---,---,---,0
106/11/03,1000,990,0.99,0.99,0.99,0.99,-0.05,1
106/11/08,0,0,---,---,---,---,---,0
106/11/09,0,0,---,---,---,---,---,0
106/11/13,28000,22840,0.81,0.83,0.81,0.83,-0.14,2
106/11/14,0,0,---,---,---,---,---,0
106/11/20,0,0,---,---,---,---,---,0
106/11/21,0,0,---,---,---,---,---,0
106/11/22,0,0,---,---,---,---,---,0
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,0,0,---,---,---,---,---,0
