107/04/20,0,0,---,---,---,---,---,0
107/04/23,298000,370490,1.24,1.30,1.22,1.30,+0.21,8
107/04/24,298000,380120,1.32,1.32,1.20,1.20,-0.10,5
107/04/25,281000,377510,1.32,1.38,1.32,1.35,+0.15,5
107/04/27,1287000,1576940,1.17,1.25,1.16,1.24,+0.05,16
107/04/30,1285000,1465590,1.17,1.17,1.11,1.11,-0.13,8
107/05/04,285000,348290,1.18,1.27,1.18,1.25,+0.24,8
107/05/07,1425000,1852600,1.27,1.34,1.22,1.33,+0.08,57
107/05/08,907000,1144340,1.30,1.30,1.20,1.22,-0.11,25
107/05/09,691000,903100,1.33,1.33,1.27,1.30,+0.08,16
107/05/10,592000,860460,1.41,1.50,1.38,1.46,+0.16,21
107/05/11,772000,960300,1.31,1.36,1.20,1.20,-0.26,16
107/05/15,641000,857020,1.37,1.38,1.28,1.35,+0.05,25
107/05/16,288000,357690,1.26,1.29,1.19,1.19,-0.16,14
107/05/17,237000,257850,1.17,1.17,1.07,1.07,-0.12,5
107/05/18,105000,122300,1.17,1.17,1.16,1.16,+0.09,3
107/05/21,171000,188810,1.08,1.11,1.08,1.10,-0.06,5
107/05/22,601000,724270,1.15,1.29,1.15,1.22,+0.12,22
107/05/24,0,0,---,---,---,---,---,0
107/05/25,529000,638360,1.12,1.32,1.12,1.21,+0.13,28
107/05/29,437000,699150,1.64,1.68,1.45,1.54,+0.07,24
107/05/30,133000,177930,1.35,1.35,1.33,1.33,-0.21,4
