106/11/24,131000,75510,0.55,0.59,0.55,0.57,0.00,8
106/11/27,10000,5200,0.52,0.52,0.52,0.52,-0.05,1
106/11/28,393000,220750,0.53,0.58,0.53,0.56,+0.04,14
106/11/29,510000,271820,0.54,0.55,0.52,0.55,-0.01,9
106/11/30,460000,278120,0.61,0.62,0.55,0.55,0.00,9
106/12/01,433000,220990,0.53,0.53,0.49,0.49,-0.06,6
106/12/04,383000,196900,0.50,0.52,0.50,0.52,+0.03,8
106/12/06,477000,292130,0.60,0.68,0.57,0.66,+0.12,24
106/12/07,612000,408690,0.65,0.72,0.62,0.62,-0.04,38
106/12/08,432000,243330,0.58,0.58,0.54,0.54,-0.08,18
106/12/11,145000,77950,0.53,0.60,0.51,0.53,-0.01,9
106/12/12,87000,42450,0.48,0.50,0.48,0.49,-0.04,7
106/12/13,163000,82270,0.48,0.52,0.45,0.51,+0.02,7
106/12/14,240000,130650,0.53,0.57,0.53,0.53,+0.02,10
106/12/15,260000,129200,0.49,0.50,0.49,0.49,-0.04,5
106/12/19,80000,33100,0.42,0.42,0.41,0.41,-0.05,2
106/12/20,0,0,---,---,---,---,---,0
106/12/21,50000,20500,0.41,0.41,0.41,0.41,0.00,1
106/12/22,70000,23600,0.34,0.34,0.33,0.33,-0.08,2
106/12/25,0,0,---,---,---,---,---,0
106/12/26,24000,7240,0.32,0.32,0.30,0.30,-0.03,3
106/12/28,50000,16000,0.32,0.32,0.32,0.32,0.00,1
106/12/29,0,0,---,---,---,---,---,0
107/01/02,0,0,---,---,---,---,---,0
107/01/03,0,0,---,---,---,---,---,0
107/01/04,0,0,---,---,---,---,---,0
107/01/05,0,0,---,---,---,---,---,0
107/01/08,40000,12800,0.32,0.32,0.32,0.32,+0.02,4
107/01/09,0,0,---,---,---,---,---,0
107/01/10,40000,12000,0.30,0.30,0.30,0.30,-0.02,1
107/01/11,0,0,---,---,---,---,---,0
107/01/12,10000,2800,0.28,0.28,0.28,0.28,0.00,1
107/01/15,20000,7000,0.35,0.35,0.35,0.35,+0.07,1
107/01/16,20000,7000,0.35,0.35,0.35,0.35,0.00,1
107/01/17,200000,60000,0.30,0.30,0.30,0.30,-0.05,1
107/01/18,20000,6300,0.32,0.32,0.31,0.31,+0.01,2
107/01/19,10000,3150,0.31,0.32,0.31,0.32,+0.01,2
107/01/22,100000,31000,0.31,0.31,0.31,0.31,-0.01,1
107/01/23,100000,31000,0.31,0.31,0.31,0.31,0.00,1
107/01/24,100000,31000,0.31,0.31,0.31,0.31,0.00,1
107/01/26,2000,600,0.30,0.30,0.30,0.30,+0.01,1
107/01/31,75000,17250,0.23,0.23,0.23,0.23,-0.03,1
107/02/01,0,0,---,---,---,---,---,0
107/02/02,100000,22000,0.22,0.22,0.22,0.22,-0.01,1
107/02/05,100000,20000,0.20,0.20,0.20,0.20,-0.02,1
107/02/06,0,0,---,---,---,---,---,0
107/02/12,0,0,---,---,---,---,---,0
107/02/21,0,0,---,---,---,---,---,0
107/02/23,0,0,---,---,---,---,---,0
107/02/26,0,0,---,---,---,---,---,0
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,0,0,---,---,---,---,---,0
107/03/09,0,0,---,---,---,---,---,0
107/03/12,0,0,---,---,---,---,---,0
107/03/13,0,0,---,---,---,---,---,0
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,549000,38430,0.07,0.07,0.07,0.07,0.00,6
107/03/19,549000,32940,0.06,0.06,0.06,0.06,-0.01,2
107/03/20,0,0,---,---,---,---,---,0
107/03/21,0,0,---,---,---,---,---,0
107/03/22,0,0,---,---,---,---,---,0
107/03/23,0,0,---,---,---,---,---,0
107/03/26,0,0,---,---,---,---,---,0
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,0,0,---,---,---,---,---,0
107/03/30,0,0,---,---,---,---,---,0
107/03/31,0,0,---,---,---,---,---,0
107/04/02,0,0,---,---,---,---,---,0
107/04/03,150000,6000,0.04,0.04,0.04,0.04,0.00,15
107/04/09,10000,300,0.03,0.03,0.03,0.03,-0.01,1
107/04/10,0,0,---,---,---,---,---,0
107/04/11,0,0,---,---,---,---,---,0
107/04/12,0,0,---,---,---,---,---,0
107/04/13,0,0,---,---,---,---,---,0
107/04/16,0,0,---,---,---,---,---,0
107/04/17,0,0,---,---,---,---,---,0
107/04/18,0,0,---,---,---,---,---,0
107/04/20,0,0,---,---,---,---,---,0
107/04/23,0,0,---,---,---,---,---,0
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
107/05/07,0,0,---,---,---,---,---,0
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,0,0,---,---,---,---,---,0
107/05/11,0,0,---,---,---,---,---,0
107/05/15,0,0,---,---,---,---,---,0
107/05/16,0,0,---,---,---,---,---,0
107/05/17,0,0,---,---,---,---,---,0
