101/01/31,0,0,---,---,---,---,---,0
101/02/01,0,0,---,---,---,---,---,0
101/02/02,0,0,---,---,---,---,---,0
101/02/03,35000,40700,1.16,1.17,1.16,1.17,+0.11,2
101/02/04,35000,39150,1.13,1.13,1.09,1.09,-0.08,2
101/02/06,5000,5500,1.10,1.10,1.10,1.10,+0.01,1
101/02/07,50000,55500,1.11,1.11,1.11,1.11,+0.01,1
101/02/08,55000,61550,1.12,1.12,1.11,1.11,0.00,2
101/02/09,51000,67100,1.31,1.38,1.29,1.38,+0.27,4
101/02/10,233000,326420,1.41,1.42,1.21,1.21,-0.17,7
101/02/13,42000,44100,1.21,1.21,1.00,1.00,-0.21,6
101/02/14,11000,11000,1.00,1.00,1.00,1.00,0.00,2
101/02/15,187000,213990,1.07,1.18,1.07,1.18,+0.18,6
101/02/16,41000,45950,1.13,1.13,1.05,1.05,-0.13,3
101/02/17,130000,133800,1.00,1.04,1.00,1.04,-0.01,5
101/02/20,65000,69690,1.07,1.09,1.05,1.05,+0.01,6
101/02/21,133000,138090,1.05,1.05,1.02,1.02,-0.03,4
101/02/22,38000,39640,1.03,1.05,1.01,1.05,+0.03,6
101/02/23,69000,72020,1.06,1.07,1.04,1.07,+0.02,4
101/02/24,23000,23840,1.03,1.06,1.03,1.06,-0.01,2
101/02/29,1183000,1375180,1.12,1.22,1.09,1.17,+0.11,45
101/03/01,1359000,1545460,1.17,1.17,1.12,1.14,-0.03,37
101/03/02,1066000,1243150,1.16,1.20,1.14,1.14,0.00,26
101/03/03,627000,713300,1.16,1.17,1.12,1.13,-0.01,17
101/03/05,688000,793110,1.13,1.18,1.10,1.14,+0.01,22
101/03/06,974000,977980,1.03,1.03,0.99,1.02,-0.12,25
101/03/07,29000,28670,1.00,1.02,0.98,1.02,0.00,6
101/03/08,80000,86440,1.03,1.15,1.03,1.13,+0.11,5
101/03/09,151000,182550,1.22,1.22,1.16,1.16,+0.03,9
101/03/12,188000,222960,1.20,1.21,1.14,1.14,-0.02,8
101/03/13,464000,615410,1.28,1.45,1.25,1.45,+0.31,33
101/03/14,413000,560330,1.42,1.42,1.28,1.35,-0.10,30
101/03/15,221000,337690,1.38,1.58,1.38,1.52,+0.17,19
101/03/16,468000,723070,1.57,1.62,1.51,1.52,0.00,15
101/03/19,44000,64850,1.51,1.52,1.45,1.45,-0.07,5
101/03/20,427000,639190,1.45,1.60,1.40,1.40,-0.05,19
101/03/21,52000,76890,1.83,1.83,1.41,1.41,+0.01,4
101/03/22,47000,65380,1.39,1.40,1.38,1.38,-0.03,3
101/03/23,75000,97250,1.30,1.30,1.29,1.29,-0.09,3
101/03/26,34000,43630,1.26,1.30,1.26,1.29,0.00,6
101/03/27,110000,139860,1.35,1.35,1.25,1.28,-0.01,9
101/03/28,108000,138150,1.70,1.70,1.24,1.28,0.00,10
101/03/29,390000,428890,1.14,1.16,1.04,1.04,-0.24,20
101/03/30,95000,104100,1.09,1.12,1.03,1.09,+0.05,8
101/04/02,110000,114350,1.06,1.06,1.03,1.05,-0.04,5
101/04/03,60000,54300,0.90,0.91,0.90,0.91,-0.14,2
101/04/05,5000,3750,0.75,0.75,0.75,0.75,-0.16,1
101/04/06,39000,33040,0.84,0.91,0.84,0.91,+0.16,2
101/04/09,212000,240500,1.10,1.14,1.10,1.14,+0.23,8
101/04/10,110000,152950,1.37,1.45,1.37,1.45,+0.31,10
101/04/11,133000,166630,1.27,1.30,1.23,1.30,-0.15,12
101/04/12,117000,176010,1.33,1.58,1.33,1.49,+0.19,8
101/04/13,296000,467810,1.58,1.62,1.52,1.56,+0.07,13
101/04/16,311000,495730,1.60,1.65,1.58,1.59,+0.03,14
101/04/17,584000,900590,1.61,1.61,1.47,1.47,-0.12,14
101/04/18,582000,780370,1.50,1.50,1.25,1.36,-0.11,19
101/04/19,65000,84970,1.22,1.33,1.22,1.31,-0.05,9
101/04/20,81000,100010,1.27,1.27,1.19,1.19,-0.12,8
101/04/23,115000,130800,1.23,1.23,1.04,1.04,-0.15,6
101/04/24,324000,329800,1.00,1.06,0.98,1.06,+0.02,9
101/04/25,705000,906850,1.22,1.33,1.22,1.28,+0.22,27
101/04/26,578000,726880,1.35,1.35,1.16,1.16,-0.12,29
101/04/27,351000,422750,1.16,1.31,1.16,1.16,0.00,16
101/04/30,218000,238320,1.06,1.17,1.02,1.17,+0.01,9
101/05/02,249000,343040,1.25,1.41,1.25,1.40,+0.23,12
101/05/03,532000,811730,1.36,1.60,1.36,1.49,+0.09,41
101/05/04,481000,706450,1.44,1.53,1.44,1.44,-0.05,27
101/05/07,80000,106400,1.33,1.33,1.33,1.33,-0.11,1
101/05/08,324000,455150,1.43,1.45,1.38,1.41,+0.08,16
101/05/09,13000,17360,1.39,1.39,1.32,1.32,-0.09,3
101/05/10,162000,195610,1.35,1.35,1.15,1.20,-0.12,10
101/05/11,165000,205450,1.23,1.29,1.17,1.17,-0.03,7
101/05/14,75000,78300,1.07,1.07,1.04,1.04,-0.13,4
101/05/15,214000,232960,1.08,1.18,1.04,1.18,+0.14,16
101/05/16,193000,205250,1.13,1.14,1.04,1.04,-0.14,11
101/05/17,5000,5150,1.03,1.03,1.03,1.03,-0.01,1
101/05/18,5000,4800,0.96,0.96,0.96,0.96,-0.07,1
101/05/21,39000,36260,0.94,0.94,0.92,0.92,-0.04,2
101/05/22,390000,366300,0.93,0.95,0.93,0.94,+0.02,16
101/05/23,49000,44590,0.90,0.92,0.90,0.91,-0.03,3
101/05/24,434000,376690,0.90,0.90,0.81,0.81,-0.10,13
101/05/25,123000,93690,0.82,0.82,0.73,0.77,-0.04,6
101/05/28,420000,346980,0.76,0.86,0.76,0.83,+0.06,15
101/05/29,681000,626060,0.87,1.00,0.87,1.00,+0.17,25
101/05/30,297000,296700,0.97,1.04,0.96,1.00,0.00,10
101/05/31,590000,561940,0.92,1.06,0.90,1.06,+0.06,18
101/06/01,952000,895470,0.99,1.01,0.84,0.84,-0.22,25
101/06/04,1481000,1336420,0.81,0.95,0.81,0.90,+0.06,49
101/06/05,679000,675490,1.03,1.07,0.94,0.94,+0.04,37
101/06/06,489000,446440,0.93,0.95,0.88,0.90,-0.04,25
101/06/07,614000,549740,0.93,0.93,0.87,0.87,-0.03,35
101/06/08,273000,250670,0.91,0.93,0.89,0.91,+0.04,13
101/06/11,524000,417310,0.85,0.86,0.76,0.79,-0.12,16
