103/05/19,0,0,---,---,---,---,---,0
103/05/20,23000,20210,0.97,0.97,0.85,0.85,-0.10,3
103/05/21,3000,2460,0.82,0.82,0.82,0.82,-0.03,1
103/05/22,0,0,---,---,---,---,---,0
103/05/23,0,0,---,---,---,---,---,0
103/05/26,80000,77900,0.89,1.00,0.89,1.00,+0.13,9
103/05/27,40000,37600,0.94,0.94,0.94,0.94,-0.06,2
103/05/28,119000,119630,1.02,1.03,0.97,0.98,+0.04,5
103/05/29,131000,128090,0.99,0.99,0.96,0.96,-0.02,5
103/05/30,50000,48260,0.97,0.97,0.96,0.96,0.00,3
103/06/03,12000,11040,0.92,0.92,0.92,0.92,-0.04,2
103/06/04,30000,28300,0.91,0.96,0.91,0.96,+0.04,2
103/06/05,1000,1260,1.26,1.26,1.26,1.26,+0.30,1
103/06/06,3000,3570,1.20,1.20,1.17,1.17,-0.09,2
103/06/09,342000,378890,1.13,1.15,1.09,1.09,-0.08,24
103/06/10,546000,609140,1.15,1.15,1.09,1.12,+0.03,22
103/06/11,473000,525550,1.15,1.16,1.04,1.06,-0.06,35
103/06/12,441000,478650,1.07,1.13,1.07,1.07,+0.01,20
103/06/13,197000,208770,1.07,1.09,1.03,1.04,-0.03,9
103/06/16,667000,779910,1.12,1.19,1.12,1.17,+0.13,27
103/06/17,1005000,1288640,1.23,1.35,1.18,1.18,+0.01,54
103/06/18,371000,427030,1.22,1.23,1.08,1.10,-0.08,26
103/06/19,1240000,1545740,1.20,1.28,1.18,1.26,+0.16,32
103/06/20,664000,793540,1.22,1.22,1.15,1.17,-0.09,17
103/06/23,130000,146600,1.16,1.17,1.05,1.10,-0.07,8
103/06/24,567000,691630,1.15,1.28,1.15,1.24,+0.14,19
103/06/25,580000,709860,1.20,1.26,1.20,1.21,-0.03,17
103/06/26,779000,1010560,1.22,1.34,1.22,1.34,+0.13,23
103/06/27,226000,268940,1.21,1.21,1.18,1.18,-0.16,11
103/06/30,210000,257240,1.20,1.28,1.18,1.25,+0.07,13
103/07/01,21000,26720,1.28,1.28,1.27,1.27,+0.02,4
103/07/02,310000,378050,1.26,1.26,1.14,1.15,-0.12,15
103/07/03,135000,161750,1.21,1.21,1.19,1.21,+0.06,5
103/07/04,610000,808600,1.26,1.36,1.24,1.31,+0.10,24
103/07/07,375000,449850,1.22,1.22,1.17,1.18,-0.13,11
103/07/08,220000,254850,1.17,1.17,1.15,1.16,-0.02,8
103/07/09,979000,1163260,1.15,1.21,1.15,1.18,+0.02,24
103/07/10,2070000,2605410,1.20,1.34,1.19,1.34,+0.16,57
103/07/11,1271000,1582890,1.31,1.32,1.19,1.21,-0.13,45
103/07/14,315000,424650,1.29,1.37,1.28,1.28,+0.07,16
103/07/15,126000,155580,1.25,1.25,1.23,1.23,-0.05,5
103/07/16,280000,328780,1.25,1.25,1.12,1.16,-0.07,15
103/07/17,631000,638540,1.11,1.19,0.94,0.97,-0.19,18
103/07/18,278000,271360,0.85,1.01,0.85,0.99,+0.02,15
103/07/21,571000,605800,1.04,1.10,1.03,1.10,+0.11,16
103/07/22,444000,489860,1.14,1.21,1.06,1.21,+0.11,23
103/07/24,255000,311950,1.20,1.27,1.18,1.18,-0.03,12
103/07/25,126000,141640,1.20,1.20,1.06,1.09,-0.09,9
103/07/28,104000,108700,1.06,1.07,0.99,0.99,-0.10,10
103/07/29,266000,291580,1.19,1.19,0.97,0.97,-0.02,12
103/07/30,46000,43840,0.94,1.00,0.91,0.91,-0.06,3
103/07/31,20000,20000,1.00,1.00,1.00,1.00,+0.09,1
103/08/01,600000,552500,0.90,0.94,0.90,0.94,-0.06,20
103/08/04,120000,123000,1.03,1.03,1.02,1.03,+0.09,4
103/08/05,145000,144400,1.01,1.01,0.92,0.93,-0.10,3
103/08/06,143000,121020,0.89,0.89,0.81,0.85,-0.08,4
103/08/07,160000,121000,0.76,0.76,0.70,0.70,-0.15,2
103/08/08,532000,396460,0.72,0.80,0.70,0.74,+0.04,12
103/08/11,200000,162660,0.80,0.85,0.80,0.85,+0.11,8
103/08/12,659000,503690,0.84,0.84,0.75,0.77,-0.08,21
103/08/13,1212000,961900,0.78,0.86,0.78,0.86,+0.09,25
103/08/14,644000,606430,0.94,0.96,0.92,0.93,+0.07,26
103/08/15,117000,104280,0.87,0.93,0.85,0.93,0.00,8
103/08/18,159000,138500,0.89,0.91,0.82,0.86,-0.07,21
103/08/19,480000,399400,0.87,0.87,0.81,0.81,-0.05,21
103/08/20,764000,644160,0.85,0.90,0.75,0.76,-0.05,25
103/08/21,506000,357640,0.77,0.77,0.67,0.74,-0.02,10
103/08/22,470000,369700,0.76,0.81,0.76,0.80,+0.06,6
103/08/25,460000,390760,0.85,0.92,0.83,0.83,+0.03,17
103/08/26,260000,227060,0.84,0.92,0.84,0.92,+0.09,19
103/08/27,178000,165120,0.89,0.93,0.89,0.93,+0.01,9
103/08/28,875000,764200,0.94,0.94,0.86,0.86,-0.07,12
103/08/29,1007000,823060,0.84,0.84,0.75,0.78,-0.08,17
103/09/01,518000,401400,0.82,0.82,0.73,0.77,-0.01,19
103/09/02,407000,304220,0.70,0.75,0.70,0.74,-0.03,15
103/09/03,193000,139180,0.75,0.76,0.70,0.72,-0.02,7
103/09/04,135000,102500,0.75,0.76,0.75,0.76,+0.04,5
103/09/05,55000,44400,0.83,0.83,0.79,0.82,+0.06,9
103/09/09,294000,241080,0.85,0.85,0.81,0.81,-0.01,6
103/09/10,271000,213760,0.79,0.82,0.76,0.82,+0.01,18
103/09/11,492000,405440,0.85,0.85,0.81,0.82,0.00,13
103/09/12,594000,454970,0.78,0.80,0.74,0.80,-0.02,16
103/09/15,410000,323700,0.79,0.79,0.77,0.77,-0.03,5
103/09/16,227000,177270,0.81,0.81,0.77,0.77,0.00,8
103/09/17,255000,194310,0.75,0.78,0.75,0.75,-0.02,14
103/09/18,637000,486310,0.77,0.77,0.75,0.76,+0.01,9
103/09/19,600000,458450,0.77,0.77,0.75,0.75,-0.01,12
103/09/22,23000,16640,0.72,0.73,0.72,0.73,-0.02,3
103/09/23,965000,684200,0.72,0.72,0.69,0.71,-0.02,14
103/09/24,1218000,786640,0.69,0.69,0.62,0.63,-0.08,23
103/09/25,1935000,1051680,0.65,0.65,0.49,0.52,-0.11,44
103/09/26,750000,347500,0.46,0.47,0.45,0.47,-0.05,14
103/09/29,970000,507300,0.49,0.53,0.49,0.53,+0.06,12
103/09/30,200000,107400,0.48,0.59,0.48,0.56,+0.03,10
103/10/01,200000,119650,0.61,0.61,0.55,0.56,0.00,7
103/10/02,70000,39000,0.55,0.56,0.55,0.56,0.00,2
103/10/03,439000,258940,0.57,0.61,0.57,0.61,+0.05,16
103/10/06,85000,54960,0.66,0.66,0.62,0.65,+0.04,9
103/10/07,146000,83460,0.56,0.59,0.56,0.57,-0.08,5
103/10/08,173000,99590,0.55,0.59,0.55,0.55,-0.02,5
