106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,600000,573380,1.01,1.01,0.92,0.93,-0.20,31
106/02/24,462000,447750,0.95,1.00,0.95,0.96,+0.03,19
106/03/01,1388000,1487120,0.98,1.13,0.98,1.12,+0.16,28
106/03/02,1967000,2206930,1.06,1.19,1.05,1.10,-0.02,39
106/03/03,1714000,1858640,1.10,1.12,1.05,1.06,-0.04,34
106/03/06,109000,117300,1.07,1.11,1.06,1.07,+0.01,11
106/03/07,757000,720640,1.02,1.02,0.93,0.95,-0.12,30
106/03/08,733000,729780,0.97,1.01,0.97,0.98,+0.03,14
106/03/09,36000,36930,1.02,1.03,1.02,1.03,+0.05,4
106/03/10,316000,361350,1.14,1.16,1.11,1.13,+0.10,19
106/03/13,358000,400230,1.13,1.13,1.10,1.10,-0.03,12
106/03/14,300000,322220,1.05,1.10,1.05,1.05,-0.05,11
106/03/15,571000,581610,1.05,1.05,0.98,1.00,-0.05,21
106/03/16,701000,666080,0.98,0.99,0.88,0.98,-0.02,19
106/03/17,387000,367270,0.96,0.97,0.88,0.88,-0.10,6
106/03/20,248000,203260,0.87,0.87,0.77,0.77,-0.11,6
106/03/21,278000,220100,0.77,0.81,0.77,0.80,+0.03,10
106/03/22,210000,160200,0.80,0.80,0.75,0.76,-0.04,5
106/03/23,0,0,---,---,---,---,---,0
106/03/24,19000,15130,0.79,0.81,0.79,0.81,-0.02,2
106/03/27,545000,415790,0.71,0.81,0.63,0.80,-0.01,15
