107/04/27,0,0,---,---,---,---,---,0
107/04/30,184000,150720,0.78,0.88,0.78,0.88,+0.19,3
107/05/04,770000,670470,0.81,0.99,0.80,0.98,+0.15,19
107/05/07,2363000,2599270,1.02,1.18,1.02,1.10,+0.12,56
107/05/08,1530000,1665950,1.12,1.12,1.06,1.07,-0.03,42
107/05/09,250000,254480,1.05,1.05,0.99,1.00,-0.07,14
107/05/10,602000,604950,1.08,1.08,0.96,0.96,-0.04,15
107/05/11,996000,950410,0.90,1.02,0.90,0.96,0.00,20
107/05/15,858000,885040,1.05,1.06,1.00,1.02,-0.03,20
107/05/16,565000,558550,0.99,1.04,0.95,0.95,-0.07,14
107/05/17,633000,616480,0.96,1.00,0.94,0.96,+0.01,10
107/05/18,590000,553530,0.98,0.98,0.89,0.89,-0.07,13
107/05/21,895000,885470,0.95,1.04,0.94,1.04,+0.15,22
107/05/22,695000,680180,0.99,1.01,0.94,0.95,-0.09,28
107/05/24,1673000,2048200,1.22,1.40,1.13,1.40,+0.18,91
107/05/25,1336000,2003210,1.35,1.73,1.35,1.56,+0.16,85
107/05/29,825000,1492550,1.91,1.92,1.71,1.73,-0.15,52
107/05/30,581000,1144760,1.73,2.14,1.70,1.95,+0.22,54
107/05/31,512000,1028240,2.00,2.14,1.79,1.82,-0.13,41
107/06/04,307000,594140,2.01,2.03,1.75,1.75,-0.20,21
107/06/05,160000,265750,1.81,1.86,1.52,1.52,-0.23,16
107/06/06,281000,470880,1.62,1.75,1.62,1.65,+0.13,23
107/06/08,81000,118110,1.61,1.61,1.41,1.47,-0.20,6
107/06/12,452000,900810,1.75,2.31,1.73,2.02,+0.25,46
107/09/07,74000,11120,0.18,0.18,0.13,0.13,-0.12,2
107/09/12,0,0,---,---,---,---,---,0
