107/01/05,53000,44990,0.85,0.85,0.83,0.83,+0.01,2
107/01/08,50000,40000,0.80,0.80,0.80,0.80,-0.03,1
107/01/09,0,0,---,---,---,---,---,0
107/01/10,3000,1980,0.66,0.66,0.66,0.66,-0.08,1
107/01/11,583000,371400,0.54,0.73,0.54,0.73,+0.07,10
107/01/12,683000,457350,0.69,0.69,0.65,0.66,-0.07,8
107/01/15,260000,171790,0.67,0.67,0.66,0.67,+0.01,5
107/01/16,1005000,726440,0.67,0.74,0.67,0.74,+0.07,14
107/01/17,1007000,680860,0.68,0.68,0.66,0.67,-0.07,13
107/01/18,58000,40020,0.69,0.69,0.69,0.69,+0.02,1
107/01/19,183000,118850,0.65,0.65,0.64,0.64,-0.05,4
107/01/22,461000,275440,0.62,0.62,0.59,0.59,-0.05,7
107/01/23,346000,103740,0.58,0.58,0.19,0.19,-0.40,4
107/01/24,475000,291090,0.61,0.63,0.60,0.63,+0.44,20
107/01/26,275000,213400,0.81,0.81,0.76,0.78,+0.06,6
107/01/31,466000,373250,0.78,0.85,0.77,0.85,+0.03,12
107/02/01,346000,287080,0.87,0.88,0.80,0.81,-0.04,9
107/02/02,150000,111000,0.76,0.76,0.70,0.70,-0.11,6
107/02/05,20000,12000,0.60,0.60,0.60,0.60,-0.10,1
107/02/06,620000,254600,0.43,0.43,0.41,0.41,-0.19,7
107/02/12,10000,3000,0.30,0.30,0.30,0.30,+0.01,1
107/02/21,0,0,---,---,---,---,---,0
107/02/23,115000,37950,0.33,0.33,0.33,0.33,-0.03,2
107/02/26,10000,3200,0.32,0.32,0.32,0.32,-0.01,1
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,0,0,---,---,---,---,---,0
107/03/09,106000,33520,0.32,0.32,0.30,0.30,+0.02,3
107/03/12,10000,2800,0.28,0.28,0.28,0.28,-0.02,1
107/03/13,0,0,---,---,---,---,---,0
107/03/14,0,0,---,---,---,---,---,0
107/03/15,10000,2500,0.25,0.25,0.25,0.25,0.00,1
107/03/16,0,0,---,---,---,---,---,0
107/03/19,0,0,---,---,---,---,---,0
107/03/20,0,0,---,---,---,---,---,0
107/03/21,0,0,---,---,---,---,---,0
107/03/22,0,0,---,---,---,---,---,0
107/03/23,600000,96000,0.16,0.16,0.16,0.16,-0.05,6
107/03/26,10000,1500,0.15,0.15,0.15,0.15,-0.01,1
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,25000,5750,0.23,0.23,0.23,0.23,-0.02,2
107/03/30,0,0,---,---,---,---,---,0
107/03/31,50000,10000,0.20,0.20,0.20,0.20,+0.01,1
107/04/02,100000,16900,0.17,0.17,0.16,0.16,-0.04,4
107/04/03,20000,2400,0.12,0.12,0.12,0.12,-0.04,1
107/04/09,53000,6890,0.13,0.13,0.13,0.13,+0.01,1
107/04/10,50000,6500,0.13,0.13,0.13,0.13,0.00,1
107/04/11,45000,6700,0.14,0.16,0.14,0.15,+0.02,3
107/04/12,10000,1300,0.13,0.13,0.13,0.13,-0.02,1
107/04/13,0,0,---,---,---,---,---,0
107/04/16,0,0,---,---,---,---,---,0
107/04/17,50000,4500,0.09,0.09,0.09,0.09,-0.02,1
107/04/18,150000,13500,0.09,0.09,0.09,0.09,0.00,3
107/04/20,0,0,---,---,---,---,---,0
107/04/23,35000,3150,0.09,0.09,0.09,0.09,0.00,1
107/04/24,50000,3500,0.07,0.07,0.07,0.07,-0.02,1
107/04/25,0,0,---,---,---,---,---,0
107/04/27,99000,2970,0.03,0.03,0.03,0.03,-0.01,10
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
107/05/07,0,0,---,---,---,---,---,0
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,0,0,---,---,---,---,---,0
107/05/11,0,0,---,---,---,---,---,0
107/05/15,0,0,---,---,---,---,---,0
107/05/16,0,0,---,---,---,---,---,0
