106/02/06,0,0,---,---,---,---,---,0
106/02/07,203000,156780,0.76,0.78,0.76,0.78,+0.03,2
106/02/08,203000,148190,0.73,0.73,0.73,0.73,-0.05,1
106/02/09,90000,61500,0.69,0.69,0.68,0.68,-0.05,3
106/02/10,44000,30820,0.70,0.72,0.70,0.72,+0.04,2
106/02/13,214000,134800,0.68,0.68,0.61,0.66,-0.06,9
106/02/14,0,0,---,---,---,---,---,0
106/02/15,192000,128240,0.65,0.67,0.65,0.67,+0.01,2
106/02/16,172000,113520,0.66,0.66,0.66,0.66,-0.01,1
106/02/17,81000,50220,0.62,0.62,0.62,0.62,-0.04,1
106/02/18,81000,49410,0.61,0.61,0.61,0.61,-0.01,1
106/02/20,398000,256710,0.64,0.65,0.64,0.65,+0.04,3
106/02/21,809000,550540,0.66,0.70,0.66,0.69,+0.04,9
106/02/22,806000,555140,0.67,0.70,0.67,0.70,+0.01,8
106/02/23,405000,271880,0.68,0.68,0.66,0.66,-0.04,6
106/02/24,111000,75600,0.68,0.70,0.68,0.70,+0.04,3
106/03/01,1636000,1190730,0.70,0.78,0.70,0.78,+0.08,21
106/03/02,1536000,1081560,0.70,0.71,0.68,0.68,-0.10,9
106/03/03,227000,157600,0.70,0.70,0.69,0.70,+0.02,4
106/03/06,248000,169660,0.68,0.70,0.68,0.70,0.00,6
106/03/07,130000,88670,0.68,0.69,0.68,0.68,-0.02,3
106/03/08,97000,65350,0.67,0.69,0.67,0.69,+0.01,2
106/03/09,211000,147340,0.68,0.70,0.68,0.70,+0.01,4
106/03/10,193000,132670,0.69,0.69,0.68,0.68,-0.02,3
106/03/13,30000,19500,0.65,0.65,0.65,0.65,-0.03,1
106/03/14,105000,65100,0.62,0.62,0.62,0.62,-0.03,1
