107/04/24,0,0,---,---,---,---,---,0
107/04/25,20000,11400,0.57,0.57,0.57,0.57,-0.01,1
107/04/27,100000,52000,0.52,0.52,0.52,0.52,-0.03,1
107/04/30,255000,131850,0.52,0.52,0.51,0.52,0.00,4
107/05/04,322000,169660,0.53,0.53,0.52,0.53,0.00,4
107/05/07,1130000,646240,0.55,0.60,0.55,0.59,+0.06,18
107/05/08,1408000,828180,0.61,0.61,0.58,0.58,-0.01,19
107/05/09,1863000,1137890,0.57,0.65,0.57,0.65,+0.07,23
107/05/10,3018000,2229240,0.65,0.90,0.64,0.84,+0.19,79
107/05/11,2072000,1716460,0.84,0.86,0.79,0.85,+0.01,75
107/05/15,911000,796620,0.86,0.93,0.82,0.86,+0.01,33
107/05/16,640000,555730,0.87,0.92,0.84,0.88,+0.02,31
107/05/17,531000,491030,0.91,0.97,0.90,0.93,+0.05,34
107/05/18,226000,199820,0.94,0.94,0.82,0.84,-0.09,19
107/05/21,67000,58330,0.87,0.89,0.85,0.85,+0.01,9
107/05/22,52000,44100,0.87,0.87,0.84,0.84,-0.01,6
107/05/24,216000,193440,0.89,0.91,0.87,0.89,-0.02,21
107/05/25,535000,518960,0.96,1.00,0.93,0.93,+0.04,43
107/05/29,841000,686610,0.88,0.88,0.79,0.79,-0.11,24
107/05/30,794000,633900,0.76,0.83,0.76,0.80,+0.01,12
107/05/31,589000,461210,0.79,0.79,0.77,0.79,-0.01,16
107/06/04,820000,725500,0.90,0.92,0.85,0.92,+0.04,37
107/06/05,360000,348370,0.93,1.05,0.88,0.88,-0.04,40
107/06/06,194000,169020,0.89,0.90,0.85,0.86,-0.02,15
107/06/08,535000,488680,0.93,0.95,0.89,0.89,+0.03,46
107/06/12,191000,153050,0.82,0.82,0.77,0.77,-0.05,12
107/09/07,53000,2660,0.06,0.06,0.05,0.05,-0.03,2
