106/05/03,0,0,---,---,---,---,---,0
106/05/04,225000,361610,1.55,1.67,1.55,1.56,+0.18,5
106/05/05,205000,308130,1.50,1.51,1.49,1.51,-0.05,4
106/05/08,429000,690920,1.52,1.66,1.52,1.66,+0.15,11
106/05/09,419000,678530,1.63,1.63,1.60,1.61,-0.05,6
106/05/10,133000,213720,1.54,1.64,1.54,1.64,+0.03,5
106/05/11,105000,149160,1.44,1.44,1.40,1.40,-0.24,3
106/05/12,23000,27780,1.25,1.25,1.16,1.16,-0.24,3
106/05/15,710000,765840,1.08,1.18,1.04,1.18,+0.02,10
106/05/16,1368000,1673310,1.20,1.27,1.14,1.14,-0.04,25
106/05/17,1636000,1904470,1.18,1.23,1.09,1.19,+0.05,29
106/05/18,667000,727910,1.08,1.14,1.02,1.02,-0.17,19
106/05/19,1213000,1284840,1.03,1.09,1.01,1.02,0.00,18
106/05/22,1565000,1740720,1.10,1.16,1.07,1.07,+0.05,28
106/05/23,1204000,1271760,1.06,1.07,1.04,1.04,-0.03,19
106/05/24,1705000,1943360,1.11,1.17,1.10,1.10,+0.06,37
106/05/25,4257000,5030240,1.11,1.41,1.09,1.35,+0.25,79
106/05/26,3493000,4602940,1.35,1.42,1.25,1.41,+0.06,67
106/05/31,227000,348980,1.50,1.60,1.50,1.53,+0.12,15
106/06/01,1354000,2102170,1.60,1.60,1.54,1.56,+0.03,17
106/06/02,47000,77530,1.57,1.77,1.57,1.77,+0.21,12
106/06/03,13000,22750,1.75,1.75,1.75,1.75,-0.02,2
106/06/05,17000,30710,1.85,1.88,1.65,1.65,-0.10,8
