103/05/05,420000,403800,0.95,0.99,0.95,0.99,+0.07,3
103/05/06,405000,376750,0.95,0.95,0.93,0.93,-0.06,3
103/05/07,0,0,---,---,---,---,---,0
103/05/08,0,0,---,---,---,---,---,0
103/05/09,20000,15400,0.77,0.77,0.77,0.77,-0.06,1
103/05/12,105000,73200,0.70,0.70,0.69,0.69,-0.08,4
103/05/13,0,0,---,---,---,---,---,0
103/05/14,65000,40000,0.60,0.63,0.60,0.62,+0.02,3
103/05/15,10000,6800,0.68,0.68,0.68,0.68,+0.06,1
103/05/16,0,0,---,---,---,---,---,0
103/05/19,160000,116700,0.73,0.73,0.72,0.73,+0.08,3
103/05/20,504000,396080,0.79,0.79,0.77,0.77,+0.04,3
103/05/21,20000,13800,0.69,0.69,0.69,0.69,-0.08,1
103/05/22,120000,86200,0.71,0.72,0.71,0.72,+0.03,2
103/05/23,1100000,798000,0.72,0.73,0.72,0.73,+0.01,6
103/05/26,789000,563310,0.72,0.72,0.70,0.71,-0.02,9
103/05/27,378000,268590,0.72,0.72,0.69,0.69,-0.02,6
103/05/28,342000,232220,0.66,0.71,0.66,0.70,+0.01,5
103/05/29,80000,54200,0.70,0.70,0.67,0.67,-0.03,3
103/05/30,239000,163520,0.66,0.70,0.66,0.69,+0.02,4
103/06/03,304000,197580,0.67,0.67,0.64,0.65,-0.04,3
103/06/04,0,0,---,---,---,---,---,0
103/06/05,5000,3200,0.64,0.64,0.64,0.64,-0.01,1
103/06/06,497000,331160,0.66,0.69,0.66,0.67,+0.03,9
103/06/09,1266000,912590,0.70,0.74,0.70,0.73,+0.06,21
103/06/10,963000,688140,0.74,0.74,0.70,0.70,-0.03,310
103/06/11,623000,438730,0.69,0.72,0.69,0.70,0.00,8
103/06/12,1419000,1061200,0.70,0.77,0.70,0.76,+0.06,15
103/06/13,2372000,1762970,0.76,0.76,0.72,0.74,-0.02,26
103/06/16,743000,519900,0.74,0.74,0.68,0.68,-0.06,11
103/06/17,542000,363940,0.69,0.69,0.65,0.66,-0.02,9
103/06/18,333000,210640,0.66,0.66,0.60,0.62,-0.04,8
103/06/19,5000,3100,0.62,0.62,0.62,0.62,0.00,1
103/06/20,20000,12400,0.63,0.63,0.61,0.61,-0.01,2
103/06/23,700000,406000,0.58,0.58,0.58,0.58,-0.03,4
103/06/24,135000,69950,0.51,0.53,0.51,0.53,-0.05,5
103/06/25,35000,19400,0.55,0.56,0.55,0.56,+0.03,2
