103/01/23,90000,86400,0.96,0.96,0.96,0.96,-0.01,1
103/01/24,180000,163800,0.91,0.91,0.91,0.91,-0.05,2
103/01/27,0,0,---,---,---,---,---,0
103/02/05,102000,90780,0.89,0.89,0.89,0.89,-0.03,1
103/02/06,420000,347880,0.85,0.85,0.81,0.84,-0.05,5
103/02/07,365000,310560,0.84,0.89,0.83,0.89,+0.05,9
103/02/10,320000,271240,0.87,0.88,0.84,0.84,-0.05,6
103/02/11,577000,482890,0.85,0.85,0.82,0.83,-0.01,9
103/02/12,266000,218720,0.82,0.83,0.82,0.83,0.00,5
103/02/13,138000,115920,0.84,0.84,0.84,0.84,+0.01,4
103/02/14,142000,120540,0.84,0.87,0.84,0.87,+0.03,3
103/02/17,11000,8910,0.81,0.81,0.81,0.81,-0.06,2
103/02/18,113000,93390,0.81,0.83,0.81,0.83,+0.02,3
103/02/19,229000,184480,0.81,0.81,0.80,0.81,-0.02,5
103/02/20,121000,98400,0.81,0.83,0.80,0.83,+0.02,3
103/02/21,306000,241740,0.79,0.79,0.79,0.79,-0.04,3
103/02/24,306000,241740,0.79,0.79,0.79,0.79,0.00,2
103/02/25,0,0,---,---,---,---,---,0
103/02/26,11000,9020,0.82,0.82,0.82,0.82,+0.01,2
103/02/27,107000,91110,0.84,0.88,0.84,0.88,+0.06,5
103/03/03,23000,19320,0.84,0.84,0.84,0.84,-0.04,3
103/03/04,8000,6640,0.83,0.83,0.83,0.83,-0.01,1
103/03/05,0,0,---,---,---,---,---,0
103/03/06,0,0,---,---,---,---,---,0
103/03/07,388000,328600,0.81,0.85,0.81,0.85,+0.04,6
103/03/10,16000,13580,0.86,0.86,0.84,0.84,-0.01,3
103/03/11,520000,425500,0.82,0.82,0.78,0.78,-0.06,9
103/03/12,609000,473510,0.77,0.80,0.76,0.79,+0.01,12
103/03/13,26000,18200,0.70,0.70,0.70,0.70,-0.09,2
103/03/14,629000,359360,0.60,0.60,0.55,0.55,-0.15,13
103/03/17,720000,339270,0.48,0.48,0.45,0.45,-0.10,11
103/03/18,2093000,752600,0.35,0.39,0.35,0.35,-0.10,40
103/03/19,2284000,775490,0.33,0.38,0.30,0.38,+0.03,49
103/03/20,2146000,772800,0.36,0.40,0.33,0.38,0.00,39
103/03/21,3614000,1457530,0.31,0.45,0.31,0.41,+0.03,61
103/03/24,1898000,774050,0.42,0.46,0.38,0.38,-0.03,52
103/03/25,3847000,1169980,0.33,0.34,0.28,0.28,-0.10,64
103/03/26,752000,205310,0.26,0.30,0.25,0.29,+0.01,26
103/03/27,406000,116760,0.30,0.30,0.28,0.28,-0.01,12
103/03/28,2258000,619350,0.27,0.29,0.26,0.29,+0.01,27
103/03/31,2305000,768110,0.30,0.35,0.30,0.35,+0.06,48
103/04/01,1884000,567910,0.33,0.33,0.27,0.32,-0.03,42
103/04/02,63000,19170,0.32,0.32,0.29,0.30,-0.02,7
103/04/03,90000,26100,0.27,0.32,0.27,0.30,0.00,4
103/04/07,249000,71310,0.29,0.29,0.28,0.29,-0.01,8
103/04/08,1029000,264440,0.26,0.26,0.25,0.26,-0.03,11
103/04/09,727000,178170,0.25,0.25,0.23,0.24,-0.02,12
103/04/10,830000,184000,0.25,0.25,0.18,0.25,+0.01,27
103/04/11,583000,96560,0.17,0.30,0.16,0.30,+0.05,16
103/04/14,635000,142660,0.22,0.24,0.22,0.23,-0.07,10
103/04/15,614000,114690,0.21,0.24,0.17,0.24,+0.01,15
103/04/16,488000,81710,0.17,0.17,0.16,0.17,-0.07,8
103/04/17,593000,87190,0.16,0.16,0.14,0.15,-0.02,17
103/04/18,277000,44760,0.15,0.17,0.15,0.16,+0.01,7
103/04/21,210000,25370,0.13,0.19,0.12,0.19,+0.03,6
103/04/22,0,0,---,---,---,---,---,0
103/04/23,0,0,---,---,---,---,---,0
103/04/24,85000,12090,0.15,0.15,0.12,0.15,0.00,3
103/04/25,41000,7150,0.14,0.28,0.14,0.17,+0.02,5
