103/09/05,50000,69000,1.38,1.38,1.38,1.38,0.00,1
103/09/09,100000,139000,1.39,1.39,1.39,1.39,+0.01,2
103/09/10,123000,160130,1.29,1.31,1.29,1.31,-0.08,3
103/09/11,123000,165860,1.36,1.36,1.32,1.32,+0.01,3
103/09/12,90000,107500,1.22,1.23,1.08,1.08,-0.24,5
103/09/15,40000,48000,1.21,1.21,1.19,1.19,+0.11,3
103/09/16,20000,22800,1.14,1.14,1.14,1.14,-0.05,1
103/09/17,0,0,---,---,---,---,---,0
103/09/18,224000,273100,1.20,1.32,1.20,1.28,+0.15,8
103/09/19,189000,237990,1.30,1.30,1.22,1.23,-0.05,4
103/09/22,20000,23350,1.16,1.17,1.16,1.17,-0.06,2
103/09/23,0,0,---,---,---,---,---,0
103/09/24,205000,206500,1.10,1.10,0.96,1.02,-0.07,7
103/09/25,287000,273770,1.02,1.02,0.93,0.94,-0.08,5
103/09/26,200000,180000,0.89,0.91,0.89,0.91,-0.03,3
103/09/29,0,0,---,---,---,---,---,0
103/09/30,0,0,---,---,---,---,---,0
103/10/01,300000,291000,0.97,0.97,0.97,0.97,+0.07,2
103/10/02,92000,99300,1.01,1.11,1.01,1.11,+0.14,5
103/10/03,82000,88440,1.14,1.14,1.07,1.07,-0.04,3
103/10/06,20000,22400,1.12,1.12,1.12,1.12,+0.05,1
103/10/07,0,0,---,---,---,---,---,0
103/10/08,671000,607650,0.94,0.97,0.90,0.95,-0.04,7
103/10/09,642000,614350,0.94,0.99,0.82,0.82,-0.13,10
103/10/13,20000,13200,0.66,0.66,0.66,0.66,-0.16,1
103/10/14,1000,640,0.64,0.64,0.64,0.64,-0.02,1
103/10/15,0,0,---,---,---,---,---,0
103/10/16,20000,15000,0.75,0.75,0.75,0.75,+0.11,1
103/10/17,0,0,---,---,---,---,---,0
103/10/20,0,0,---,---,---,---,---,0
103/10/21,0,0,---,---,---,---,---,0
103/10/22,0,0,---,---,---,---,---,0
103/10/23,0,0,---,---,---,---,---,0
103/10/24,0,0,---,---,---,---,---,0
103/10/27,0,0,---,---,---,---,---,0
103/10/28,0,0,---,---,---,---,---,0
103/10/29,0,0,---,---,---,---,---,0
103/10/30,0,0,---,---,---,---,---,0
103/10/31,0,0,---,---,---,---,---,0
103/11/03,0,0,---,---,---,---,---,0
103/11/04,265000,198750,0.75,0.75,0.75,0.75,+0.11,1
103/11/05,287000,245840,0.89,0.89,0.82,0.82,+0.07,5
103/11/06,13000,10270,0.79,0.80,0.78,0.78,-0.04,3
103/11/07,135000,112050,0.83,0.83,0.83,0.83,+0.05,1
103/11/10,140000,124550,0.89,0.89,0.88,0.88,+0.05,2
103/11/11,0,0,---,---,---,---,---,0
103/11/12,25000,18500,0.74,0.74,0.74,0.74,-0.06,1
103/11/13,0,0,---,---,---,---,---,0
103/11/14,10000,7500,0.75,0.75,0.75,0.75,+0.01,1
103/11/17,0,0,---,---,---,---,---,0
103/11/18,0,0,---,---,---,---,---,0
103/11/19,0,0,---,---,---,---,---,0
103/11/20,0,0,---,---,---,---,---,0
103/11/21,155000,115000,0.74,0.77,0.74,0.77,+0.09,2
103/11/24,296000,223010,0.76,0.76,0.73,0.76,-0.01,3
103/11/25,141000,98430,0.68,0.73,0.68,0.73,-0.03,2
103/11/26,0,0,---,---,---,---,---,0
103/11/27,0,0,---,---,---,---,---,0
103/11/28,0,0,---,---,---,---,---,0
103/12/01,0,0,---,---,---,---,---,0
103/12/02,175000,127000,0.72,0.78,0.72,0.78,+0.09,4
103/12/03,175000,134800,0.78,0.78,0.76,0.76,-0.02,2
103/12/04,0,0,---,---,---,---,---,0
103/12/05,412000,338590,0.82,0.86,0.82,0.85,+0.09,7
103/12/08,407000,335580,0.81,0.84,0.81,0.84,-0.01,5
103/12/09,0,0,---,---,---,---,---,0
103/12/10,0,0,---,---,---,---,---,0
103/12/11,0,0,---,---,---,---,---,0
103/12/12,0,0,---,---,---,---,---,0
103/12/15,0,0,---,---,---,---,---,0
103/12/16,0,0,---,---,---,---,---,0
103/12/17,0,0,---,---,---,---,---,0
103/12/18,155000,97650,0.63,0.63,0.63,0.63,+0.04,1
103/12/19,155000,91450,0.59,0.59,0.59,0.59,-0.04,2
103/12/22,0,0,---,---,---,---,---,0
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,0,0,---,---,---,---,---,0
103/12/27,0,0,---,---,---,---,---,0
103/12/29,0,0,---,---,---,---,---,0
103/12/30,0,0,---,---,---,---,---,0
103/12/31,0,0,---,---,---,---,---,0
104/01/05,340000,163200,0.48,0.48,0.48,0.48,+0.04,2
104/01/06,340000,153000,0.45,0.45,0.45,0.45,-0.03,2
104/01/07,300000,144000,0.48,0.48,0.48,0.48,+0.03,1
104/01/08,300000,156000,0.52,0.52,0.52,0.52,+0.04,1
104/01/09,0,0,---,---,---,---,---,0
104/01/12,0,0,---,---,---,---,---,0
104/01/13,341000,158400,0.45,0.48,0.45,0.48,+0.06,2
104/01/14,341000,154350,0.46,0.46,0.45,0.45,-0.03,2
104/01/15,0,0,---,---,---,---,---,0
104/01/16,0,0,---,---,---,---,---,0
104/01/19,0,0,---,---,---,---,---,0
104/01/20,0,0,---,---,---,---,---,0
104/01/21,192000,76800,0.40,0.40,0.40,0.40,+0.03,2
104/01/22,292000,118800,0.40,0.42,0.40,0.42,+0.02,3
104/01/23,100000,40000,0.40,0.40,0.40,0.40,-0.02,1
104/01/26,0,0,---,---,---,---,---,0
104/01/27,0,0,---,---,---,---,---,0
104/01/28,493000,192270,0.39,0.39,0.39,0.39,+0.01,2
104/01/29,508000,189310,0.38,0.40,0.37,0.40,+0.01,5
104/01/30,10000,4200,0.42,0.42,0.42,0.42,+0.02,1
104/02/02,650000,263900,0.40,0.42,0.40,0.42,0.00,6
104/02/03,625000,262050,0.42,0.42,0.39,0.39,-0.03,4
104/02/04,99000,41580,0.42,0.42,0.42,0.42,+0.03,1
104/02/05,349000,161620,0.45,0.48,0.45,0.48,+0.06,4
104/02/06,270000,124300,0.46,0.47,0.46,0.46,-0.02,4
104/02/09,0,0,---,---,---,---,---,0
104/02/10,4000,1880,0.47,0.47,0.47,0.47,+0.01,1
104/02/11,28000,15220,0.52,0.57,0.52,0.54,+0.07,4
104/02/12,20000,10600,0.55,0.55,0.51,0.51,-0.03,2
104/02/13,0,0,---,---,---,---,---,0
104/02/24,239000,133520,0.48,0.64,0.48,0.64,+0.15,3
104/02/25,249000,161120,0.70,0.72,0.58,0.58,-0.06,5
104/02/26,0,0,---,---,---,---,---,0
104/03/02,305000,161800,0.53,0.56,0.53,0.56,-0.02,3
104/03/03,340000,185600,0.56,0.56,0.50,0.50,-0.06,5
104/03/04,305000,152600,0.50,0.52,0.50,0.52,+0.02,3
104/03/05,647000,372820,0.53,0.74,0.53,0.69,+0.17,11
104/03/06,293000,206000,0.70,0.71,0.70,0.70,+0.01,3
104/03/09,28000,20050,0.70,0.85,0.70,0.85,+0.15,2
104/03/10,0,0,---,---,---,---,---,0
104/03/11,0,0,---,---,---,---,---,0
104/03/12,10000,6000,0.60,0.60,0.60,0.60,-0.01,1
104/03/13,20000,10700,0.55,0.55,0.52,0.52,-0.08,2
104/03/16,330000,155900,0.47,0.51,0.47,0.51,-0.01,5
104/03/17,344000,214080,0.54,0.63,0.54,0.62,+0.11,7
104/03/18,20000,12300,0.63,0.63,0.60,0.60,-0.02,2
104/03/19,439000,255630,0.57,0.62,0.56,0.62,+0.02,6
104/03/20,768000,496070,0.59,0.69,0.58,0.58,-0.04,13
104/03/23,1399000,812310,0.59,0.61,0.54,0.61,+0.03,18
104/03/24,786000,443510,0.55,0.59,0.54,0.54,-0.07,14
104/03/25,442000,257560,0.56,0.60,0.54,0.54,0.00,10
104/03/26,317000,167710,0.51,0.53,0.51,0.53,-0.01,3
104/03/27,427000,198890,0.48,0.48,0.43,0.43,-0.10,8
104/03/30,510000,279600,0.56,0.56,0.54,0.54,+0.11,3
104/03/31,1930000,1221010,0.55,0.81,0.53,0.80,+0.26,36
104/04/01,1375000,1047650,0.72,0.82,0.69,0.78,-0.02,28
104/04/02,53000,49190,0.90,1.04,0.90,1.04,+0.26,7
104/04/07,230000,239600,1.14,1.15,0.92,0.92,-0.12,6
104/04/08,270000,229520,0.90,0.90,0.82,0.82,-0.10,6
