106/03/03,0,0,---,---,---,---,---,0
106/03/06,210000,135770,0.64,0.67,0.63,0.67,+0.05,8
106/03/07,2415000,1832690,0.70,0.79,0.69,0.72,+0.05,68
106/03/08,2212000,1482230,0.72,0.72,0.65,0.66,-0.06,45
106/03/09,550000,360400,0.67,0.67,0.64,0.67,+0.01,14
106/03/10,413000,251650,0.66,0.66,0.54,0.61,-0.06,17
106/03/13,258000,149340,0.60,0.60,0.56,0.56,-0.05,9
106/03/14,180000,104300,0.57,0.60,0.57,0.59,+0.03,5
106/03/15,150000,81350,0.55,0.56,0.52,0.53,-0.06,8
106/03/16,210000,112000,0.56,0.56,0.53,0.53,0.00,5
106/03/17,568000,305550,0.50,0.58,0.50,0.58,+0.05,12
106/03/20,1295000,742750,0.55,0.63,0.55,0.62,+0.04,25
106/03/21,806000,462580,0.59,0.59,0.50,0.50,-0.12,18
106/03/22,574000,296420,0.45,0.52,0.45,0.51,+0.01,12
106/03/23,803000,395480,0.50,0.52,0.47,0.52,+0.01,8
106/03/24,701000,339960,0.48,0.51,0.47,0.50,-0.02,9
