106/01/09,0,0,---,---,---,---,---,0
106/01/10,401000,347680,0.86,0.88,0.86,0.86,+0.04,9
106/01/11,713000,612820,0.83,0.91,0.83,0.90,+0.04,10
106/01/12,391000,328850,0.85,0.85,0.79,0.82,-0.08,7
106/01/13,15000,11950,0.85,0.85,0.75,0.76,-0.06,5
106/01/16,16000,11510,0.77,0.77,0.70,0.72,-0.04,4
106/01/17,188000,134940,0.72,0.72,0.70,0.70,-0.02,4
106/01/18,352000,222840,0.67,0.67,0.59,0.59,-0.11,6
106/01/19,1803000,957380,0.60,0.60,0.48,0.50,-0.09,28
106/01/20,1073000,498460,0.42,0.53,0.42,0.53,+0.03,14
106/01/23,372000,168980,0.46,0.50,0.42,0.42,-0.11,13
106/01/24,138000,53340,0.39,0.43,0.38,0.43,+0.01,4
106/02/02,278000,107600,0.40,0.41,0.36,0.36,-0.07,7
106/02/03,618000,255680,0.36,0.42,0.36,0.41,+0.05,5
106/02/06,22000,9460,0.43,0.43,0.43,0.43,+0.02,1
106/02/07,570000,222100,0.37,0.39,0.37,0.39,-0.04,5
106/02/08,1737000,613170,0.35,0.37,0.30,0.31,-0.08,23
106/02/09,1179000,284760,0.27,0.27,0.23,0.23,-0.08,13
106/02/10,746000,150090,0.18,0.24,0.18,0.24,+0.01,13
106/02/13,96000,20260,0.21,0.22,0.21,0.22,-0.02,3
