104/10/27,0,0,---,---,---,---,---,0
104/10/28,115000,113770,0.97,1.00,0.97,0.98,+0.03,5
104/10/29,1540000,1533080,0.97,1.02,0.96,1.02,+0.04,22
104/10/30,1441000,1431730,1.00,1.02,0.96,1.00,-0.02,23
104/11/02,611000,605120,0.99,1.00,0.95,0.97,-0.03,11
104/11/03,807000,741810,0.93,0.94,0.88,0.89,-0.08,13
104/11/04,533000,462260,0.85,0.89,0.85,0.89,0.00,14
104/11/05,443000,383770,0.85,0.89,0.84,0.88,-0.01,10
104/11/06,479000,428300,0.86,0.93,0.86,0.93,+0.05,14
104/11/09,444000,411490,0.90,0.98,0.90,0.98,+0.05,8
104/11/10,461000,450240,1.00,1.00,0.95,0.97,-0.01,11
104/11/11,580000,534250,0.91,0.95,0.91,0.95,-0.02,8
104/11/12,716000,678680,0.92,0.99,0.89,0.99,+0.04,16
104/11/13,1191000,1240560,1.03,1.09,1.00,1.07,+0.08,35
104/11/16,614000,637200,1.07,1.07,0.99,0.99,-0.08,32
104/11/17,290000,273610,0.94,0.95,0.93,0.95,-0.04,10
104/11/18,455000,443440,0.96,0.99,0.93,0.93,-0.02,13
104/11/19,360000,322430,0.89,0.92,0.88,0.91,-0.02,11
104/11/20,63000,58590,0.93,0.93,0.93,0.93,+0.02,2
104/11/23,285000,229170,0.86,0.86,0.78,0.78,-0.15,12
104/11/24,20000,16400,0.82,0.82,0.82,0.82,+0.04,2
104/11/25,0,0,---,---,---,---,---,0
104/11/26,244000,202620,0.83,0.84,0.83,0.84,+0.02,7
104/11/27,405000,317640,0.78,0.79,0.78,0.79,-0.05,11
104/11/30,240000,199100,0.82,0.83,0.82,0.83,+0.04,5
104/12/01,367000,250400,0.72,0.72,0.64,0.66,-0.17,4
104/12/02,263000,152890,0.65,0.65,0.58,0.58,-0.08,2
104/12/03,455000,258510,0.54,0.63,0.53,0.63,+0.05,9
104/12/04,153000,93530,0.61,0.62,0.61,0.62,-0.01,3
104/12/07,206000,110380,0.57,0.57,0.53,0.55,-0.07,6
104/12/08,176000,95730,0.53,0.58,0.53,0.58,+0.03,7
104/12/09,84000,52220,0.58,0.63,0.58,0.62,+0.04,7
104/12/10,96000,54180,0.58,0.58,0.54,0.56,-0.06,6
104/12/11,30000,16600,0.53,0.58,0.53,0.58,+0.02,3
104/12/14,65000,39550,0.62,0.62,0.59,0.61,+0.03,6
