107/05/04,0,0,---,---,---,---,---,0
107/05/07,778000,649510,0.82,0.86,0.82,0.86,+0.09,11
107/05/08,813000,557920,0.71,0.73,0.66,0.66,-0.20,9
107/05/09,486000,348270,0.68,0.76,0.68,0.76,+0.10,9
107/05/10,451000,338670,0.75,0.76,0.75,0.75,-0.01,4
107/05/11,354000,269040,0.76,0.76,0.76,0.76,+0.01,4
107/05/15,37000,28490,0.77,0.77,0.77,0.77,-0.04,1
107/05/16,989000,736550,0.72,0.79,0.72,0.78,+0.01,21
107/05/17,2745000,2208260,0.74,0.84,0.72,0.84,+0.06,45
107/05/18,2484000,2006710,0.77,0.85,0.77,0.80,-0.04,24
107/05/21,1737000,1364320,0.79,0.79,0.77,0.77,-0.03,9
107/05/22,2453000,1959870,0.78,0.83,0.77,0.80,+0.03,32
107/05/24,959000,731550,0.75,0.77,0.75,0.76,0.00,3
107/05/25,624000,491720,0.80,0.80,0.78,0.78,+0.02,2
107/05/29,1239000,1028490,0.81,0.84,0.81,0.81,-0.03,12
107/05/30,0,0,---,---,---,---,---,0
107/05/31,624000,505440,0.81,0.81,0.81,0.81,+0.04,6
107/06/04,1065000,940460,0.84,0.93,0.84,0.93,+0.11,18
107/06/05,1398000,1274270,0.87,0.95,0.87,0.93,0.00,16
107/06/06,558000,516790,0.91,0.93,0.91,0.92,-0.01,8
107/06/08,493000,405680,0.80,0.84,0.80,0.83,-0.08,6
107/06/12,1282000,1069830,0.79,0.88,0.79,0.83,0.00,26
107/09/07,0,0,---,---,---,---,---,0
