101/08/21,151000,156860,1.05,1.05,0.99,0.99,-0.01,5
101/08/22,62000,61960,0.98,1.00,0.98,1.00,+0.01,2
101/08/23,21000,20320,0.97,0.97,0.96,0.96,-0.04,2
101/08/24,24000,22840,0.95,0.96,0.95,0.96,0.00,2
101/08/27,119000,103330,0.87,0.87,0.86,0.86,-0.10,2
101/08/28,0,0,---,---,---,---,---,0
101/08/29,22000,17600,0.80,0.80,0.80,0.80,+0.03,1
101/08/30,0,0,---,---,---,---,---,0
101/08/31,20000,16800,0.84,0.84,0.84,0.84,+0.04,1
101/09/03,0,0,---,---,---,---,---,0
101/09/04,69000,58140,0.86,0.86,0.84,0.84,-0.07,2
101/09/05,58000,46980,0.81,0.81,0.81,0.81,-0.03,1
101/09/06,0,0,---,---,---,---,---,0
101/09/07,60000,48000,0.80,0.80,0.80,0.80,+0.03,1
101/09/10,0,0,---,---,---,---,---,0
101/09/11,2000,1580,0.79,0.79,0.79,0.79,-0.01,1
101/09/12,0,0,---,---,---,---,---,0
101/09/13,0,0,---,---,---,---,---,0
101/09/14,0,0,---,---,---,---,---,0
101/09/17,12000,10320,0.87,0.87,0.81,0.81,-0.04,2
101/09/18,0,0,---,---,---,---,---,0
101/09/19,0,0,---,---,---,---,---,0
101/09/20,10000,7400,0.74,0.74,0.74,0.74,-0.03,1
101/09/21,27000,21780,0.83,0.83,0.80,0.80,+0.06,3
101/09/24,1200000,948000,0.79,0.79,0.79,0.79,-0.01,15
101/09/25,1231000,971980,0.77,0.82,0.77,0.79,0.00,17
101/09/26,15000,11270,0.76,0.76,0.71,0.71,-0.08,3
101/09/27,0,0,---,---,---,---,---,0
101/09/28,30000,20100,0.67,0.67,0.67,0.67,-0.03,2
101/10/01,0,0,---,---,---,---,---,0
101/10/02,0,0,---,---,---,---,---,0
101/10/03,7000,4970,0.71,0.71,0.71,0.71,+0.03,1
101/10/04,595000,410550,0.69,0.69,0.69,0.69,-0.02,8
101/10/05,662000,480290,0.73,0.73,0.71,0.72,+0.03,7
101/10/08,426000,287700,0.68,0.69,0.67,0.67,-0.05,5
101/10/09,8000,5120,0.64,0.64,0.64,0.64,-0.03,1
101/10/11,595000,409420,0.67,0.72,0.67,0.70,+0.06,305
101/10/12,261000,206430,0.75,0.82,0.75,0.82,+0.12,9
101/10/15,924000,840670,0.87,1.00,0.84,0.85,+0.03,34
101/10/16,742000,609020,0.84,0.86,0.77,0.79,-0.06,20
101/10/17,267000,223940,0.84,0.86,0.81,0.81,+0.02,13
101/10/18,245000,204600,0.81,0.86,0.79,0.79,-0.02,12
101/10/19,168000,129920,0.78,0.80,0.75,0.77,-0.02,9
101/10/22,244000,170960,0.69,0.76,0.69,0.76,-0.01,8
