106/02/06,0,0,---,---,---,---,---,0
106/02/07,31000,37790,1.19,1.22,1.19,1.22,-0.06,3
106/02/08,116000,122270,1.10,1.12,0.99,0.99,-0.23,27
106/02/09,482000,387510,0.90,0.91,0.78,0.78,-0.21,50
106/02/10,1285000,946060,0.66,0.84,0.65,0.81,+0.03,47
106/02/13,1448000,1116570,0.75,0.81,0.72,0.80,-0.01,40
106/02/14,3970000,3183540,0.76,0.92,0.76,0.83,+0.03,125
106/02/15,115000,89060,0.78,0.83,0.73,0.83,0.00,15
106/02/16,329000,216480,0.73,0.74,0.61,0.66,-0.17,37
106/02/17,625000,417670,0.69,0.70,0.62,0.62,-0.04,38
106/02/18,761000,422830,0.54,0.61,0.51,0.55,-0.07,30
106/02/20,1393000,867790,0.53,0.69,0.53,0.67,+0.12,55
106/02/21,2801000,1791740,0.63,0.73,0.57,0.60,-0.07,69
106/02/22,2547000,1283170,0.55,0.58,0.45,0.45,-0.15,60
106/02/23,1845000,887960,0.48,0.54,0.46,0.54,+0.09,42
106/02/24,243000,132800,0.53,0.60,0.52,0.54,0.00,13
106/03/01,210000,106800,0.51,0.57,0.47,0.55,+0.01,19
106/03/02,207000,118680,0.54,0.60,0.53,0.57,+0.02,16
106/03/03,280000,149500,0.53,0.56,0.52,0.56,-0.01,11
106/03/06,60000,33000,0.55,0.56,0.54,0.56,0.00,6
106/03/07,483000,250040,0.52,0.54,0.47,0.52,-0.04,52
106/03/08,563000,297860,0.58,0.58,0.52,0.52,0.00,16
106/03/09,140000,77300,0.55,0.58,0.55,0.55,+0.03,5
106/03/10,231000,142210,0.65,0.66,0.58,0.58,+0.03,16
106/03/13,90000,47200,0.55,0.55,0.49,0.49,-0.09,7
106/03/14,180000,84800,0.46,0.48,0.46,0.48,-0.01,10
106/03/15,10000,4900,0.49,0.49,0.49,0.49,+0.01,1
106/03/16,60000,29100,0.48,0.50,0.47,0.47,-0.02,6
106/03/17,220000,88000,0.43,0.43,0.34,0.34,-0.13,5
106/03/20,250000,65100,0.29,0.29,0.24,0.29,-0.05,15
106/03/21,40000,11000,0.28,0.28,0.27,0.27,-0.02,2
106/03/22,3706000,689480,0.26,0.26,0.17,0.17,-0.10,63
106/03/23,614000,96740,0.15,0.21,0.14,0.21,+0.04,12
106/03/24,147000,34840,0.22,0.25,0.22,0.25,+0.04,10
