102/04/26,396000,302940,0.76,0.77,0.76,0.77,-0.24,4
102/04/29,396000,281160,0.71,0.71,0.71,0.71,-0.06,4
102/04/30,0,0,---,---,---,---,---,0
102/05/02,0,0,---,---,---,---,---,0
102/05/03,0,0,---,---,---,---,---,0
102/05/06,10000,6300,0.63,0.63,0.63,0.63,-0.02,1
102/05/07,0,0,---,---,---,---,---,0
102/05/08,30000,15900,0.52,0.55,0.52,0.55,-0.05,2
102/05/09,20000,8600,0.43,0.43,0.43,0.43,-0.12,1
102/05/10,70000,31300,0.44,0.45,0.44,0.45,+0.02,2
102/05/13,120000,52300,0.45,0.45,0.41,0.43,-0.02,5
102/05/14,50000,23000,0.46,0.46,0.46,0.46,+0.03,1
102/05/15,0,0,---,---,---,---,---,0
102/05/16,20000,9200,0.46,0.46,0.46,0.46,+0.02,1
102/05/17,20000,8600,0.43,0.43,0.43,0.43,-0.03,1
102/05/20,40000,16400,0.40,0.42,0.40,0.42,-0.01,2
102/05/21,80000,31600,0.40,0.40,0.38,0.40,-0.02,3
102/05/22,60000,26400,0.44,0.44,0.44,0.44,+0.04,1
102/05/23,10000,4400,0.44,0.44,0.44,0.44,0.00,1
102/05/24,10000,5000,0.50,0.50,0.50,0.50,+0.06,1
102/05/27,0,0,---,---,---,---,---,0
102/05/28,0,0,---,---,---,---,---,0
102/05/29,0,0,---,---,---,---,---,0
102/05/30,0,0,---,---,---,---,---,0
102/05/31,0,0,---,---,---,---,---,0
102/06/03,0,0,---,---,---,---,---,0
102/06/04,0,0,---,---,---,---,---,0
102/06/05,0,0,---,---,---,---,---,0
102/06/06,0,0,---,---,---,---,---,0
102/06/07,180000,90000,0.50,0.50,0.50,0.50,+0.05,2
102/06/10,0,0,---,---,---,---,---,0
102/06/11,3000,1470,0.49,0.49,0.49,0.49,+0.01,1
102/06/13,0,0,---,---,---,---,---,0
102/06/14,115000,63150,0.54,0.57,0.54,0.57,+0.06,3
102/06/17,298000,161270,0.56,0.56,0.53,0.53,-0.04,6
102/06/18,0,0,---,---,---,---,---,0
102/06/19,80000,40000,0.50,0.50,0.50,0.50,-0.01,1
102/06/20,0,0,---,---,---,---,---,0
102/06/21,80000,48000,0.60,0.60,0.60,0.60,+0.06,1
102/06/24,0,0,---,---,---,---,---,0
102/06/25,0,0,---,---,---,---,---,0
102/06/26,0,0,---,---,---,---,---,0
102/06/27,0,0,---,---,---,---,---,0
102/06/28,0,0,---,---,---,---,---,0
102/07/01,30000,15100,0.51,0.51,0.49,0.49,-0.02,2
102/07/02,10000,4900,0.49,0.49,0.49,0.49,0.00,1
102/07/03,0,0,---,---,---,---,---,0
102/07/04,0,0,---,---,---,---,---,0
102/07/05,0,0,---,---,---,---,---,0
102/07/08,0,0,---,---,---,---,---,0
102/07/09,20000,10400,0.52,0.52,0.52,0.52,-0.02,1
102/07/10,0,0,---,---,---,---,---,0
102/07/11,0,0,---,---,---,---,---,0
102/07/12,0,0,---,---,---,---,---,0
102/07/15,70000,32000,0.46,0.46,0.44,0.44,-0.09,3
102/07/16,0,0,---,---,---,---,---,0
102/07/17,10000,4900,0.49,0.49,0.49,0.49,+0.03,1
102/07/18,715000,479370,0.65,0.69,0.65,0.68,+0.19,15
102/07/19,263000,182870,0.69,0.72,0.66,0.70,+0.02,10
102/07/22,1059000,723690,0.66,0.71,0.66,0.69,-0.01,16
102/07/23,395000,234130,0.60,0.60,0.57,0.57,-0.12,6
102/07/24,0,0,---,---,---,---,---,0
102/07/25,0,0,---,---,---,---,---,0
102/07/26,10000,5100,0.51,0.51,0.51,0.51,-0.01,1
102/07/29,655000,370390,0.56,0.58,0.56,0.58,+0.07,9
102/07/30,634000,343350,0.55,0.55,0.54,0.54,-0.04,10
102/07/31,110000,69190,0.62,0.63,0.62,0.63,+0.09,2
102/08/01,16000,9280,0.58,0.58,0.58,0.58,-0.05,2
102/08/02,0,0,---,---,---,---,---,0
102/08/05,99000,54450,0.55,0.55,0.55,0.55,-0.04,1
102/08/06,10000,5500,0.55,0.55,0.55,0.55,0.00,1
102/08/07,0,0,---,---,---,---,---,0
102/08/08,0,0,---,---,---,---,---,0
102/08/09,0,0,---,---,---,---,---,0
102/08/12,0,0,---,---,---,---,---,0
102/08/13,10000,5000,0.50,0.50,0.50,0.50,-0.06,1
102/08/14,0,0,---,---,---,---,---,0
102/08/15,0,0,---,---,---,---,---,0
102/08/16,0,0,---,---,---,---,---,0
102/08/19,10000,5300,0.53,0.53,0.53,0.53,-0.02,1
102/08/20,10000,6300,0.62,0.64,0.62,0.64,+0.11,2
102/08/22,5000,3600,0.72,0.72,0.72,0.72,+0.08,1
102/08/23,0,0,---,---,---,---,---,0
102/08/26,0,0,---,---,---,---,---,0
102/08/27,0,0,---,---,---,---,---,0
102/08/28,0,0,---,---,---,---,---,0
102/08/29,5000,2800,0.56,0.56,0.56,0.56,-0.23,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,5000,2000,0.40,0.40,0.40,0.40,-0.16,1
102/09/03,0,0,---,---,---,---,---,0
102/09/04,0,0,---,---,---,---,---,0
102/09/05,5000,1600,0.32,0.32,0.32,0.32,-0.08,1
102/09/06,0,0,---,---,---,---,---,0
102/09/09,0,0,---,---,---,---,---,0
102/09/10,0,0,---,---,---,---,---,0
102/09/11,0,0,---,---,---,---,---,0
102/09/12,0,0,---,---,---,---,---,0
102/09/13,0,0,---,---,---,---,---,0
102/09/14,0,0,---,---,---,---,---,0
102/09/16,0,0,---,---,---,---,---,0
102/09/17,0,0,---,---,---,---,---,0
102/09/18,0,0,---,---,---,---,---,0
102/09/23,0,0,---,---,---,---,---,0
102/09/24,0,0,---,---,---,---,---,0
102/09/25,0,0,---,---,---,---,---,0
102/09/26,0,0,---,---,---,---,---,0
102/09/27,0,0,---,---,---,---,---,0
102/09/30,0,0,---,---,---,---,---,0
102/10/01,0,0,---,---,---,---,---,0
102/10/02,0,0,---,---,---,---,---,0
102/10/03,0,0,---,---,---,---,---,0
102/10/04,0,0,---,---,---,---,---,0
102/10/07,0,0,---,---,---,---,---,0
102/10/08,0,0,---,---,---,---,---,0
102/10/09,0,0,---,---,---,---,---,0
102/10/11,0,0,---,---,---,---,---,0
102/10/14,0,0,---,---,---,---,---,0
102/10/15,0,0,---,---,---,---,---,0
102/10/16,0,0,---,---,---,---,---,0
102/10/17,0,0,---,---,---,---,---,0
102/10/18,0,0,---,---,---,---,---,0
102/10/21,0,0,---,---,---,---,---,0
102/10/22,0,0,---,---,---,---,---,0
102/10/23,0,0,---,---,---,---,---,0
107/01/31,134000,117070,0.89,0.89,0.83,0.83,-0.04,8
107/02/01,346000,271170,0.80,0.81,0.72,0.80,-0.03,17
107/02/02,528000,436800,0.82,0.86,0.82,0.85,+0.05,16
107/02/05,451000,403060,0.90,0.93,0.82,0.82,-0.03,19
107/02/06,493000,444180,0.87,1.02,0.86,0.99,+0.17,20
107/02/12,25000,26330,1.04,1.08,1.04,1.08,+0.01,6
107/02/21,65000,63100,1.00,1.01,0.93,0.93,-0.15,6
107/02/23,359000,339520,0.90,0.96,0.88,0.96,+0.02,11
107/02/26,688000,668020,0.93,1.00,0.93,1.00,+0.04,12
107/02/27,1210000,1202300,0.97,1.04,0.97,1.04,+0.04,23
107/03/01,730000,756930,1.04,1.04,1.03,1.04,0.00,9
107/03/02,490000,520820,1.04,1.07,1.04,1.06,+0.02,11
107/03/05,519000,539230,1.02,1.06,1.02,1.06,0.00,12
107/03/07,104000,100600,0.99,0.99,0.95,0.97,-0.02,5
107/03/09,57000,49580,0.88,0.89,0.85,0.85,-0.10,8
107/03/12,70000,56220,0.82,0.82,0.78,0.80,-0.05,10
107/03/13,78000,61280,0.78,0.81,0.76,0.81,+0.01,9
107/03/14,501000,426650,0.81,0.87,0.81,0.84,+0.03,12
107/03/15,468000,392310,0.84,0.84,0.83,0.83,-0.01,6
107/03/16,74000,56410,0.78,0.78,0.74,0.75,-0.08,10
107/03/19,539000,324650,0.63,0.65,0.58,0.61,-0.14,36
107/03/20,1187000,691200,0.61,0.63,0.53,0.53,-0.08,62
107/03/21,1132000,645990,0.55,0.59,0.55,0.59,+0.06,33
107/03/22,1532000,869990,0.55,0.61,0.51,0.61,+0.02,36
107/03/23,2118000,1457180,0.66,0.75,0.65,0.74,+0.13,53
107/03/26,1091000,754930,0.69,0.72,0.67,0.71,-0.03,17
107/03/27,241000,149350,0.63,0.65,0.60,0.60,-0.11,22
107/03/28,859000,561650,0.65,0.67,0.62,0.65,+0.05,14
107/03/29,1722000,923550,0.52,0.56,0.49,0.56,-0.09,45
107/03/30,1309000,672390,0.50,0.54,0.49,0.54,-0.02,34
107/03/31,1297000,705540,0.53,0.56,0.53,0.55,+0.01,23
107/04/02,1209000,652950,0.53,0.56,0.52,0.56,+0.01,17
107/04/03,1181000,629900,0.55,0.55,0.51,0.54,-0.02,20
107/04/09,453000,206220,0.53,0.53,0.40,0.40,-0.14,25
107/04/10,702000,269660,0.38,0.40,0.36,0.40,0.00,18
107/04/11,617000,211140,0.34,0.36,0.32,0.35,-0.05,21
107/04/12,354000,123610,0.36,0.38,0.32,0.33,-0.02,37
107/04/13,900000,227510,0.28,0.29,0.22,0.22,-0.11,81
107/04/16,620000,117230,0.22,0.24,0.16,0.17,-0.05,68
107/04/17,784000,157000,0.18,0.25,0.18,0.25,+0.08,26
107/04/18,486000,100840,0.20,0.23,0.19,0.22,-0.03,16
107/04/20,1747000,306700,0.19,0.20,0.16,0.19,+0.02,28
107/04/23,1063000,207680,0.18,0.21,0.18,0.21,+0.02,18
