106/11/08,599000,755630,1.24,1.28,1.24,1.28,+0.01,10
106/11/09,596000,800510,1.32,1.37,1.21,1.21,-0.07,37
106/11/13,20000,21500,1.09,1.09,1.03,1.03,-0.13,3
106/11/14,0,0,---,---,---,---,---,0
106/11/20,367000,375040,1.06,1.06,1.00,1.02,-0.04,25
106/11/21,200000,208000,1.04,1.04,1.04,1.04,+0.02,2
106/11/22,274000,317220,1.18,1.18,1.15,1.15,+0.11,18
106/11/24,404000,451220,1.13,1.14,1.09,1.12,-0.06,35
106/11/27,3000,3360,1.12,1.12,1.12,1.12,0.00,2
106/11/28,0,0,---,---,---,---,---,0
106/11/29,3000,2880,0.96,0.96,0.96,0.96,-0.06,1
106/11/30,10000,8800,0.88,0.88,0.88,0.88,-0.08,1
106/12/01,0,0,---,---,---,---,---,0
106/12/04,13000,10010,0.77,0.77,0.77,0.77,-0.05,2
106/12/06,12000,9580,0.80,0.80,0.79,0.79,-0.07,2
106/12/07,11000,8580,0.78,0.78,0.78,0.78,-0.01,2
106/12/08,13000,9630,0.75,0.75,0.71,0.71,-0.07,2
106/12/11,7000,5460,0.78,0.78,0.78,0.78,+0.07,2
106/12/12,24000,18160,0.78,0.78,0.74,0.74,-0.04,2
106/12/13,21000,15370,0.72,0.75,0.72,0.75,+0.01,4
106/12/14,51000,38000,0.75,0.75,0.73,0.74,-0.01,9
106/12/15,32000,21540,0.68,0.68,0.67,0.67,-0.07,3
106/12/19,10000,6400,0.64,0.64,0.64,0.64,+0.01,1
106/12/20,20000,12600,0.63,0.63,0.63,0.63,-0.01,2
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
106/12/25,0,0,---,---,---,---,---,0
106/12/26,1000,340,0.34,0.34,0.34,0.34,-0.12,1
106/12/28,0,0,---,---,---,---,---,0
106/12/29,5000,1750,0.35,0.35,0.35,0.35,-0.01,1
107/01/02,1000,390,0.39,0.39,0.39,0.39,+0.04,1
107/01/03,50000,21800,0.43,0.44,0.43,0.44,+0.05,2
107/01/04,0,0,---,---,---,---,---,0
107/01/05,5000,2150,0.43,0.43,0.43,0.43,-0.01,1
107/01/08,20000,8000,0.40,0.40,0.40,0.40,-0.03,1
107/01/09,0,0,---,---,---,---,---,0
107/01/10,0,0,---,---,---,---,---,0
107/01/11,0,0,---,---,---,---,---,0
107/01/12,0,0,---,---,---,---,---,0
107/01/15,5000,1900,0.38,0.38,0.38,0.38,+0.02,1
107/01/16,0,0,---,---,---,---,---,0
107/01/17,0,0,---,---,---,---,---,0
107/01/18,1000,390,0.39,0.39,0.39,0.39,+0.03,1
107/01/19,101000,40420,0.40,0.42,0.40,0.42,+0.03,2
107/01/22,120000,53000,0.45,0.45,0.44,0.44,+0.02,3
107/01/23,20000,8800,0.44,0.44,0.44,0.44,0.00,2
107/01/24,165000,70800,0.42,0.43,0.42,0.43,-0.01,3
107/01/26,0,0,---,---,---,---,---,0
107/01/31,0,0,---,---,---,---,---,0
107/02/01,0,0,---,---,---,---,---,0
107/02/02,0,0,---,---,---,---,---,0
107/02/05,0,0,---,---,---,---,---,0
107/02/06,0,0,---,---,---,---,---,0
107/02/12,1000,270,0.27,0.27,0.27,0.27,+0.02,1
107/02/21,3000,870,0.28,0.30,0.28,0.30,+0.03,3
107/02/23,0,0,---,---,---,---,---,0
107/02/26,0,0,---,---,---,---,---,0
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,0,0,---,---,---,---,---,0
107/03/09,0,0,---,---,---,---,---,0
107/03/12,50000,12500,0.25,0.25,0.25,0.25,-0.02,1
107/03/13,60000,16900,0.28,0.29,0.28,0.29,+0.04,3
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,0,0,---,---,---,---,---,0
107/03/19,0,0,---,---,---,---,---,0
107/03/20,0,0,---,---,---,---,---,0
107/03/21,10000,2400,0.24,0.24,0.24,0.24,0.00,1
107/03/22,30000,7200,0.24,0.24,0.24,0.24,0.00,2
107/03/23,0,0,---,---,---,---,---,0
107/03/26,3000,670,0.22,0.23,0.22,0.23,+0.03,2
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,1000,230,0.23,0.23,0.23,0.23,+0.01,1
107/03/30,0,0,---,---,---,---,---,0
107/03/31,0,0,---,---,---,---,---,0
107/04/02,0,0,---,---,---,---,---,0
107/04/03,0,0,---,---,---,---,---,0
107/04/09,52000,10020,0.19,0.21,0.19,0.20,0.00,3
107/04/10,0,0,---,---,---,---,---,0
107/04/11,0,0,---,---,---,---,---,0
107/04/12,0,0,---,---,---,---,---,0
107/04/13,0,0,---,---,---,---,---,0
107/04/16,0,0,---,---,---,---,---,0
107/04/17,0,0,---,---,---,---,---,0
107/04/18,0,0,---,---,---,---,---,0
107/04/20,0,0,---,---,---,---,---,0
107/04/23,0,0,---,---,---,---,---,0
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
107/05/07,30000,1500,0.05,0.05,0.05,0.05,-0.05,1
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
